OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406074165,CEI EASTMONT TOWN CENTER-BRANCH,020000478,Branch,1465 Civic Ct,Concord,94520,7,Contra Costa,Not Applicable,,Open,2021-12-02,Home Health Agency/Hospice,Home Health Agency,37.9720382,-122.0499185
406074166,"GRACE HOSPICE AND PALLIATIVE CARE, INC.",550002239,Parent Facility,6101 Bollinger Canyon Rd,San Ramon,94583,7,Contra Costa,Not Applicable,,Open,2022-06-29,Home Health Agency/Hospice,Hospice,37.7597632,-121.9558876
406074168,"ASSIST ON  CALL PROFESSIONAL IN-HOME CARE SERVICES, INC.",550002456,Parent Facility,2100 MONUMENT BLVD,PLEASANT HILL,94523,7,Contra Costa,Not Applicable,,Open,2013-09-27,Home Health Agency/Hospice,Home Health Agency,37.9454491,-122.0532631
406074170,CVH HOME HEALTH SERVICES,550000134,Parent Facility,39 Beta Ct,San Ramon,94583,7,Contra Costa,Not Applicable,,Open,2022-03-07,Home Health Agency/Hospice,Home Health Agency,37.7803996,-121.9831235
406074173,ST. MARY'S HOME HEALTH SERVICES LLC,550002779,Parent Facility,50 SAND CREEK RD,BRENTWOOD,94513,7,Contra Costa,Not Applicable,,Open,2014-07-30,Home Health Agency/Hospice,Home Health Agency,37.9460857,-121.6971931
406074174,PINNACLE HOME HEALTH AGENCY LLC,550002759,Parent Facility,1375 LOCUST ST,WALNUT CREEK,94596,7,Contra Costa,Not Applicable,,Open,2014-07-16,Home Health Agency/Hospice,Home Health Agency,37.8984431,-122.0621512
406074181,"AMAVI HOME HEALTH AND HOSPICE CARE SERVICES, INC.",550002938,Parent Facility,131 Sand Creek Rd,Brentwood,94513,7,Contra Costa,Not Applicable,,Open,2021-01-07,Home Health Agency/Hospice,Home Health Agency,37.9471872,-121.6987926
406074183,"ADVANCE SPECIALTY CARE NORTH, INC.",550004207,Parent Facility,17315 Studebaker Rd,Cerritos,90703,19,Los Angeles,Not Applicable,,Open,2022-02-08,Home Health Agency/Hospice,Home Health Agency,33.87332,-118.10015
406074185,AMAZING GRACE HOME HEALTH,550003331,Parent Facility,3260 Blume Dr,Richmond,94806,7,Contra Costa,Not Applicable,,Open,2016-01-01,Home Health Agency/Hospice,Home Health Agency,37.9837118,-122.3200522
406074186,"A PLUS HOSPICE, INC.",550003330,Parent Facility,4625 1st St,Pleasanton,94566,1,Alameda,Not Applicable,,Open,2015-12-31,Home Health Agency/Hospice,Hospice,37.6584067,-121.8756066
406074190,HARMONY HOME HEALTH,550003500,Parent Facility,140 Gregory Ln,Pleasant Hill,94523,7,Contra Costa,Not Applicable,,Open,2016-05-12,Home Health Agency/Hospice,Home Health Agency,37.9476533,-122.0648763
406074193,"AMAVI HOME HEALTH AND HOSPICE CARE SERVICES, INC.",550002939,Parent Facility,131 Sand Creek Rd,Brentwood,94513,7,Contra Costa,Not Applicable,,Open,2020-10-21,Home Health Agency/Hospice,Hospice,37.9471872,-121.6987926
406074194,AMERICAN HEALTHCARE PROFESSIONAL GROUP,550003804,Parent Facility,2551 San Ramon Valley Blvd,San Ramon,94583,7,Contra Costa,Not Applicable,,Open,2017-01-20,Home Health Agency/Hospice,Home Health Agency,37.7711823,-121.9744603
406074195,GATEWAY HOME HEALTH CORP.,550003805,Parent Facility,10 Crow Canyon Ct,San Ramon,94583,7,Contra Costa,Not Applicable,,Open,2020-12-13,Home Health Agency/Hospice,Home Health Agency,37.7778889,-121.9818574
406074196,"PENTEC HEALTH, INC.",550003815,Parent Facility,1255 Treat Blvd,Walnut Creek,94597,7,Contra Costa,Not Applicable,,Open,2017-02-06,Home Health Agency/Hospice,Home Health Agency,37.9277412,-122.0589753
406074197,PALMEIRA HOME HEALTH,550000842,Parent Facility,1800 Sutter St,Concord,94520,7,Contra Costa,Not Applicable,,Open,2020-07-06,Home Health Agency/Hospice,Home Health Agency,37.9737843,-122.0374655
406074199,BLIZE HEALTHCARE - PARENT,550001547,Parent Facility,750 Alfred Nobel Dr,Hercules,94547,7,Contra Costa,Not Applicable,,Open,2017-06-29,Home Health Agency/Hospice,Home Health Agency,38.0203472,-122.2748262
406074202,1HEALTH HOME HEALTH INC.,550003980,Parent Facility,3170 CROW CANYON PLACE,SAN RAMON,94583,7,Contra Costa,Not Applicable,,Open,2022-09-01,Home Health Agency/Hospice,Home Health Agency,37.7746134,-121.9726615
406074811,HEALTH LINK,550000503,Parent Facility,1280 Civic Dr,Walnut Creek,94596,7,Contra Costa,Not Applicable,,Open,2022-02-21,Home Health Agency/Hospice,Home Health Agency,37.9043822,-122.0598169
406075222,"JMJ HOSPICE CARE, INC.",550007555,Parent Facility,8640 Brentwood Blvd,Brentwood,94513,7,Contra Costa,Not Applicable,,Open,2021-12-17,Home Health Agency/Hospice,Hospice,37.9260594,-121.6901294
406075547,"NATIONAL HOME HEALTH SERVICES, INC..- EL SOBRANTE",550001137,Branch,3575 San Pablo Dam Rd,El Sobrante,94803,7,Contra Costa,Not Applicable,,Open,2022-11-17,Home Health Agency/Hospice,Home Health Agency,37.9643639,-122.3187741
406075552,CONTINUUM CARE HOSPICE LLC,550003034,Parent Facility,1001 Galaxy Way,Concord,94520,7,Contra Costa,Not Applicable,,Open,2022-05-19,Home Health Agency/Hospice,Hospice,37.9739453,-122.0612838
406075553,"ORACLE HEALTHCARE NETWORK, CORP.",550005793,Parent Facility,2603 CAMINO RAMON,SAN RAMON,94583,7,Contra Costa,Not Applicable,,Open,2022-10-16,Home Health Agency/Hospice,Home Health Agency,37.7690187,-121.9599811
406075763,GILEAD WEST CARE SERVICES LLC,550007776,Parent Facility,2411 Old Crow Canyon Rd,San Ramon,94583,7,Contra Costa,Not Applicable,,Open,2022-01-07,Home Health Agency/Hospice,Home Health Agency,37.779097,-121.9812577
406076556,ANGEL HOME HEALTH LLC,550008214,Parent Facility,3498 Clayton Rd,Concord,94519,7,Contra Costa,Not Applicable,,Open,2022-11-08,Home Health Agency/Hospice,Home Health Agency,37.9706482,-122.0126669
406077172,"AURA HOME HEALTH, LLC",550008134,Parent Facility,1120 2ND ST,BRENTWOOD,94513,7,Contra Costa,Not Applicable,,Open,2023-08-08,Home Health Agency/Hospice,Home Health Agency,37.9372913,-121.6972522
406080891,SUTTER COAST HOME CARE - OREGON BRANCH,010000265,Branch,555 5th St,Brookings,97415,8,Del Norte,Not Applicable,,Open,2018-10-31,Home Health Agency/Hospice,Home Health Agency,42.05592,-124.2884
406084002,SUTTER COAST HOME CARE,010000265,Parent Facility,785 E Washington Blvd,Crescent City,95531,8,Del Norte,Not Applicable,,Open,2014-11-01,Home Health Agency/Hospice,Home Health Agency,41.77236,-124.192805
406091782,QURA HEALTHCARE INC.,550004574,Parent Facility,4993 Golden Foothill Pkwy,El Dorado Hills,95762,9,El Dorado,Not Applicable,,Open,2019-09-07,Home Health Agency/Hospice,Home Health Agency,38.6382095,-121.069117
406092234,BARTON HEALTHCARE SYSTEM HOME HEALTH,100000174,Parent Facility,2092 Lake Tahoe Blvd,South Lake Tahoe,96150,9,El Dorado,Not Applicable,,Open,1980-02-23,Home Health Agency/Hospice,Home Health Agency,38.914965,-120.0011734
406092242,MARSHALL HOME CARE,100000180,Parent Facility,681 MAIN ST,PLACERVILLE,95667,9,El Dorado,Not Applicable,,Open,1979-04-23,Home Health Agency/Hospice,Home Health Agency,38.7300965,-120.7929069
406093967,"QURA HOSPICE, INC.",550006982,Parent Facility,4993 GOLDEN FOOTHILL PKWY,EL DORADO HILLS,95762,9,El Dorado,Not Applicable,,Open,2021-10-13,Home Health Agency/Hospice,Hospice,38.6382095,-121.069117
406094025,SNOWLINE HOSPICE OF EL DORADO CO. - HOSPICE,100000610,Parent Facility,6520 Pleasant Valley Rd,Diamond Springs,95619,9,El Dorado,Not Applicable,,Open,2007-06-01,Home Health Agency/Hospice,Hospice,38.6834231,-120.8342499
406100011,COMMUNITY HOME CARE,040000008,Parent Facility,1630 E Shaw Ave,Fresno,93710,10,Fresno,Not Applicable,,Open,2016-02-25,Home Health Agency/Hospice,Home Health Agency,36.8097698,-119.7569904
406100047,INTERIM HEALTHCARE OF THE CENTRAL VALLEY,040000033,Parent Facility,1843 E Fir Ave,Fresno,93720,10,Fresno,Not Applicable,,Open,1983-10-18,Home Health Agency/Hospice,Home Health Agency,36.8380033,-119.7492092
406100848,AVEANNA HEALTHCARE,550004224,Parent Facility,5250 N Palm Ave,Fresno,93704,10,Fresno,Not Applicable,,Open,2018-03-13,Home Health Agency/Hospice,Home Health Agency,36.8129964,-119.8064721
406100908,SAINT AGNES HOME HEALTH AND HOSPICE,040000174,Parent Facility,6499 N Willow Ave,Fresno,93710,10,Fresno,Not Applicable,,Open,2010-06-05,Home Health Agency/Hospice,Home Health Agency,36.8285181,-119.7296839
406101285,"SENIOR BRIDGE HOME HEALTH CARE, INC.",550004277,Parent Facility,155 E Shaw Ave,Fresno,93710,10,Fresno,Not Applicable,,Open,2022-05-17,Home Health Agency/Hospice,Home Health Agency,36.8080183,-119.7868962
406101288,ARDENT HOME HEALTH & PALLIATIVE CARE,550004263,Parent Facility,2040 N Winery Ave,Fresno,93703,10,Fresno,Not Applicable,,Open,2018-04-30,Home Health Agency/Hospice,Home Health Agency,36.7690991,-119.7313267
406101318,HOSPICE OF THE VALLEY,550004350,Parent Facility,5100 N 6th St,Fresno,93710,10,Fresno,Not Applicable,,Open,2018-08-06,Home Health Agency/Hospice,Hospice,36.8109575,-119.7611975
406101598,"VALLEY REGIONAL HOSPICE, INC.",550004356,Parent Facility,6311 N Fresno St,Fresno,93710,10,Fresno,Not Applicable,,Open,2019-02-26,Home Health Agency/Hospice,Hospice,36.8286443,-119.7818465
406101701,FRESNO HOSPICE,550006777,Parent Facility,6435 N Palm Ave,Fresno,93704,10,Fresno,Not Applicable,,Open,2021-09-07,Home Health Agency/Hospice,Hospice,36.8303057,-119.8093409
406101756,ATHENA HOSPICE,550004734,Parent Facility,7636 N Ingram Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2019-06-04,Home Health Agency/Hospice,Hospice,36.8491229,-119.8014976
406101799,"COMPASSIONATE CARE HOSPICE CENTRAL CALIFORNIA, LLC",550004768,Parent Facility,7545 N del Mar Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2019-07-02,Home Health Agency/Hospice,Hospice,36.8467806,-119.7964929
406101927,"LENITY HOSPICE, LLC",550004951,Parent Facility,4920 E YALE AVE,FRESNO,93727,10,Fresno,Not Applicable,,Open,2021-12-02,Home Health Agency/Hospice,Hospice,36.7698869,-119.729958
406102100,"A PLUS HOME HEALTH, INC.",550005178,Parent Facility,3455 W SHAW AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2019-12-18,Home Health Agency/Hospice,Home Health Agency,36.8053918,-119.8549049
406102417,HEAL HOME HEALTH INC.,550005295,Parent Facility,1041 E Shields Ave,Fresno,93704,10,Fresno,Not Applicable,,Open,2020-01-07,Home Health Agency/Hospice,Home Health Agency,36.7797638,-119.7976722
406102519,ATHENA HOME HEALTH CARE,550005496,Parent Facility,7636 N Ingram Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2020-05-15,Home Health Agency/Hospice,Home Health Agency,36.8491229,-119.8014976
406102686,DIGNITY HOME HEALTH CARE,550005618,Parent Facility,1589 W SHAW AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2020-07-16,Home Health Agency/Hospice,Home Health Agency,36.8080464,-119.8215134
406102939,"ANGE'S BEST HOSPICE CARE, INC.",550005788,Parent Facility,5070 N 6th St,Fresno,93710,10,Fresno,Not Applicable,,Open,2020-10-15,Home Health Agency/Hospice,Hospice,36.810328,-119.7615894
406102992,"GOLDEN BIRD HOME HEALTH CARE, INC",550005865,Parent Facility,464 N ROGERS AVE,COLVIS,93611,10,Fresno,Not Applicable,,Open,2020-11-25,Home Health Agency/Hospice,Home Health Agency,36.8396045,-119.7026715
406103111,WELLPOINTE HOME HEALTH,550005977,Parent Facility,7086 N Maple Ave,Fresno,93720,10,Fresno,Not Applicable,,Open,2021-09-15,Home Health Agency/Hospice,Home Health Agency,36.8390027,-119.7442868
406103154,BLOSSOM HOME HEALTH,550006188,Parent Facility,1500 W Shaw Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2021-04-12,Home Health Agency/Hospice,Home Health Agency,36.8086556,-119.8203093
406103312,BRIDGE HOSPICE,550007159,Parent Facility,155 E Shaw Ave,Fresno,93710,10,Fresno,Not Applicable,,Open,2021-11-08,Home Health Agency/Hospice,Hospice,36.8080183,-119.7868962
406103346,FOUR CORNERS HEALTH LLC,550007102,Parent Facility,1310 E OLIVE AVE,FRESNO,93728,10,Fresno,Not Applicable,,Open,2021-10-11,Home Health Agency/Hospice,Home Health Agency,36.7575344,-119.7953006
406104009,INHOME HEALTHCARE SERVICES - PARENT,040000006,Parent Facility,5105 E Dakota Ave,Fresno,93727,10,Fresno,Not Applicable,,Open,2018-04-04,Home Health Agency/Hospice,Home Health Agency,36.7874276,-119.722922
406104020,"MAXIM HEALTHCARE SERVICES, INC.",040000267,Parent Facility,6051 N Fresno St,Fresno,93710,10,Fresno,Not Applicable,,Open,2015-10-09,Home Health Agency/Hospice,Home Health Agency,36.8239068,-119.782819
406104079,VALLEY CHILDREN'S HOME HEALTH,040000416,Parent Facility,5085 E McKinley Ave,Fresno,93727,10,Fresno,Not Applicable,,Open,2018-06-18,Home Health Agency/Hospice,Home Health Agency,36.7657026,-119.7242946
406104084,FOCUS HEALTH,040000426,Parent Facility,377 W Fallbrook Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2012-12-12,Home Health Agency/Hospice,Home Health Agency,36.8489295,-119.799028
406104087,HINDS HOSPICE - FRESNO,100000749,Parent Facility,2490 W Shaw Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,1996-02-22,Home Health Agency/Hospice,Hospice,36.8089279,-119.8371242
406104484,KURE HOME HEALTH,550005863,Parent Facility,1050 Shaw Ave,Clovis,93612,10,Fresno,Not Applicable,,Open,2021-05-02,Home Health Agency/Hospice,Home Health Agency,36.8078121,-119.6927828
406104749,"SEQUOIA HOSPICE, INC",550006028,Parent Facility,55 Shaw Ave,Clovis,93612,10,Fresno,Not Applicable,,Open,2021-01-27,Home Health Agency/Hospice,Hospice,36.809833,-119.7085152
406105030,"ST. MARY'S HOME HEALTH SERVICES, INC.",040000544,Parent Facility,3180 E Shields Ave,Fresno,93726,10,Fresno,Not Applicable,,Open,2009-07-01,Home Health Agency/Hospice,Home Health Agency,36.7792094,-119.7708106
406105052,AVANCE HOME HEALTH INC.,040000412,Parent Facility,1350 O ST,FRESNO,93721,10,Fresno,Not Applicable,,Open,2006-12-04,Home Health Agency/Hospice,Home Health Agency,36.7415385,-119.7888796
406105055,"COMPASSIONATE CARE HOME HEALTH AGENCY, LLC",040000541,Parent Facility,7545 N Del Mar Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2007-04-16,Home Health Agency/Hospice,Home Health Agency,36.8467806,-119.7964929
406105059,ASERACARE HOSPICE - FRESNO,550000603,Parent Facility,545 E Alluvial Ave,Fresno,93720,10,Fresno,Not Applicable,,Open,2021-11-05,Home Health Agency/Hospice,Hospice,36.8443133,-119.7761675
406105062,OPTIMAL HOSPICE CARE - FRESNO - PARENT,100000782,Parent Facility,2787 W Bullard Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2010-09-28,Home Health Agency/Hospice,Hospice,36.8224274,-119.8438155
406105066,HEALTHCARE CALIFORNIA - PARENT,550000020,Parent Facility,6327 N Fresno St,Fresno,93710,10,Fresno,Not Applicable,,Open,2020-07-09,Home Health Agency/Hospice,Home Health Agency,36.8287582,-119.7832487
406105071,BRIGHT HORIZON HOSPICE SERVICES,550001162,Parent Facility,3649 W Beechwood Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2017-11-26,Home Health Agency/Hospice,Hospice,36.8375932,-119.8590101
406105074,"HEALTHPOINT HOME HEALTH, INC",550001306,Parent Facility,2137 HERNDON AVE,CLOVIS,93611,10,Fresno,Not Applicable,,Open,2020-11-04,Home Health Agency/Hospice,Home Health Agency,36.838714,-119.6766698
406105077,VALLEY HOME HEALTH,550001358,Parent Facility,2511 W Shaw Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2016-05-12,Home Health Agency/Hospice,Home Health Agency,36.8063809,-119.8368806
406105082,"FRESNO YOSEMITE HEALTH CARE, INC.",550001653,Parent Facility,3100 Willow Ave,Clovis,93612,10,Fresno,Not Applicable,,Open,2020-11-16,Home Health Agency/Hospice,Home Health Agency,36.7957409,-119.7286293
406105084,THERAPEUTIC HOME HEALTHCARE,550001755,Parent Facility,5150 N 6th St,Fresno,93710,10,Fresno,Not Applicable,,Open,2011-11-02,Home Health Agency/Hospice,Home Health Agency,36.8113212,-119.7618308
406105085,"SEQUOIA HOME HEALTH, INC.",550001622,Parent Facility,55 Shaw Ave,Clovis,93612,10,Fresno,Not Applicable,,Open,2021-11-15,Home Health Agency/Hospice,Home Health Agency,36.809833,-119.7085152
406105087,SAN LORENZO HOME HEALTH,550001857,Parent Facility,4021 N Fresno St,Fresno,93726,10,Fresno,Not Applicable,,Open,2012-03-07,Home Health Agency/Hospice,Home Health Agency,36.7906154,-119.7827285
406105096,"OPTUM WOMEN'S AND CHILDREN'S HEALTH, LLC",220000459,Parent Facility,7067 N Mariposa St,Fresno,93720,10,Fresno,Not Applicable,,Open,2019-03-08,Home Health Agency/Hospice,Home Health Agency,36.8389738,-119.7796933
406105097,PASSOVER HOSPICE,550007608,Parent Facility,1312 E Olive Ave,Fresno,93728,10,Fresno,Not Applicable,,Open,2021-12-21,Home Health Agency/Hospice,Hospice,36.7574659,-119.7952904
406105098,"HEALTHY LIVING AT HOME - FRESNO, LLC",550002343,Parent Facility,1322 E Shaw Ave,Fresno,93710,10,Fresno,Not Applicable,,Open,2022-07-02,Home Health Agency/Hospice,Home Health Agency,36.8103471,-119.7643979
406105105,"VALLEY REGIONAL HOME HEALTH, INC.",550002633,Parent Facility,6311 N Fresno St,Fresno,93710,10,Fresno,Not Applicable,,Open,2018-12-19,Home Health Agency/Hospice,Home Health Agency,36.8286443,-119.7818465
406105107,"ST. MARY'S HOSPICE SERVICES, INC.",550002711,Parent Facility,3180 E Shields Ave,Fresno,93726,10,Fresno,Not Applicable,,Open,2014-06-06,Home Health Agency/Hospice,Hospice,36.7792094,-119.7708106
406105110,"MIJI CARE OF FRESNO, INC.",550002697,Parent Facility,3433 W Shaw Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2022-06-03,Home Health Agency/Hospice,Home Health Agency,36.8062553,-119.8541369
406105114,ARDENT HOSPICE & PALLIATIVE CARE OF FRESNO,550002795,Parent Facility,2040 N Winery Ave,Fresno,93703,10,Fresno,Not Applicable,,Open,2016-02-01,Home Health Agency/Hospice,Hospice,36.7690991,-119.7313267
406105123,"HORIZON HOME CARE, LLC",550003100,Parent Facility,255 W FALLBROOK AVE,FRESNO,93711,10,Fresno,Not Applicable,,Open,2019-03-05,Home Health Agency/Hospice,Home Health Agency,36.8491578,-119.7962063
406105124,"OMNIA HEALTHCARE, LLC",550003082,Parent Facility,105 Bullard Ave,Clovis,93612,10,Fresno,Not Applicable,,Open,2019-07-23,Home Health Agency/Hospice,Home Health Agency,36.8232908,-119.7081367
406105130,"OYUNA HOSPICE, INC",550003193,Parent Facility,5067 N Mariposa St,Fresno,93710,10,Fresno,Not Applicable,,Open,2018-05-18,Home Health Agency/Hospice,Hospice,36.8097046,-119.7794719
406105131,VIDA CARE HOME HEALTH,550003251,Parent Facility,5100 N 6th St,Fresno,93710,10,Fresno,Not Applicable,,Open,2015-10-07,Home Health Agency/Hospice,Home Health Agency,36.8109575,-119.7611975
406105136,GUARDIAN ANGEL HOME CARE OF FRESNO LLC,550003650,Parent Facility,1100 W Shaw Ave,Fresno,93711,10,Fresno,Not Applicable,,Open,2018-11-15,Home Health Agency/Hospice,Home Health Agency,36.8087888,-119.8114374
406105137,PRO HOME HEALTH,550003760,Parent Facility,5100 N 6TH ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2023-06-16,Home Health Agency/Hospice,Home Health Agency,36.8110703,-119.7611646
406105142,CALIFORNIA HOME HEALTH,550003991,Parent Facility,6081 N 1st St,Fresno,93710,10,Fresno,Not Applicable,,Open,2021-09-22,Home Health Agency/Hospice,Home Health Agency,36.8250263,-119.7748483
406105339,1ST CHOICE HOME HEALTHCARE,550007893,Parent Facility,1318 E Shaw Ave,Fresno,93710,10,Fresno,Not Applicable,,Open,2022-03-07,Home Health Agency/Hospice,Home Health Agency,36.8103267,-119.7647022
406105488,"FRESNO COMMUNITY HOME HEALTH CARE, INC.",550007418,Parent Facility,5070 N 6TH ST,FRESNO,93710,10,Fresno,Not Applicable,,Open,2021-12-09,Home Health Agency/Hospice,Home Health Agency,36.810328,-119.7615894
406106607,ANGELS CARE HOME HEALTH AGENCY,550008550,Parent Facility,125 E Barstow Ave,Fresno,93710,10,Fresno,Not Applicable,,Open,2023-05-24,Home Health Agency/Hospice,Home Health Agency,36.8155436,-119.7871642
406121036,PROVIDENCE HOME HEALTH HUMBOLDT,010000057,Parent Facility,2127 Harrison Ave,Eureka,95501,12,Humboldt,Not Applicable,,Open,2014-11-01,Home Health Agency/Hospice,Home Health Agency,40.7880215,-124.1394223
406122313,MAD RIVER COMMUNITY HOSPITAL HOME CARE SERVICE,010000166,Parent Facility,4605 Valley West Blvd,Arcata,95521,12,Humboldt,Not Applicable,,Open,1983-04-28,Home Health Agency/Hospice,Home Health Agency,40.9002402,-124.0836565
406124008,"HOSPICE OF HUMBOLDT, INC.",100000737,Parent Facility,3327 TIMBER FALL COURT,EUREKA,95503,12,Humboldt,Not Applicable,,Open,2015-09-12,Home Health Agency/Hospice,Hospice,40.7779808,-124.1340202
406124022,ARCADIA HOME HEALTH SERVICE - BRANCH,980000525,Branch,351 E FOOTHILL BLVD.,ARCADIA,91006,19,Los Angeles,Not Applicable,,Open,1994-10-01,Home Health Agency/Hospice,Home Health Agency,34.1513847,-118.0209374
406124029,BARLOW AT HOME,550000033,Parent Facility,49 E Huntington Dr,Arcadia,91006,19,Los Angeles,Not Applicable,,Open,2012-09-12,Home Health Agency/Hospice,Home Health Agency,34.1403718,-118.0292897
406134004,UNI CARE HOME CARE INC,080000454,Parent Facility,1594 S IMPERIAL AVE,EL CENTRO,92243,13,Imperial,Not Applicable,,Open,2021-12-15,Home Health Agency/Hospice,Home Health Agency,32.779659,-115.5702622
406134007,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC.",080000479,Parent Facility,2344 S 2ND ST,EL CENTRO,92243,13,Imperial,Not Applicable,,Open,1994-07-28,Home Health Agency/Hospice,Home Health Agency,32.7719776,-115.5463326
406134015,HOSPICE OF IMPERIAL VALLEY,080000570,Parent Facility,137 S 8th St,El Centro,92243,13,Imperial,Not Applicable,,Open,2014-12-05,Home Health Agency/Hospice,Hospice,32.7922185,-115.5610539
406134021,GENTIVA HEALTH SERVICES,080000283,Parent Facility,1503 N Imperial Ave,El Centro,92243,13,Imperial,Not Applicable,,Open,2005-07-01,Home Health Agency/Hospice,Home Health Agency,32.8068345,-115.5691361
406134025,N YOUR HOME HEALTH CARE,550001205,Parent Facility,515 W Main St,El Centro,92243,13,Imperial,Not Applicable,,Open,2010-01-21,Home Health Agency/Hospice,Home Health Agency,32.7925329,-115.5552135
406134028,HEALTHPEAK HOME HEALTH,550001940,Parent Facility,1486 S Imperial Ave,El Centro,92243,13,Imperial,Not Applicable,,Open,2014-10-27,Home Health Agency/Hospice,Home Health Agency,32.7799708,-115.5701267
406134029,ARIA HOSPICE LLC,550002567,Parent Facility,229 S 8th St,El Centro,92243,13,Imperial,Not Applicable,,Open,2016-08-10,Home Health Agency/Hospice,Hospice,32.7910139,-115.5610613
406134034,"ACCENTCARE HOSPICE OF CALIFORNIA, INC.",550003173,Parent Facility,2344 S 2ND ST,EL CENTRO,92243,13,Imperial,Not Applicable,,Open,2015-07-23,Home Health Agency/Hospice,Hospice,32.7719776,-115.5463326
406144002,PIONEER HOME HEALTH CARE,240000403,Parent Facility,363 Academy St,Bishop,93514,14,Inyo,Not Applicable,,Open,2017-09-14,Home Health Agency/Hospice,Home Health Agency,37.363385,-118.3978485
406144007,HOSPICE OF THE OWENS VALLEY,550003343,Parent Facility,363 Academy St,Bishop,93514,14,Inyo,Not Applicable,,Open,2017-10-15,Home Health Agency/Hospice,Hospice,37.363385,-118.3978485
406150268,UNITED HOME HEALTH CARE LLC,550004116,Parent Facility,1717 30TH ST,BAKERSFIELD,93301,15,Kern,Not Applicable,,Open,2018-01-01,Home Health Agency/Hospice,Home Health Agency,35.386394,-119.0219557
406151382,"COACH NURSING, INC.",550004347,Parent Facility,930 TRUXTUN AVE,BAKERSFIELD,93301,15,Kern,Not Applicable,,Open,2022-08-20,Home Health Agency/Hospice,Home Health Agency,35.373642,-119.0127586
406151530,"PRO NURSING HOME CARE, INC.",550004468,Parent Facility,2201 Mt Vernon Ave,Bakersfield,93306,15,Kern,Not Applicable,,Open,2019-06-01,Home Health Agency/Hospice,Home Health Agency,35.3878072,-118.9669896
406151623,"ARDENT HOSPICE & PALLIATIVE CARE OF THE VALLEY, INC.",550004430,Parent Facility,601 High St,Delano,93215,15,Kern,Not Applicable,,Open,2020-10-11,Home Health Agency/Hospice,Hospice,35.7637794,-119.2457701
406151924,AMERICAN COMPASSIONATE HOSPICE CARE INC,550004943,Parent Facility,5531 BUSINESS PARK S,BAKERSFIELD,93309,15,Kern,Not Applicable,,Open,2021-09-13,Home Health Agency/Hospice,Hospice,35.3573722,-119.0597207
406151947,AASTA HOSPICE,550004998,Parent Facility,2920 F St,Bakersfield,93301,15,Kern,Not Applicable,,Open,2021-09-24,Home Health Agency/Hospice,Hospice,35.3859917,-119.0228919
406151948,REGAL HOME HEALTH CARE LLC,550004928,Parent Facility,26 Bernard St,Bakersfield,93305,15,Kern,Not Applicable,,Open,2022-09-10,Home Health Agency/Hospice,Home Health Agency,35.3905504,-119.0011999
406152228,LENUS CARE LLC,550005223,Parent Facility,1707 Eye St,Bakersfield,93301,15,Kern,Not Applicable,,Open,2020-01-09,Home Health Agency/Hospice,Hospice,35.3745989,-119.0207155
406152229,LENITY HOME CARE LLC,550004813,Parent Facility,315 W Oak Ave,Visalia,93291,54,Tulare,Not Applicable,,Open,2022-02-23,Home Health Agency/Hospice,Home Health Agency,36.3317661,-119.2952206
406153009,"CIRCLE OF FRIENDS PALLIATIVE CARE, INC",550003641,Parent Facility,3016 Union Ave,Bakersfield,93305,15,Kern,Not Applicable,,Open,2020-11-10,Home Health Agency/Hospice,Hospice,35.3870551,-119.0025158
406153109,"MEDBIRDS, INC",550006033,Parent Facility,1601 New Stine Rd,Bakersfield,93309,15,Kern,Not Applicable,,Open,2021-08-09,Home Health Agency/Hospice,Home Health Agency,35.3405246,-119.0617402
406153124,SOLACE HOME HEALTH CARE,550006121,Parent Facility,1701 Westwind Dr,Bakersfield,93301,15,Kern,Not Applicable,,Open,2021-03-11,Home Health Agency/Hospice,Home Health Agency,35.3741843,-119.0435605
406153311,BRIDGE HOSPICE,550007181,Parent Facility,4900 California Ave,Bakersfield,93309,15,Kern,Not Applicable,,Open,2021-11-11,Home Health Agency/Hospice,Hospice,35.3653436,-119.0562661
