business_id,name,address,city,state,postal_code,phone_number,OBJECTID
102754,HIDEOUT PIZZARIA,5620 BARRET LN,LOUISVILLE,KY,40272,(502) 742-3145,1269
102790,CHICK-FIL-A #3823,3420 BARDSTOWN RD,LOUISVILLE,KY,40218,(502) 459-0070,1270
102885,SOUTHERN HOSPITALITY,3402 W BROADWAY,LOUISVILLE,KY,40211,(502) 822-1474,1271
102931,FIVE GUYS,4116 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,(502) 426-1702,1272
102932,HYATT SWAY,311 S 4TH ST,LOUISVILLE,KY,40202,(502) 217-4329,1273
102933,HYATT EMPLOYEE CAFETERIA,311 S 4TH ST,LOUISVILLE,KY,40202,(502) 217-4329,1274
102934,HYATT MAIN KITCHEN,311 S 4TH ST,LOUISVILLE,KY,40202,(502) 217-4329,1275
102979,YUM 5.028 HAUTE DOG,1 ARENA PLAZA,LOUISVILLE,KY,40202,(502) 690-9095,1276
103055,CHINA 1,3614 BUECHEL BYPASS,LOUISVILLE,KY,40218,(502) 479-0003,1277
103056,FIVE GUYS,4903 OUTER LOOP,LOUISVILLE,KY,40219,(502) 822-3702,1278
103057,FIVE GUYS,13303 SHELBYVILLE RD,LOUISVILLE,KY,40223,(502) 244-1027,1279
103058,FIVE GUYS,4226 SHELBYVILLE RD,LOUISVILLE,KY,40207,(502) 891-8848,1280
103059,CHINA CHEF,7813 BEULAH CHURCH RD,LOUISVILLE,KY,40228,(502) 384-5322,1281
103068,SUBWAY,2300 TERRA CROSSING BLVD STE 101,LOUISVILLE,KY,40245,(502) 244-2999,1282
103163,PAPA MURPHY'S FH5,937 PHILLIPS LN,LOUISVILLE,KY,40209,(502) 387-2705,1283
103165,COOKING AT MILLIES,340 W CHESTNUT ST,LOUISVILLE,KY,40202,(502) 882-0303,1284
103166,BLIND SQUIRREL,592 N ENGLISH STATION RD,LOUISVILLE,KY,40223,(502) 384-6761,1285
103174,STARBUCKS (SAC),2100 S FLOYD ST,LOUISVILLE,KY,40208,(502) 852-5991,1286
103180,IMANKA RESTAURANT,737 S 8TH ST,LOUISVILLE,KY,40203,(502) 210-7503,1287
103188,LA LOMA,7319 PRESTON HWY,LOUISVILLE,KY,40219,(502) 966-0711,1288
103190,CHAMLING KITCHEN AND BAR,2249 HIKES LN,LOUISVILLE,KY,40218,(206) 334-7666,1289
103192,MARY M MILLER STEAMBOAT RESTAURANT,401 W RIVER RD,LOUISVILLE,KY,40202,(502) 574-2992,1290
103219,LUPO,1540 FRANKFORT AVE,LOUISVILLE,KY,40206,(502) 409-8440,1291
103339,AFC SUSHI @ KROGER #350,5533 NEW CUT RD,LOUISVILLE,KY,40214,(724) 393-4796,1292
103355,LITTLE CAESARS,5524 NEW CUT RD,LOUISVILLE,KY,40214,(502) 366-5599,1293
103368,TACO LUCHADOR,112 MERIDIAN AVE,LOUISVILLE,KY,40207,(502) 434-7044,1294
103394,GRAVELY BREWING COMPANY,514 BAXTER AVE,LOUISVILLE,KY,40204,(502) 803-3302,1295
103395,FUJISAN,1401 ALLIANT AVE,LOUISVILLE,KY,40299,(562) 404-2590,1296
103441,HISSHO SUSHI AT MEIJER #162,9905 DIXIE HWY,LOUISVILLE,KY,40272,,1297
103445,TAZIKIS MEDITERRANEAN CAFE,106 FAIRFAX AVE,LOUISVILLE,KY,40207,(502) 212-5373,1298
103461,CARIBBEAN CAFE,317 W WOODLAWN AVE,LOUISVILLE,KY,40214,(502) 644-5025,1299
103464,TANDOORI FUSION,4600 CHAMBERLAIN LN,LOUISVILLE,KY,40241,(502) 255-2590,1300
103473,TRT CONCESSION,2745 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,(502) 272-7741,1301
103478,DIRECTORS EXPERIENCE CONCESSION,2745 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,(502) 272-7741,1302
103487,WINGATE BY WYNDHAM,12301 ALLIANT CT,LOUISVILLE,KY,40299,(502) 261-0644,1303
103499,MCGRUFFINS,2745 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,(502) 272-7741,1304
103586,HOME 2 SUITES,240 S HANCOCK ST,LOUISVILLE,KY,40202,(502) 561-0460,1305
103698,MILANTONI,1600 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,(502) 742-8210,1306
103704,METRO DINER,4901 OUTER LOOP,LOUISVILLE,KY,40219,(502) 357-0767,1307
103747,WHICH WICH,221 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,(502) 708-2535,1308
103751,D NALLEY'S,970 S 3RD ST,LOUISVILLE,KY,40203,(502) 594-8891,1309
103820,MY CAFE,4233 BARDSTOWN RD,LOUISVILLE,KY,40218,(502) 295-9220,1310
103824,INDI'S RESTAURANT,3820 W MARKET ST,LOUISVILLE,KY,40212,(502) 778-9099,1311
103825,TEXAS ROADHOUSE,5005 SHELBYVILLE RD,LOUISVILLE,KY,40207,(502) 897-5005,1312
103862,POTBELLY SANDWICH SHOP,9018 TAYLORSVILLE RD,LOUISVILLE,KY,40299,(502) 290-4820,1313
103884,POTBELLY SANDWICH SHOP,4023 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,(502) 420-9616,1314
103885,KFC,12420 LAGRANGE RD,LOUISVILLE,KY,40245,(502) 241-0347,1315
103886,KFC,4910 US HWY 42,LOUISVILLE,KY,40222,(502) 426-7533,1316
103887,DUNKIN DONUTS,2815 FERN VALLEY RD,LOUISVILLE,KY,40213,(502) 384-1053,1317
103898,JOELLA'S HOT CHICKEN,13401 SHELBYVILLE RD,LOUISVILLE,KY,40245,(502) 254-1111,1318
103902,AFC SUSHI @ KROGER #752,3165 S 2ND ST,LOUISVILLE,KY,40208,(502) 368-6075,1319
103903,BRICKHOUSE TAVERN & TAP,871 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,(502) 326-3182,1320
103905,JOELLA'S HOT CHICKEN,3400 FRANKFORT AVE,LOUISVILLE,KY,40207,(502) 895-2235,1321
103906,CINNABON,5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,,1322
103940,ROOF TOP GRILL,414 W OAK ST,LOUISVILLE,KY,40203,(502) 648-2287,1323
103948,OSKAR'S SLIDER BAR,3799 POPLAR LEVEL RD,LOUISVILLE,KY,40217,(502) 395-1393,1324
103972,KFC,3280 TAYLOR BLVD,LOUISVILLE,KY,40215,(502) 366-6367,1325
103982,TAQUERIA Y ROSTICERIA,7416 PRESTON HWY,LOUISVILLE,KY,40219,(812) 927-0168,1326
103992,MCDONALD'S #5835,520 N 22ND ST,LOUISVILLE,KY,40203,(502) 775-5454,1327
104023,MCDONALD'S #6834,8220 PRESTON HWY,LOUISVILLE,KY,40219,(502) 964-8282,1328
104032,MCDONALD'S #0258,5600 PRESTON HWY,LOUISVILLE,KY,40219,(502) 969-9272,1329
104034,SUNERGOS COFFEE,1647 NORRIS PLACE,LOUISVILLE,KY,40205,,1330
104047,SARINO,1030 GOSS AVE,LOUISVILLE,KY,40217,(502) 822-3777,1331
104048,ORIENTAL PALACE,12539 SHELBYVILLE RD,LOUISVILLE,KY,40243,(502) 907-0970,1332
104053,GREEN DISTRICT SALADS,225 S 5TH ST,LOUISVILLE,KY,40202,(502) 396-2819,1333
104073,BIG AL'S BEERITAVILLE,1715 MELLWOOD AVE,LOUISVILLE,KY,40206,(502) 893-4487,1334
104077,BEARNO'S,10212 TAYLORSVILLE RD,LOUISVILLE,KY,40299,(502) 457-2659,1335
104122,POTBELLY SANDWICH SHOP,302 S 4TH ST,LOUISVILLE,KY,40202,(502) 540-1100,1336
104123,JOE'S CRAB SHACK,131 RIVER RD,LOUISVILLE,KY,40202,(502) 568-1171,1337
104153,YUM 3.021 S1 EAST PANTRY,1 ARENA PLAZA,LOUISVILLE,KY,40202,(502) 690-9095,1338
104154,YUM 112 ICE CREAM PORTABLE,1 ARENA PLAZA,LOUISVILLE,KY,40202,(502) 690-9095,1339
104156,YUM 313 FOOD PORTABLE,1 ARENA PLAZA,LOUISVILLE,KY,40202,(502) 690-9095,1340
104157,YUM 120 FOOD PORTABLE,1 ARENA PLAZA,LOUISVILLE,KY,40202,(502) 690-9095,1341
104164,SEELBACH HOTEL CONCIERGE,500 S 4TH ST,LOUISVILLE,KY,40202,(502) 585-3200,1342
104167,SEELBACH EMPLOYEE CAFETERIA,500 S 4TH ST,LOUISVILLE,KY,40202,(502) 585-3200,1343
104173,SEELBACH STARBUCKS COFFEE,500 S 4TH ST,LOUISVILLE,KY,40202,(502) 585-3200,1344
104174,SEELBACH BANQUET KITCHEN,500 S 4TH ST,LOUISVILLE,KY,40202,(502) 585-3200,1345
104186,SEELBACH OLD SEELBACH BAR,500 S 4TH ST,LOUISVILLE,KY,40202,(502) 585-3200,1346
104188,SEELBACH GATSBY'S ON 4TH,500 S 4TH ST,LOUISVILLE,KY,40202,(502) 585-3200,1347
104191,SAMURAI SUSHI & HIBACHI,12905 SHELBYVILLE RD,LOUISVILLE,KY,40243,(502) 253-0036,1348
104229,HARRODS CREEK TAVERN,6313 RIVER RD,PROSPECT,KY,40059,(502) 919-8812,1349
104230,MCDONALD'S #6206,3340 BARDSTOWN RD,LOUISVILLE,KY,40218,(502) 459-6206,1350
104236,CHONG GARDEN KY,10341 DIXIE HWY,LOUISVILLE,KY,40272,(502) 935-1628,1351
104284,WING STOP,2007 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,(502) 491-7171,1352
104294,BELLARMINE SIMPLY TO GO,2001 NEWBURG RD,LOUISVILLE,KY,40205,(501) 207-8437,1353
104354,QUAIL CHASE GOLF CLUB,7000 COOPER CHAPEL RD,LOUISVILLE,KY,40229,(502) 239-2110,1354
104386,NORTH LIME COFFEE & DONUTS,1228 S 7TH ST,LOUISVILLE,KY,40203,(859) 707-3223,1355
104396,OMNI BOB'S STEAK & CHOP HOUSE,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1356
104398,OMNI NEIGHBORHOOD SERVICES,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1357
104408,OMNI POOL KITCHEN,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1358
104409,OMNI BANQUET KITCHEN,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1359
104410,OMNI EMPLOYEE KITCHEN,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1360
104411,OMNI SPEAKEASY BAR,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1361
104413,OMNI LIBRARY & LOBBY BAR,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1362
104434,EHRLER'S WH1,937 PHILLIPS LN,LOUISVILLE,KY,40209,(502) 741-3204,1363
104450,JOE'S OLDER THAN DIRT,8131 NEW LAGRANGE RD,LOUISVILLE,KY,40222,(502) 426-2074,1364
104451,CUBAN RESTAURANT CORP,5614 PRESTON HWY,LOUISVILLE,KY,40219,(502) 240-7930,1365
104467,HELL OR HIGH WATER,112 W WASHINGTON ST,LOUISVILLE,KY,40202,(502) 587-3057,1366
104475,OMNI INSIDE FOOD TRUCK,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1367
104476,OMNI ROOM SERVICE MARKET KITCHEN,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1368
104477,OMNI HEINE BROTHERS COFFEE,400 S 2ND ST,LOUISVILLE,KY,40202,(502) 313-6664,1369
104556,TACO BELL #34673,4304 OUTER LOOP,LOUISVILLE,KY,40219,(502) 969-1202,1370
104561,BEARNO'S #502,855 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,(502) 329-4774,1371
104564,TACO BELL #34660,4910 SHELBYVILLE RD,LOUISVILLE,KY,40207,(502) 893-6084,1372
104590,TRU BY HILTON LOUISVILLE EAST,11505 BLUEGRASS PKWY,LOUISVILLE,KY,40299,(502) 208-2900,1373
104591,HOMEWOOD SUITES,635 W MARKET ST,LOUISVILLE,KY,40202,(502) 589-2000,1374
104592,TAJ LOUISVILLE,807 E MARKET ST,LOUISVILLE,KY,40206,(877) 825-6858,1375
104599,LUEBERRY,808 E MARKET ST,LOUISVILLE,KY,40206,(502) 742-0640,1376
104662,TACO BELL,1069 BARDSTOWN RD,LOUISVILLE,KY,40204,(502) 452-1450,1377
104664,TACO BELL #34669,11206 PRESTON HWY,LOUISVILLE,KY,40229,(502) 919-1667,1378
104665,TACO BELL #34665,4643 DIXIE HWY,LOUISVILLE,KY,40216,(502) 448-0023,1379
104666,TACO BELL #34674,10541 FISCHER PARK DR,LOUISVILLE,KY,40241,(502) 412-9133,1380
104667,TACO BELL #34668,6800 BARDSTOWN RD,LOUISVILLE,KY,40291,(502) 239-2131,1381
104683,TACO BELL #34664,8602 DIXIE HWY,LOUISVILLE,KY,40258,(502) 933-1439,1382
104688,TACO BELL #34683,6306 GREENWOOD RD,LOUISVILLE,KY,40258,(502) 995-8465,1383
104697,PORKLAND BBQ,2519 ST CECILIA ST,LOUISVILLE,KY,40212,(502) 890-5988,1384
104729,SHIRAZ MEDITERRANEAN GRILL,1565 BARDSTOWN RD,LOUISVILLE,KY,40205,(502) 749-0385,1385
104732,GOLDEN WASH ICE CREAM,3704 KLONDIKE LN,LOUISVILLE,KY,40218,(502) 931-1722,1386
104734,FALLS CITY BREWING COMPANY,901 E LIBERTY ST,LOUISVILLE,KY,40202,(502) 257-7147,1387
104738,DRAGON CITY,6413 GREENWOOD RD,LOUISVILLE,KY,40258,(502) 935-6111,1388
104741,HIGHVIEW ICE CREAM & COFFEE,7525 OUTER LOOP,LOUISVILLE,KY,40228,(502) 599-0309,1389
104767,TACO BELL #34661,110 E BROADWAY,LOUISVILLE,KY,40202,(502) 581-9270,1390
104776,NAIVE,1001 E WASHINGTON ST,LOUISVILLE,KY,40206,(813) 995-3603,1391
104778,TACO BELL #34676,10701 DIXIE HWY,LOUISVILLE,KY,40272,(502) 933-8958,1392
104780,SODEXO AT ADP,11405 BLUEGRASS PKWY,LOUISVILLE,KY,40299,(502) 440-8906,1393
104793,TACO BELL #34675,3520 BARDSTOWN RD,LOUISVILLE,KY,40218,(502) 479-1582,1394
104809,TACO BELL #34667,5414 NEW CUT RD,LOUISVILLE,KY,40214,(502) 368-4907,1395
104824,TACO BELL #34682,1801 S BROOK ST,LOUISVILLE,KY,40208,(502) 637-9700,1396
104842,CON HUEVOS,4938 US HWY 42,LOUISVILLE,KY,40222,(502) 303-8754,1397
104878,STARTING GATE PANTRY 4,700 CENTRAL AVE,LOUISVILLE,KY,40208,(502) 636-4400,1398
104879,STARTING GATE PANTRY 5,700 CENTRAL AVE,LOUISVILLE,KY,40208,(502) 636-4400,1399
104880,STARTING GATE PANTRY 6,700 CENTRAL AVE,LOUISVILLE,KY,40208,(502) 636-4400,1400
104908,AC HOTEL,727 E MARKET ST,LOUISVILLE,KY,40202,(502) 568-6880,1401
104947,BATS PORTABLE-BERM,401 E MAIN ST,LOUISVILLE,KY,40202,(502) 614-4510,1402
105033,EHRLER'S ICE CREAM,201 E MAIN ST,LOUISVILLE,KY,40202,(502) 419-3020,1403
105036,RABBIT HOLE DISTILLERY,711 E JEFFERSON ST,LOUISVILLE,KY,40202,(502) 561-2000,1404
105091,LOUIE'S HOT CHICKEN & BARBEQUE,4222 POPLAR LEVEL RD,LOUISVILLE,KY,40213,(502) 709-4274,1405
105092,AFC SUSHI @ KROGER #366,5001 MUD LN,LOUISVILLE,KY,40229,(724) 393-4796,1406
105097,GREAT CHINA CAFE,10494 WESTPORT RD,LOUISVILLE,KY,40241,(502) 475-1818,1407
105109,VOA FREEDOM HOUSE #3,1025 S 2ND ST,LOUISVILLE,KY,40203,(502) 636-0771,1408
105110,80 20 AT KAELINS,1801 NEWBURG RD,LOUISVILLE,KY,40205,(502) 200-8020,1409
105112,BLACKBEARD ESPRESSO,718 W MAIN ST,LOUISVILLE,KY,40202,(502) 618-0004,1410
105197,EL NOPAL,4414 DIXIE HWY,LOUISVILLE,KY,40216,(502) 785-4090,1411
105355,MICHTER'S DISTILLERY,801 W MAIN ST,LOUISVILLE,KY,40202,(502) 389-4290,1412
105370,OLD FORESTER TASTING KITCHEN,119 W MAIN ST,LOUISVILLE,KY,40202,(502) 779-2222,1413
105397,PAYNE STREET BAKEHOUSE,225 S SPRING ST,LOUISVILLE,KY,40206,(502) 895-8323,1414
105401,ELKS HOME,841 S 6TH ST,LOUISVILLE,KY,40203,(502) 810-4445,1415
105402,HEINE BROTHERS COFFEE,1250 BARDSTOWN RD,LOUISVILLE,KY,40204,(502) 456-5108,1416
105431,HOPE PLACE,5007 SOUTHSIDE DR,LOUISVILLE,KY,40214,(678) 308-8132,1417
105603,SUBWAY #58837,412 S HANCOCK ST,LOUISVILLE,KY,40202,(502) 883-0977,1418
105611,WINE BAR AT WORK THE METAL,1201 STORY AVE STE 101,LOUISVILLE,KY,40206,(502) 584-2841,1419
105616,PALETTE AT MEADOW,140 MASONIC HOME DR,MASONIC HOME,KY,40041,(502) 897-8727,1420
105634,KICC MAIN KITCHEN,221 S 4TH ST,LOUISVILLE,KY,40202,(443) 610-3206,1421
105637,THE KESWICK,1127 LOGAN ST,LOUISVILLE,KY,40204,(502) 640-2032,1422
105655,LIMON Y SAL,10000 BROWNSBORO RD STE 8,LOUISVILLE,KY,40241,(502) 423-4604,1423
105659,WICKS PIZZA,3348 HIKES LN,LOUISVILLE,KY,40220,(502) 907-5542,1424
105728,APPLEBEE'S,4717 DIXIE HWY,LOUISVILLE,KY,40216,(502) 449-1399,1425
105740,BLACK RABBIT,122 SEARS AVE,LOUISVILLE,KY,40207,(502) 897-9721,1426
105747,APPLEBEE'S,4535 OUTER LOOP,LOUISVILLE,KY,40219,(570) 807-8222,1427
105757,APPLEBEE'S,10006 WILL WAY,LOUISVILLE,KY,40291,(502) 231-1661,1428
105788,SUSHI MASTER,9415 NORTON COMMONS BLVD,PROSPECT,KY,40059,(502) 890-5157,1429
105793,YOKI BUFFET,1700 ALLIANT AVE,LOUISVILLE,KY,40299,(502) 367-2277,1430
105814,PINE ROOM,6325 RIVER RD,PROSPECT,KY,40059,(502) 528-4422,1431
105816,KICC OAK & BREW,221 S 4TH ST,LOUISVILLE,KY,40202,(443) 610-3206,1432
105884,KICC MOBILE 8,221 S 4TH ST,LOUISVILLE,KY,40202,(443) 610-3206,1433
105885,KICC MOBILE 9,221 S 4TH ST,LOUISVILLE,KY,40202,(443) 610-3206,1434
105886,KICC MOBILE 10,221 S 4TH ST,LOUISVILLE,KY,40202,(443) 610-3206,1435
105887,KICC MOBILE 11,221 S 4TH ST,LOUISVILLE,KY,40202,(443) 610-3206,1436
105888,KICC MOBILE 12,221 S 4TH ST,LOUISVILLE,KY,40202,(443) 610-3206,1437
105889,KICC MOBILE 13,221 S 4TH ST,LOUISVILLE,KY,40202,(443) 610-3206,1438
105890,KICC MOBILE 14,221 S 4TH ST,LOUISVILLE,KY,40202,(443) 610-3206,1439
105891,PURRFECT DAY CAFE,1741 BARDSTOWN RD,LOUISVILLE,KY,40205,(502) 916-5057,1440
105892,KY PORK PRODUCERS FH4,937 PHILLIPS LN,LOUISVILLE,KY,40209,(502) 366-5245,1441
105893,KY PORK PRODUCERS WW2,937 PHILLIPS LN,LOUISVILLE,KY,40209,(502) 366-5245,1442
105897,LAS CAZUELAS,4214 BISHOP LN,LOUISVILLE,KY,40218,(502) 614-8634,1443
105930,TACO CITY LOUISVILLE,1283 BARDSTOWN RD,LOUISVILLE,KY,40204,(502) 409-9565,1444
105983,DERBY CITY GAMING EATS,4520 POPLAR LEVEL RD,LOUISVILLE,KY,40213,(615) 336-4595,1445
106014,OLD FORESTER GEORGE'S,119 W MAIN ST,LOUISVILLE,KY,40202,(502) 779-2255,1446
106015,OLD FORESTER EVENT KITCHEN 4,119 W MAIN ST,LOUISVILLE,KY,40202,(502) 779-2255,1447
106035,BENTO ASIAN RESTAURANT,12951 SHELBYVILLE RD,LOUISVILLE,KY,40243,(502) 822-1202,1448
106072,CARDS EXP STAND #24 (SEC 138),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,1449
106073,CARDS EXP STAND #25 (SEC 146),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,1450
106074,CARDS EXP STAND #42 (SEC N2),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,1451
106075,CARDS EXP STAND #43 (SEC N8),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,1452
106076,CARDS EXP STAND #49 (SEC 239),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,1453
106077,CARDS EXP STAND #50 (SEC 245),2800 S FLOYD ST,LOUISVILLE,KY,40209,(502) 852-2083,1454
106098,FUJI ASIAN BISTRO,6801 DIXIE HWY STE 102,LOUISVILLE,KY,40258,(502) 937-0488,1455
106099,TGI FRIDAYS,415 S 4TH ST,LOUISVILLE,KY,40202,(502) 585-3577,1456
106113,FIRST WATCH,2225 TAYLORSVILLE RD,LOUISVILLE,KY,40205,(502) 444-7744,1457
106116,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,LOUISVILLE,KY,40223,(502) 326-9830,1458
106117,BEEF O'BRADY'S,11324 PRESTON HWY,LOUISVILLE,KY,40229,(502) 827-1761,1459
106118,CRESCENT HILL UNITED METHODIST,201 S PETERSON AVE,LOUISVILLE,KY,40206,(502) 896-0396,1460
106150,GRAETER'S ICE CREAM,9430 BROWNSBORO RD,LOUISVILLE,KY,40241,(502) 327-0651,1461
106165,GRAETER'S ICE CREAM,140 BRECKENRIDGE LN,LOUISVILLE,KY,40207,(502) 896-9952,1462
106170,GRAETER'S ICE CREAM,6509 BARDSTOWN RD,LOUISVILLE,KY,40291,(502) 231-2083,1463
106173,GRAETER'S ICE CREAM,13817 ENGLISH VILLA DR,LOUISVILLE,KY,40245,(502) 254-1760,1464
106187,GOODWOOD CATERING KITCHEN,636 E MAIN ST,LOUISVILLE,KY,40202,(502) 584-2739,1465
106232,KRISPY KREME,13319 SHELBYVILLE RD,LOUISVILLE,KY,40223,(502) 975-7156,1466
106250,AJI SUSHI,5610 OUTER LOOP,LOUISVILLE,KY,40219,(502) 876-6568,1467
106260,GRAETER'S ICE CREAM,2204 BARDSTOWN RD,LOUISVILLE,KY,40205,(502) 451-0044,1468
106261,SUBWAY,1250 BARDSTOWN RD STE 18,LOUISVILLE,KY,40204,(502) 454-7665,1469
106404,DOC CROW'S SOUTHERN SMOKEHOUSE,127 W MAIN ST,LOUISVILLE,KY,40202,(502) 587-1626,1470
106407,ROOSTERS,3601 SPRINGHURST BLVD,LOUISVILLE,KY,40241,(502) 708-2798,1471
106408,THREE BROTHERS,2001 S 7TH ST,LOUISVILLE,KY,40208,(502) 409-7447,1472
106410,SLAB DADDY'S,7403 FEGENBUSH LN,LOUISVILLE,KY,40228,(502) 612-3925,1473
106414,SIMPLY PLATE CHEF,11105 HARRODS CREEK CT,LOUISVILLE,KY,40223,(502) 297-3956,1474
106416,NORTON CANCER INSTITUTE BISTRO,4955 NORTON HEALTHCARE BLVD,LOUISVILLE,KY,40241,(502) 446-8118,1475
106418,GASLIGHT DINER,10509 WATTERSON TRAIL,LOUISVILLE,KY,40299,(502) 694-2322,1476
106425,ROUND 1 BOWLING & AMUSEMENTS,4801 OUTER LOOP,LOUISVILLE,KY,40219,(502) 371-7878,1477
106514,LANDMARK RECOVERY OF LOUISVILLE,4112 FERN VALLEY RD,LOUISVILLE,KY,40219,(781) 706-5634,1478
106524,KY CATTLEMEN'S ASSN FH6,937 PHILLIPS LN,LOUISVILLE,KY,40209,(502) 773-3702,1479
106525,SHREEJI,1987 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,(502) 890-4000,1480
106534,PRIMROSE SCHOOL AT OLD HENRY CROSSING,14801 BUSH FARM RD,LOUISVILLE,KY,40245,(502) 727-7269,1481
106546,STARBUCKS #48199,12620 SHELBYVILLE RD,LOUISVILLE,KY,40223,(502) 640-4874,1482
106548,LA TORTA LOCA,5213 PRESTON HWY,LOUISVILLE,KY,40213,(502) 966-3254,1483
106569,QUEENS LOUNGE,935 W HILL ST,LOUISVILLE,KY,40208,(502) 210-0620,1484
106663,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,LOUISVILLE,KY,40222,(502) 333-9595,1485
106668,PROHIBITION CRAFT SPIRITS BAR,436 BAXTER AVE,LOUISVILLE,KY,40204,(502) 494-5852,1486
106674,REIS & IRVY'S LOUISVILLE AIRPORT,600 TERMINAL DR,LOUISVILLE,KY,40209,(812) 498-3268,1487
106676,KUNG FU TEA,5000 SHELBYVILLE RD STE 5525,LOUISVILLE,KY,40207,(502) 294-6241,1488
106713,MCDONALD'S #6402,5001 S 3RD ST,LOUISVILLE,KY,40214,(502) 366-4011,1489
106833,KINGS FRIED CHICKEN,1302 DIXIE HWY,LOUISVILLE,KY,40210,(502) 776-3013,1490
106853,DAVE AND BUSTERS,5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,(502) 963-0940,1491
106862,TOWNEPLACE SUITES,6601 PARAMOUNT PARK DR,LOUISVILLE,KY,40213,(502) 749-6634,1492
106897,CHEDDAR BOX TOO,109 CHENOWETH LN,LOUISVILLE,KY,40207,(502) 896-1133,1493
106925,MISAWA HIBACHI & SUSHI BAR,7931 BARDSTOWN RD,LOUISVILLE,KY,40291,(812) 671-6538,1494
106926,BODY LANGUAGE,3212 S 7TH ST,LOUISVILLE,KY,40216,(502) 690-8707,1495
106932,MATTIE'S KITCHEN & CATERING,1508 W KENTUCKY ST,LOUISVILLE,KY,40210,(502) 544-8954,1496
106950,SUPER 8,101 CENTRAL AVE,LOUISVILLE,KY,40209,(502) 635-0799,1497
107090,HEINE BROTHERS COFFEE,3541 OUTER LOOP,LOUISVILLE,KY,40219,(502) 618-3254,1498
107098,TONY'S PIZZA CAFE,4801 OUTER LOOP STE FC5,LOUISVILLE,KY,40219,,1499
107100,BLACK JOCKEY'S LOUNGE,630 S 4TH ST,LOUISVILLE,KY,40202,(502) 587-0526,1500
107106,TRIPLE CROWN PAVILION,1776 PLANTSIDE DR,LOUISVILLE,KY,40299,(502) 491-4830,1501
107108,GOLDEN WASH LAUNDROMAT,5051 POPLAR LEVEL RD,LOUISVILLE,KY,40219,(502) 384-5762,1502
107181,LA MORENA,8659 PRESTON HWY,LOUISVILLE,KY,40219,(502) 991-1843,1503
107193,BAMBI BAR,2701 BARDSTOWN RD,LOUISVILLE,KY,40205,(502) 456-9635,1504
107195,BURGER GIRL DINER,3334 FRANKFORT AVE,LOUISVILLE,KY,40206,(502) 709-5454,1505
107208,WACKY WILLY'S,4220 BARDSTOWN RD,LOUISVILLE,KY,40218,(502) 345-0842,1506
107209,IROQUOIS AMPHITHEATER,1080 AMPHITHEATER RD,LOUISVILLE,KY,40214,(502) 368-5865,1507
107234,ARBY'S #1982,11488 PRESTON HWY,LOUISVILLE,KY,40229,(502) 968-9688,1508
107276,EL TARASCO,110 FAIRFAX AVE,LOUISVILLE,KY,40207,(502) 895-8010,1509
107277,FLAVORS CUISINE OF INDIA LOUISVILLE,3201 FERN VALLEY RD STE 111,LOUISVILLE,KY,40213,(502) 968-9717,1510
107284,SUBWAY,7506 PRESTON HWY,LOUISVILLE,KY,40219,(502) 379-3907,1511
107288,WELCOME TABLE,2100 UPPER HUNTERS TRACE,LOUISVILLE,KY,40216,(502) 447-1824,1512
107339,LAS MARGARITAS,12220 SHELBYVILLE RD,LOUISVILLE,KY,40243,(502) 963-5503,1513
107347,21ST AMENDMENT TAVERN,1481 S SHELBY ST,LOUISVILLE,KY,40217,(502) 654-7221,1514
107353,PHO PHI,4600 SHELBYVILLE RD,LOUISVILLE,KY,40207,(502) 290-3019,1515
