X,Y,OBJECTID,ADMIN_ST,FET_TYPE,FET_SUBTYPE,FET_NAME,ADM_UNIT_CD,LAT,LONG,PHOTO_THUMB,DESCRIPTION,UNIT_NAME,WEB_LINK,PHOTO_TEXT,PHOTO_LINK,COORD_SRC_TYPE,GlobalID
611055.9996,4155552.8799,1557,UT,5,Toilet,Mule Canyon Rest Area,UTY02000,37.5402832,-109.74291992,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{828DF5B0-22A4-43EF-BD8D-5F5EBE84DA77}
601727.9611,4111804.3955,1558,UT,2,Boat Ramp,Mexican Hat Boat Launch Site,UTY02000,37.14709473,-109.85449219,,,,,,,UNK,{279A6766-E95E-4A2B-B537-6DC3A7C25579}
616067.5258,4229423.3502,1559,UT,3,Campsite - Developed - Reservable - No Fee,Indian Creek Falls Group Site,UTY02000,38.20529031,-109.67433012,,,,,,,UNK,{0113C552-9038-4BAA-A8AC-E61019FC1F9C}
616432.0825,4227941.8354,1560,UT,10,Campground,Hamburger Rock Campground,UTY02000,38.19189453,-109.67041016,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{0C6D24FA-EC81-426F-9A17-4AD9B7216499}
580966.0493,4141450.6431,1561,UT,7,Access Point,Government Trail Trailhead,UTY02000,37.4163208,-110.08502197,,,,,,,UNK,{646ADA0A-B2B5-4EB6-9BBD-D77521129CB4}
618974.8955,4152445.217,1562,UT,10,Campground,Comb Wash Dispersed Campground,UTY02000,37.5112915,-109.65380859,,,,https://www.flickr.com/photos/mypubliclands/33036726612/in/album-72157676566078092/,,,UNK,{99280262-1F26-492E-99CD-DC079E08B0D8}
620840.1451,4153671.0007,1563,UT,7,Access Point,Butler Wash Indian Ruin Trail,UTY02000,37.52209473,-109.63250732,,,,https://www.flickr.com/photos/mypubliclands/33151734346/in/album-72157676566078092/,,,UNK,{425547EE-3687-40B6-9558-25E8A6CEDF12}
592949.3169,4143194.1505,1564,UT,7,Access Point,Bullet Canyon Trailhead,UTY02000,37.4309082,-109.94940186,,,,,,,UNK,{C8391592-1EDA-4DA0-9C86-D02E3274296A}
594724.1698,4124752.5338,1569,UT,8,Parking Area,Valley of the Gods North Kiosk Site,UTY02000,37.26452637,-109.93170166,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{DBDF71CF-3560-4459-AF27-23EB0524A803}
654370.7499,4159022.6122,1572,UT,7,Access Point,Three Kiva Ruins Interpretive Site,UTY02000,37.56530762,-109.25207519,,,,,,,UNK,{B7900AD6-187C-427C-9DA7-00F34BDA10DA}
620746.6472,4222897.1998,1573,UT,10,Campground,Super Bowl Campground,UTY02000,38.14587402,-109.62200928,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{CFA53A90-C02F-469D-A775-528D196255F0}
622329.7594,4265367.848,1575,UT,8,Parking Area,Amasa Back Trailhead,UTY01000,38.52830788,-109.59658389,,,,http://www.blm.gov/ut/st/en/fo/moab/recreation/mountain_bike_trails/amasa_back_trail.html,,,IMG,{393A431A-D0E0-4537-8E89-6F7FE274F56C}
576696.3868,4334694.4374,1579,UT,5,Toilet,Butler Wash,UTY01000,39.15808105,-110.11230469,,,,,,,UNK,{32E01518-3839-4040-A507-2BE600D36185}
612751.1779,4251483.8353,1580,UT,8,Parking Area,Canyonlands Overlook,UTY01000,38.40447998,-109.7086792,,,,,,,UNK,{7F8187CB-1587-47F7-A6CF-EF484C897BBB}
646904.1021,4297144.7514,1587,UT,8,Parking Area,Dewey Bridge Recreation Site,UTY01000,38.81083488,-109.30803561,,,,,,,UNK,{F1AB34CB-9CDE-4860-98BA-806BB150018A}
646808.3259,4297145.9951,1588,UT,10,Campground,Dewey Bridge Recreation Site,UTY01000,38.81086205,-109.309138,,,,,,,UNK,{E859076A-6760-4CAE-AB14-E69DE1E64005}
647024.8394,4297179.4712,1589,UT,3,Campsite - Developed - Reservable - Fee,Dewey Bridge Recreation Site,UTY01000,38.81112748,-109.30663818,,,,,,,UNK,{A24F8B94-314D-47B5-9215-20A65619B301}
647009.5924,4287670.4411,1596,UT,10,Campground,Fisher Towers Recreation Site,UTY01000,38.72547481,-109.30883768,,,,,,,UNK,{697BAF45-5950-4F07-8B7D-A96AC114C616}
619040.3629,4270576.7531,1600,UT,8,Parking Area,Gold Bar Recreation Site,UTY01000,38.57568359,-109.63342285,,,,,,,UNK,{4909EE45-95FE-4277-BD09-F71BC44DE300}
625568.7804,4274450.1002,1602,UT,10,Campground,Goose Island Campground,UTY01000,38.60968018,-109.55780029,,,,,,,UNK,{5F6F9892-F786-4B3D-B343-0C51E7D0CCEB}
621069.2019,4248854.197,1609,UT,3,Campsite - Developed - Non Reservable - Fee,Hatch Point Campground,UTY01000,38.37969971,-109.6138916,,,,,,,UNK,{16E3F532-962A-4FEE-9ECC-15B3A7B03845}
628696.5619,4270685.57,1611,UT,8,Parking Area,Hell's Revenge Trailhead,UTY01000,38.57531738,-109.52258301,,,,,,,UNK,{97EFD34A-A56A-4E92-B535-F0919D5AD7C2}
629242.5852,4265850.3208,1612,UT,8,Parking Area,Hidden Valley Trailhead,UTY01000,38.53167725,-109.51721191,,,,,,,UNK,{3D755BC1-80F1-4AA5-AB66-C2BAD9C0EC47}
645684.5585,4291582.0535,1619,UT,10,Campground,Hittle Bottom Recreation Site,UTY01000,38.76092964,-109.32325041,,,,,,,UNK,{C046CD6D-99BC-4A7E-AD1C-1E680B5CAD4A}
643772.3857,4228088.9453,1622,UT,8,Parking Area,Hook And Ladder Ohv Trailhead,UTY01000,38.18927002,-109.35827637,,,,,,,UNK,{D99B0667-B74C-417A-B77F-9D7674791871}
603279.4993,4271312.9797,1624,UT,3,Campsite - Developed - Reservable - Fee,Horsethief Campground,UTY01000,38.58428955,-109.81420898,,,,,,,UNK,{CE64ABBA-DF26-418C-B1E9-9832DC7F30D3}
603279.4993,4271312.9797,1625,UT,3,Campsite - Developed - Non Reservable - Fee,Horsethief Campground,UTY01000,38.58428955,-109.81420898,,,,,,,UNK,{FA6AF0E7-57EA-420B-BAAC-641183E7C569}
622837.3671,4268506.8832,1630,UT,10,Campground,J.C. Park Recreation Site,UTY01000,38.55651855,-109.59020996,,,,,,,UNK,{60468F1A-A2B3-409B-BE53-56D6CC84BC24}
637229.2029,4259702.5496,1635,UT,2,Boat Ramp,Kens Lake Recreation Site,UTY01000,38.47509766,-109.42681885,,,,,,,UNK,{F57B171F-755E-4C9C-8A09-ACE37CEE0B03}
607470.5114,4277160.1726,1646,UT,4,Scenic Overlook,Lone Mesa Viewpoint,UTY01000,38.63647461,-109.76519775,,,,,,,UNK,{1C5E7D7E-1C2A-4D2F-9956-B8A8D021FCC1}
609601.5889,4285630.0406,1652,UT,8,Parking Area,Mill Canyon Dinosaur Trailhead Interpretive Site,UTY01000,38.71252441,-109.73937988,,,,,,,UNK,{7A429659-518F-45A9-900A-EF0519614EC6}
629225.4022,4269223.9365,1653,UT,8,Parking Area,Mill Creek-Power Dam Trailhead,UTY01000,38.56207275,-109.51678467,,,,,,,UNK,{F3550C5C-DF9D-4D89-A9A0-F0DCA851EA50}
571166.5961,4189200.3105,1657,UT,7,Access Point,Sundance Trailhead,UTY02000,37.84747314,-110.19110107,,,,,,,UNK,{D22CC197-E8CB-41FD-B15B-BC060D2FE956}
601727.9611,4111804.3955,1660,UT,5,Toilet,Mexican Hat Boat Launch Site,UTY02000,37.14709473,-109.85449219,,,,,,,UNK,{4C74B609-F776-4559-8DA8-A367B08D4880}
616106.5415,4229635.0209,1664,UT,5,Toilet,Indian Creek Falls Group Site,UTY02000,38.20719246,-109.67385,,,,,,,UNK,{FED6C330-78B8-4545-9BCF-7AF68E6A5F61}
616432.0825,4227941.8354,1667,UT,5,Toilet,Hamburger Rock Campground,UTY02000,38.19189453,-109.67041016,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{BBBE0B7A-500C-4B31-8B38-D6DDCE14B3BE}
623070.4643,4124862.3347,1669,UT,10,Campground,Sand Island Campground,UTY02000,37.26220001,-109.61207001,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{D65214C6-063F-44F3-AE26-7AFD23763E05}
623070.4643,4124862.3347,1670,UT,5,Toilet,Sand Island Campground,UTY02000,37.26220001,-109.61207001,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{E311BF98-E649-413D-BBED-CD54F524D0EE}
623070.4643,4124862.3347,1671,UT,2,Boat Launch,Sand Island Recreation Site,UTY02000,37.26220001,-109.61207001,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{827D4A34-B7E5-4A52-9D48-B710C73B78A3}
618974.8955,4152445.217,1675,UT,5,Toilet,Comb Wash Dispersed Campground,UTY02000,37.5112915,-109.65380859,,,,https://www.flickr.com/photos/mypubliclands/33036726612/in/album-72157676566078092/,,,UNK,{DDCEFD3D-033B-46D8-9FBE-69F89E11F5AE}
627473.44,4210906.5566,1679,UT,5,Toilet,Donnelly Canyon Parking Area,UTY02000,38.03691451,-109.54740369,,,,,,,UNK,{61705EA5-54DC-47A1-B3BB-BABF20649BA1}
577026.5588,4329624.2877,1687,UT,2,Boat Ramp,Swasey Rapid Boat Ramp Site,UTG02000,39.11236956,-110.10905957,,,,,,,IMG,{3A065609-659F-4604-B9E4-A3B0CD66EAC5}
579631.1413,4338874.1302,1688,UT,2,Boat Ramp,Nefertiti Rapid Recreation Site,UTY01000,39.19547606,-110.0778496,,,,,,,UNK,{994A9F50-9A00-4FC6-9C68-172817D76986}
597572.0603,4153626.1854,1689,UT,1,BLM Ranger Station/Field Office/Contact Station,Kane Gulch Ranger Station,UTY02000,37.52444605,-109.89577743,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{B4E81708-3605-48C4-8558-9687C992F03B}
597572.0603,4153626.1854,1690,UT,5,Toilet,Kane Gulch Ranger Station,UTY02000,37.52444605,-109.89577743,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{62C5A211-5B9A-4D1B-9E62-2BDED2D639FF}
618809.1292,4152035.4028,1692,UT,5,Toilet,Comb Wash Toilet,UTY02000,37.50761996,-109.65574999,,,,https://www.flickr.com/photos/mypubliclands/33036726612/in/album-72157676566078092/,,,UNK,{AFDAAB43-9676-4AD0-A283-AE51C3BB7C4C}
618869.774,4151998.5431,1693,UT,5,Toilet,Comb Wash Toilet,UTY02000,37.50728,-109.65506997,,,,https://www.flickr.com/photos/mypubliclands/33036726612/in/album-72157676566078092/,,,UNK,{1294E4CE-062D-460E-893D-A0CEF3B15419}
619757.3703,4258280.0483,1694,UT,4,Scenic Overlook,Anticline Overlook,UTY01000,38.46480002,-109.62729999,,,,,,,UNK,{36EDF10B-FC6D-444E-813E-4D5E2D53E2C9}
619757.3703,4258280.0483,1696,UT,5,Toilet,Anticline Overlook,UTY01000,38.46480002,-109.62729999,,,,,,,UNK,{76D512DB-2AA9-4EA5-B97E-4BA26EFA3CA6}
619132.6895,4270439.7052,1702,UT,7,Access Point,Corona Arch Trailhead,UTY01000,38.57443649,-109.63238664,,,,,,,UNK,{B4943F7F-E491-4082-8571-78A4A290F771}
619121.9029,4270473.526,1703,UT,8,Parking Area,Corona Arch Trailhead,UTY01000,38.57474264,-109.63250466,,,,,,,UNK,{8E115755-5309-463E-8149-94232EDA6440}
605096.1256,4268706.2694,1704,UT,10,Campground,Cowboy Camp Camping Area,UTY01000,38.5605899,-109.7937487,,,,,,,UNK,{0FFD0691-030E-419C-A50F-E2F8F0A56BB5}
650827.1318,4294366.5117,1710,UT,3,Campsite - Primitive - Non Reservable - No Fee,Cowskin Camping Area,UTY01000,38.78514688,-109.26347885,,Campsite for the Kokopelli Trail,,,,,UNK,{C5DCAD83-A061-4895-9F26-379E0BC799F5}
627644.9298,4274615.8427,1713,UT,10,Campground,Granstaff Campground,UTY01000,38.61087707,-109.53393181,,,,,,,UNK,{3073D29C-BE32-46FF-919D-2C3E9C8F94A0}
627677.2091,4274484.1389,1715,UT,7,Access Point,Grandstaff Canyon Camping Area-Trailhead,UTY01000,38.60968591,-109.53358534,,,,,,,UNK,{4B842F71-16F0-4D55-ABC2-DE272E942F78}
648953.41,4273616.1293,1718,UT,10,Campground,Rock Castle Camping Area,UTY01000,38.59855016,-109.28950069,,,,,,,UNK,{4507D382-2F71-4B35-A997-735F47E4D1CF}
628873.921,4270800.9724,1724,UT,10,Campground,Sand Flats Recreation Area CG A,UTY01000,38.57633133,-109.52052625,,,,,,,UNK,{5C7E913A-1D27-429B-965A-E320529BE21D}
629396.8848,4271471.9385,1725,UT,10,Campground,Sand Flats Recreation Area CG C,UTY01000,38.58230001,-109.51439996,,,,,,,UNK,{451E88E2-E4D5-439B-B803-C0CD91B09D18}
629575.4789,4271317.1569,1727,UT,10,Campground,Sand Flats Recreation Area CG D,UTY01000,38.58087955,-109.51237894,,,,,,,UNK,{6E0EB393-7E42-4FF3-83CD-F8D21EE5D252}
630686.7311,4271281.4381,1729,UT,10,Campground,Sand Flats Recreation Area CG E,UTY01000,38.58039494,-109.49963169,,,,,,,UNK,{DC949881-2BD3-46C9-B7FC-7F2123E8D19D}
631719.4333,4271548.5263,1731,UT,10,Campground,Sand Flats Recreation Area CG F,UTY01000,38.58264853,-109.48772895,,,,,,,UNK,{862C908C-5BCE-4CC4-9BF6-9310E222CF51}
631973.0308,4271539.5459,1733,UT,10,Campground,Sand Flats Recreation Area CG G,UTY01000,38.58252998,-109.48482004,,,,,,,UNK,{A8074752-348A-41EA-812C-EBC43BA9D3C5}
629107.6761,4271270.4635,1735,UT,10,Campground,Sand Flats Recreation Area CG B,UTY01000,38.58052702,-109.51775663,,,,,,,UNK,{62CAC724-D15A-4A39-88DE-D4402BD3CB0D}
628963.388,4271365.0557,1743,UT,7,Access Point,Slickrock Bike Trail Trailhead,UTY01000,38.58140017,-109.51939515,,,,,,,UNK,{0E176CDA-73E9-4A79-8813-9F0CD8921ED9}
621579.736,4266316.5032,1748,UT,10,Campground,Williams Bottom Camping Area,UTY01000,38.5369575,-109.60502103,,,,,,,UNK,{E13128C7-B5A4-4B6F-9374-C2C8992887C5}
619866.0638,4225217.7208,1752,UT,5,Toilet,Creek Pasture Campground,UTY02000,38.16689957,-109.63166535,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{714A0E11-D415-4381-9B44-565CB6A78F58}
619866.0638,4225217.7208,1753,UT,10,Campground,Creek Pasture Campground,UTY02000,38.16689957,-109.63166535,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{2FBAB61D-7F64-4124-A3AE-46D6E9D672BB}
630116.3047,4205565.4384,1754,UT,4,Interpretive Site,Newspaper Rock Recreation Site,UTY02000,37.98841588,-109.51826593,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{63D234C5-9A9D-4CC6-8085-F241075E8105}
630115.251,4205602.023,1755,UT,5,Toilet,Newspaper Rock Recreation Site,UTY02000,37.98874566,-109.51827129,,,,https://www.flickr.com/photos/mypubliclands/33193680325/in/album-72157676566078092/,,,UNK,{3F27AD76-51C8-4CF4-B69D-E3926292ED59}
607470.5114,4277160.1726,1758,UT,5,Toilet,Lone Mesa Viewpoint,UTY01000,38.63647461,-109.76519775,,,,,,,UNK,{4C49F9F8-52DE-46E9-BF32-EBC9BF626BF5}
620583.4473,4467617.1775,1759,UT,5,Toilet,McCoy Flats Trailhead,UTG01000,40.35040262,-109.58008846,,,,https://www.blm.gov/visit/mccoy-flats-bike-trailhead,,,IMG,{AF75E50B-2FC4-4A6A-AA8F-8343D86E530B}
620548.4342,4467600.575,1760,UT,4,Picnic Area,McCoy Flats Trailhead,UTG01000,40.35025815,-109.58050376,,,,https://www.blm.gov/visit/mccoy-flats-bike-trailhead,,,IMG,{FA804E18-85E0-4F12-930D-9C17A0E3013E}
632317.6594,4495047.8813,1763,UT,8,Parking Area,Red Fleet Trailhead,UTG01000,40.59565718,-109.43623901,,,,https://www.blm.gov/programs/recreation/mountainbike/red-fleet-trail-complex,,,IMG,{F8ADCA54-A95F-4B19-8304-D38DC0FA3881}
615879.8444,4278934.6382,1764,UT,1,Visitor Center,Moab Brands Trailhead,UTY01000,38.65140205,-109.66830462,,,,http://www.blm.gov/ut/st/en/fo/moab/recreation/mountain_bike_trails/bar_m_loop_trail.html,,,IMG,{673A4647-5D65-40A4-A5D6-37767A4A6896}
607899.5021,4297487.5436,1770,UT,1,Visitor Center,North Klondike/Dinosaur Stomping Grounds Trailhead,UTY01000,38.81956515,-109.75710037,,,,http://www.blm.gov/ut/st/en/fo/moab/recreation/mountain_bike_trails/gemini_bridges_trail0.html,,,IMG,{3E297EE1-B737-4D61-9F70-C3BA618D4E27}
606990.3967,4297347.6581,1771,UT,1,Visitor Center,North Klondike Bluffs Trailhead,UTY01000,38.81841577,-109.76759186,,,,http://www.blm.gov/ut/st/en/fo/moab/recreation/mountain_bike_trails/gemini_bridges_trail0.html,,,IMG,{DA66BA76-72C0-4992-97E9-825819E08FE7}
611825.2079,4292470.312,1772,UT,1,Visitor Center,South Klondike Bluffs Trailhead,UTY01000,38.77387317,-109.71270393,,,,http://www.blm.gov/ut/st/en/fo/moab/recreation/mountain_bike_trails/gemini_bridges_trail0.html,,,IMG,{9CF0A019-814E-4C30-8506-F5E0A0323224}
645121.0597,4530362.0954,1779,UT,3,Campsite - Primitive - Non Reservable - No Fee,Jackson Creek,UTG01000,40.91149902,-109.27679443,,,,,,,GIS,{E057A35C-2E14-45DD-889E-5962A9D9E47D}
645450.0418,4530368.5844,1780,UT,3,Campsite - Primitive - Non Reservable - No Fee,Cicada Camp,UTG01000,40.91149902,-109.27288818,,,,,,,GIS,{3A847726-4D17-4F7E-BA8C-4C414A575031}
646639.5906,4529768.5475,1781,UT,3,Campsite - Primitive - Non Reservable - No Fee,Pugmire Pocket,UTG01000,40.90588379,-109.25891113,,,,,,,GIS,{BF930A68-B987-436C-8603-8DF4BFB7551C}
647331.3297,4528609.6632,1782,UT,5,Toilet,Red Creek Rapid,UTG01000,40.89532471,-109.25097656,,,,,,,GIS,{1EB431A6-C243-4197-9935-816CD4CD1809}
650414.5289,4474675.6362,1793,UT,4,Interpretive Site,Chew Ranch Petroglyph Site,UTG01000,40.40911865,-109.22729492,,,,,,,GIS,{BE5E158A-58C8-4CDF-8357-28BC214EDBBF}
658100.7071,4406199.9334,1806,UT,3,Campsite - Primitive - Non Reservable - No Fee,Three Mile Canyon Campsite,UTG01000,39.79107666,-109.15350342,,,,,,,GIS,{4FF0E4F1-CB32-4882-ABCF-DF24F9813291}
660436.5613,4391480.0755,1811,UT,3,Campsite - Primitive - Non Reservable - No Fee,Indian Springs Ridge Campsite,UTG01000,39.65808106,-109.12982178,,,,,,,GIS,{BACBFA04-5D7D-4525-9248-81D5948F56A9}
663300.3424,4391811.3928,1812,UT,3,Campsite - Primitive - Non Reservable - No Fee,Augusi Campsite,UTG01000,39.66052246,-109.09637451,,,,,,,GIS,{3C31614C-72B4-47F1-A377-E47A3ADD30CC}
651368.4703,4388300.9675,1813,UT,3,Campsite - Primitive - Non Reservable - No Fee,Desperation Campsite,UTG01000,39.63110352,-109.23620605,,,,,,,GIS,{39D1B5A0-62BF-4252-9D9B-17848F0B06B0}
651859.6734,4387307.6193,1814,UT,3,Campsite - Primitive - Non Reservable - No Fee,McCook Desperation Campsite #2,UTG01000,39.62207031,-109.23071289,,,,,,,GIS,{ADD22F2F-93E2-4DB0-BB5E-9172CBEE269B}
656585.928,4386338.1356,1815,UT,4,Cabin,Trujillo Cabin,UTG01000,39.61248779,-109.17590332,,,,,,,GIS,{9B12A696-9C66-4CB5-AC15-888B6F48CB1B}
663755.7133,4383687.9087,1816,UT,4,Cabin,Rat Hole Cabin,UTG01000,39.58728027,-109.09307861,,,,,,,GIS,{0E58F257-B76F-4BF2-8CEF-4DDB66898461}
630064.7752,4389131.7155,1817,UT,3,Campsite - Primitive - Non Reservable - No Fee,Hidden Campsite,UTG01000,39.64208984,-109.48419189,,,,,,,GIS,{C3D48C06-68AC-4B1D-9C38-F470ECF1FB45}
647675.8947,4369532.0482,1818,UT,3,Campsite - Primitive - Non Reservable - No Fee,PR Spring Campsite,UTG01000,39.46270752,-109.28338623,,,,,,,GIS,{D6546516-B562-481F-8A2C-EB22594A652C}
664029.8562,4372239.7022,1819,UT,3,Campsite - Primitive - Non Reservable - No Fee,Grand Valley Overlook Campsite,UTG01000,39.48413086,-109.0927124,,,,,,,GIS,{BB5A421C-981E-445A-9AE2-C241BC72EC28}
509234.2458,4299576.2856,1822,UT,4,Point of Interest,Justensen Flat Kiosk Site,UTG02000,38.84495144,-110.89359069,,,,,,,GIS,{2CA211E9-3FDC-4764-8908-E19382844AAA}
548773.9489,4325902.3647,1824,UT,7,Access Point,Cottonwood Wash Trailhead,UTG02000,39.08087158,-110.43609619,,,,,,,GIS,{B6D7CB69-5EDC-475D-9BD1-A2AA7B36AD3C}
549847.2051,4310621.322,1825,UT,4,Interpretive Site,Black Dragon Petroglyph Recreation Site,UTG02000,38.94311523,-110.42480469,,,,,,,GIS,{84F43F3E-04FF-4DD9-8866-1FD9E5A3019D}
519879.0064,4303560.1928,1827,UT,4,Interpretive Site,Head of Sinbad Pictograph Site,UTG02000,38.88067627,-110.77081299,,,,,,,GIS,{08EB3119-F861-4BD4-9A00-C29689A868EC}
517127.487,4300472.0373,1828,UT,4,Interpretive Site,Lone Warrior Petroglyph Site,UTG02000,38.85290527,-110.8026123,,,,,,,GIS,{B823E488-A225-472E-9913-2D2D55D7E38A}
522532.2245,4282686.2689,1830,UT,8,Parking Area,Waterfall North Trailhead M/C,UTG02000,38.69250488,-110.74090576,,,,,,,GIS,{EBE5239F-1520-4DFD-9F92-ECB34E534F0C}
520586.4288,4275644.0662,1832,UT,7,Access Point,Chute Canyon -  Behind-The-Reef Trailhead,UTG02000,38.62908936,-110.76348877,,,,,,,GIS,{BB1329A0-D8BA-496A-93A9-DD1615F4B62B}
538511.1628,4283438.3021,1833,UT,4,Point of Interest,Iron Wash Kiosk Site,UTG02000,38.69873047,-110.55712891,,,,,,,GIS,{F32EC8DD-7010-4ED5-8B4C-5A719EFBC592}
579474.0737,4270485.6663,1834,UT,7,Access Point,Five Hole Arch Trailhead Kiosk Site,UTG02000,38.57928467,-110.08758545,,,,,,,GIS,{DD7D1FB6-BB2C-4C2F-8781-08FF849E4FFC}
549292.377,4403508.2939,1836,UT,4,Interpretive Site,Nine Mile Canyon First Site,UTG02000,39.78009033,-110.42437744,,,,,,,GIS,{5DA33DF4-57E5-4D96-8F1B-BD1C42DE6D0D}
512536.4874,4329960.4787,1840,UT,4,Point of Interest,Fuller Bottom,UTG02000,39.11871338,-110.85498047,,,,,,,GIS,{DD916700-DCC3-4F80-939B-EC4BA97A2F1A}
527286.1689,4325459.2876,1842,UT,8,Parking Area,Johansen Corral,UTG02000,39.07781573,-110.68454171,,,,,,,GIS,{61F10611-8EDD-4CD5-98FE-FB763E17C340}
537629.4654,4319250.6059,1843,UT,7,Access Point,Upper Black Box West Trailhead,UTG02000,39.02148438,-110.56530762,,,,,,,GIS,{18B7FE8C-909A-4335-80AA-D22D0C152B84}
539990.994,4318266.554,1844,UT,7,Access Point,Upper Black Box East Trailhead,UTG02000,39.01251221,-110.53808594,,,,,,,GIS,{0375750A-17C5-4086-A2C6-00B90BF358A4}
529497.6619,4303745.9686,1845,UT,4,Point of Interest,North I-70 Kiosk Site,UTG02000,38.88208008,-110.65991211,,,,,,,GIS,{44F9EF93-1767-499F-983B-5A98C14A1F5A}
529715.8821,4303435.2212,1846,UT,4,Point of Interest,South I-70 Kiosk Site,UTG02000,38.87927246,-110.65740967,,,,,,,GIS,{6061342B-1BFA-48CD-9A8F-C09A5E4E1B19}
503865.4841,4268981.2566,1854,UT,7,Access Point,Hidden Splendor Trailhead,UTG02000,38.5692749,-110.95562744,,,,,,,GIS,{58DDDEE7-179B-45BC-BA6D-306FE3791C17}
500207.0391,4281523.37,1855,UT,7,Access Point,Tomsich Butte Trailhead,UTG02000,38.68231201,-110.99761963,,,,,,,GIS,{7156F716-61A8-4521-99BF-781447088870}
529494.9384,4278760.4056,1858,UT,7,Access Point,South Temple Wash,UTG02000,38.65692139,-110.66101074,,,,,,,GIS,{9D33F544-3D05-417F-92C8-F00E04018572}
527297.6567,4279924.2898,1859,UT,4,Point of Interest,Temple Mountain Townsite Picnic Area,UTG02000,38.66748047,-110.68621826,,,,,,,GIS,{99B887DF-8F1A-4A19-B8DD-414AA3858CD2}
531199.5652,4336447.2385,1860,UT,4,Scenic Overlook,Cedar Mountain Overlook,UTG02000,39.17669678,-110.63879395,,,,,,,GIS,{A81E96BD-8099-4E03-92E0-D365E5E2D1D9}
525722.7424,4289130.1854,1865,UT,8,Parking Area,Iron Divide Trailhead M/C,UTG02000,38.75048828,-110.70397949,,,,,,,GIS,{C80071DE-4207-413D-9BC9-E5CEBD7916EC}
522175.9687,4277178.969,1866,UT,7,Access Point,Crack Canyon Trailhead,UTG02000,38.6428833,-110.74517822,,,,,,,GIS,{509033A7-2C9A-477E-B1FE-85C549B05DD2}
525242.1437,4278434.2714,1867,UT,7,Access Point,Wildhorse Canyon Trailhead,UTG02000,38.65411377,-110.7098999,,,,,,,GIS,{1AFCF81B-CABE-4976-9586-6B7E453F9B09}
574606.2141,4278763.3736,1869,UT,7,Access Point,Junes Bottom Trailhead,UTG02000,38.65429687,-110.14257813,,,,,,,GIS,{80CCABD1-9104-4F8C-B504-E58623B4559E}
483096.3857,4306459.3066,1871,UT,7,Access Point,Rochester Archaeological Site,UTG02000,38.90686383,-111.19495503,,,,,,,GIS,{5391D7E8-0072-44B6-B312-726D2EDB5263}
552206.4367,4319401.4608,1873,UT,7,Access Point,Horse Thief Trailhead,UTG02000,39.02209473,-110.39691162,,,,,,,GIS,{7736F1F4-A784-44EC-B072-DC015B52B2D8}
547236.8363,4303967.4052,1874,UT,7,Access Point,Uneva Mine Canyon Trailhead,UTG02000,38.88330078,-110.4553833,,,,,,,GIS,{95A05A8E-A382-4721-9A7F-B1B611ABF37D}
546438.3773,4301097.5826,1875,UT,7,Access Point,Three Finger Canyon Trailhead,UTG02000,38.85748291,-110.46478272,,,,,,,GIS,{22C08DDE-78EC-4484-BAE1-64927FB877EF}
543346.762,4315351.419,1876,UT,7,Access Point,Swaseys Leap Trailhead,UTG02000,38.98608398,-110.49951172,,,,,,,GIS,{4921CC2D-3294-42C7-86BE-E3295FB75D23}
544177.9756,4312294.4661,1877,UT,7,Access Point,Lower Black Box Trailhead,UTG02000,38.95849609,-110.49011231,,,,,,,GIS,{22E07E3A-0420-475B-98F7-5727F0FF42AB}
534585.4181,4308541.6587,1878,UT,4,Point of Interest,Sinkhole,UTG02000,38.92510986,-110.60101318,,,,,,,GIS,{949B58BF-449F-47A8-8BB2-C7DC17B66212}
528792.3516,4325803.7809,1880,UT,2,Boat Takeout,San Rafael Boat Take Out,UTG02000,39.08087158,-110.66711426,,,,,,,GIS,{23DA391F-35E8-4897-8DFD-6F101776B6B6}
530080.6093,4278362.9929,1884,UT,4,Point of Interest,Temple Junction Entrance Site,UTG02000,38.65332031,-110.65429687,,,,,,,GIS,{49BFFA2E-F845-461E-8188-A1399BEC02E8}
