region,region_code,period,tot_e_Rx,tot_e_Rx_thru_ehr,tot_e_Rx_thru_stand_alone,tot_primary_care_e_Rx,tot_non_primary_care_e_Rx,tot_nurse_prac_e_Rx,tot_phys_asst_e_Rx,pct_new_renewal_e_Rx,tot_med_hist_reqs,tot_med_hist_req_resps,pct_pharm_enabled,pct_pharm_e_Rx
Arkansas,AR,2012-12,3932.0,3293.0,636.0,1601.0,2094.0,505.0,102.0,,318516.0,261720.0,0.91,0.9
Arkansas,AR,2013-01,3970.0,3348.0,622.0,1603.0,2130.0,510.0,106.0,,359311.0,289004.0,0.91,0.9
Arkansas,AR,2013-02,4007.0,3399.0,607.0,1627.0,2137.0,533.0,107.0,,414366.0,322288.0,0.91,0.9
Arkansas,AR,2013-03,4011.0,3422.0,589.0,1636.0,2127.0,532.0,106.0,,361438.0,286586.0,0.92,0.91
Arkansas,AR,2013-04,4059.0,3483.0,576.0,1660.0,2153.0,546.0,109.0,,444395.0,370860.0,0.92,0.92
Arkansas,AR,2013-05,4073.0,3494.0,579.0,1663.0,2155.0,543.0,104.0,,369187.0,326750.0,0.92,0.91
Arkansas,AR,2013-06,4135.0,3574.0,561.0,1687.0,2196.0,559.0,108.0,,394804.0,352576.0,0.92,0.92
Arkansas,AR,2013-07,4126.0,3442.0,538.0,1691.0,2146.0,572.0,107.0,,598140.0,554010.0,0.93,0.92
Arkansas,AR,2013-08,4219.0,3482.0,537.0,1818.0,2393.0,584.0,116.0,,464955.0,420416.0,0.93,0.93
Arkansas,AR,2013-09,4253.0,3754.0,498.0,1821.0,2426.0,592.0,117.0,,475038.0,433574.0,0.93,0.92
Arkansas,AR,2013-10,4314.0,3801.0,512.0,1879.0,2428.0,614.0,127.0,,730833.0,686099.0,0.93,0.93
Arkansas,AR,2013-11,4309.0,3824.0,483.0,1869.0,2427.0,620.0,123.0,,417645.0,383403.0,0.93,0.93
Arkansas,AR,2013-12,4325.0,3851.0,473.0,1872.0,2439.0,636.0,119.0,,442205.0,405477.0,0.93,0.93
Arkansas,AR,2014-01,4354.0,3890.0,464.0,1873.0,2466.0,636.0,126.0,,410128.0,364399.0,0.93,0.93
Arkansas,AR,2014-02,4366.0,3881.0,455.0,1900.0,2460.0,644.0,125.0,,319095.0,275135.0,0.93,0.93
Arkansas,AR,2014-03,4399.0,3905.0,444.0,1908.0,2475.0,659.0,128.0,,318022.0,244756.0,0.93,0.93
Arkansas,AR,2014-04,4390.0,3920.0,428.0,1903.0,2455.0,656.0,132.0,,357228.0,270443.0,0.93,0.93
Arizona,AZ,2008,,,,,,,,0.06,,,,
Arizona,AZ,2009,,,,,,,,0.11,,,,
Arizona,AZ,2010,,,,,,,,0.18,,,,
Arizona,AZ,2011,,,,,,,,0.33,,,,
Arizona,AZ,2012,,,,,,,,0.6,,,,
Arizona,AZ,2013,,,,,,,,0.55,,,,
Arizona,AZ,2008-12,1561.0,1248.0,175.0,700.0,638.0,235.0,85.0,,,,0.89,0.87
Arizona,AZ,2009-01,1636.0,1311.0,188.0,,,,,,,,,0.87
Arizona,AZ,2009-02,1711.0,1374.0,201.0,,,,,,,,,0.88
Arizona,AZ,2009-03,1786.0,1437.0,214.0,,,,,,,,,0.88
Arizona,AZ,2009-04,1861.0,1500.0,227.0,,,,,,,,,0.88
Arizona,AZ,2009-05,1936.0,1563.0,240.0,,,,,,,,,0.89
Arizona,AZ,2009-06,2011.0,1626.0,253.0,,,,,,,,,0.89
Arizona,AZ,2009-07,2086.0,1689.0,266.0,,,,,,,,,0.89
Arizona,AZ,2009-08,2161.0,1752.0,279.0,,,,,,,,,0.89
Arizona,AZ,2009-09,2236.0,1815.0,292.0,,,,,,,,,0.9
Arizona,AZ,2009-10,2311.0,1878.0,305.0,,,,,,,,,0.9
Arizona,AZ,2009-11,2386.0,1941.0,318.0,,,,,,,,,0.9
Arizona,AZ,2009-12,2462.0,2012.0,331.0,1209.0,1148.0,371.0,181.0,,,,0.91,0.91
Arizona,AZ,2010-01,2566.0,2109.0,339.0,,,,,,,,,0.92
Arizona,AZ,2010-02,2670.0,2206.0,347.0,,,,,,,,,0.92
Arizona,AZ,2010-03,2774.0,2303.0,355.0,,,,,,,,,0.93
Arizona,AZ,2010-04,2878.0,2400.0,363.0,,,,,,,,,0.93
Arizona,AZ,2010-05,2982.0,2497.0,371.0,,,,,,,,,0.94
Arizona,AZ,2010-06,3089.0,2594.0,380.0,1499.0,1538.0,450.0,230.0,,257543.0,221970.0,0.95,0.94
Arizona,AZ,2010-07,3193.0,2685.0,394.0,,,,,,,,,0.94
Arizona,AZ,2010-08,3297.0,2776.0,408.0,,,,,,,,,0.94
Arizona,AZ,2010-09,3401.0,2867.0,422.0,,,,,,,,,0.94
Arizona,AZ,2010-10,3505.0,2958.0,436.0,,,,,,,,,0.94
Arizona,AZ,2010-11,3609.0,3049.0,450.0,,,,,,,,,0.95
Arizona,AZ,2010-12,3715.0,3142.0,465.0,1715.0,1944.0,555.0,274.0,,361908.0,309902.0,0.96,0.95
Arizona,AZ,2011-01,3914.0,3320.0,487.0,1587.0,1997.0,581.0,293.0,,358353.0,306470.0,0.96,0.96
Arizona,AZ,2011-02,4010.0,3391.0,516.0,1810.0,2135.0,598.0,315.0,,435503.0,330243.0,0.96,0.95
Arizona,AZ,2011-03,4177.0,3529.0,548.0,1871.0,2244.0,600.0,308.0,,492380.0,414897.0,0.96,0.95
Arizona,AZ,2011-04,4429.0,3795.0,532.0,1919.0,2447.0,633.0,347.0,,480880.0,428345.0,0.97,0.96
Arizona,AZ,2011-05,4884.0,4089.0,692.0,2056.0,2765.0,671.0,387.0,,506348.0,454800.0,0.97,0.96
Arizona,AZ,2011-06,5534.0,4536.0,899.0,2220.0,3230.0,713.0,434.0,,546154.0,479112.0,0.97,0.96
Arizona,AZ,2011-07,5463.0,4542.0,807.0,2189.0,3157.0,728.0,434.0,,510326.0,468265.0,0.97,0.96
Arizona,AZ,2011-08,5760.0,4862.0,784.0,2178.0,3163.0,720.0,431.0,,600134.0,539401.0,0.97,0.96
Arizona,AZ,2011-09,5954.0,5061.0,773.0,2358.0,3426.0,784.0,466.0,,557733.0,491173.0,0.96,0.96
Arizona,AZ,2011-10,6116.0,5188.0,806.0,2382.0,3554.0,802.0,485.0,,590086.0,526632.0,0.96,0.96
Arizona,AZ,2011-11,6397.0,5441.0,834.0,2513.0,3687.0,845.0,519.0,,591040.0,520150.0,0.96,0.96
Arizona,AZ,2011-12,6945.0,5981.0,840.0,2631.0,4100.0,905.0,583.0,,609910.0,545994.0,0.96,0.96
Arizona,AZ,2012-01,7053.0,6126.0,805.0,2665.0,4165.0,910.0,591.0,,642651.0,577681.0,0.97,0.96
Arizona,AZ,2012-02,7229.0,6316.0,792.0,2774.0,4205.0,935.0,620.0,,706124.0,644789.0,0.97,0.96
Arizona,AZ,2012-03,7481.0,6553.0,810.0,2828.0,4405.0,952.0,653.0,,864867.0,806764.0,0.97,0.96
Arizona,AZ,2012-04,7686.0,6748.0,821.0,2940.0,4496.0,999.0,693.0,,676558.0,619381.0,0.97,0.96
Arizona,AZ,2012-05,7941.0,6957.0,849.0,3054.0,4620.0,1038.0,736.0,,766540.0,716505.0,0.97,0.96
Arizona,AZ,2012-06,8141.0,7124.0,869.0,3151.0,4704.0,1100.0,733.0,,613652.0,569415.0,0.97,0.96
Arizona,AZ,2012-07,8134.0,7180.0,808.0,3134.0,4660.0,1101.0,754.0,,614243.0,551815.0,0.97,0.96
Arizona,AZ,2012-08,8410.0,7451.0,807.0,3166.0,4865.0,1114.0,781.0,,802832.0,721702.0,0.97,0.96
Arizona,AZ,2012-09,8592.0,7648.0,794.0,3223.0,4969.0,1155.0,784.0,,734654.0,670180.0,0.96,0.96
Arizona,AZ,2012-10,8816.0,7849.0,813.0,3272.0,5116.0,1154.0,828.0,,868905.0,761580.0,0.97,0.96
Arizona,AZ,2012-11,8875.0,7895.0,822.0,3300.0,5151.0,1182.0,843.0,,704842.0,636610.0,0.97,0.96
Arizona,AZ,2012-12,9049.0,8073.0,812.0,3395.0,5194.0,1221.0,852.0,,758932.0,685152.0,0.97,0.96
Arizona,AZ,2013-01,9249.0,8287.0,795.0,3449.0,5300.0,1242.0,880.0,,782472.0,693483.0,0.97,0.96
Arizona,AZ,2013-02,9398.0,8426.0,795.0,3485.0,5391.0,1263.0,902.0,,828085.0,731086.0,0.97,0.96
Arizona,AZ,2013-03,9453.0,8504.0,773.0,3498.0,5416.0,1278.0,902.0,,778659.0,697533.0,0.97,0.96
Arizona,AZ,2013-04,9517.0,8561.0,780.0,3543.0,5425.0,1294.0,916.0,,882447.0,785547.0,0.97,0.97
Arizona,AZ,2013-05,9603.0,8631.0,794.0,3559.0,5494.0,1316.0,936.0,,764619.0,722586.0,0.97,0.97
Arizona,AZ,2013-06,9691.0,8748.0,768.0,3582.0,5542.0,1325.0,938.0,,691036.0,638820.0,0.97,0.97
Arizona,AZ,2013-07,9736.0,8813.0,752.0,3557.0,5512.0,1343.0,950.0,,792099.0,728436.0,0.97,0.97
Arizona,AZ,2013-08,9904.0,8949.0,775.0,3938.0,5915.0,1440.0,1000.0,,970803.0,899239.0,0.97,0.97
Arizona,AZ,2013-09,10058.0,9150.0,722.0,3992.0,6032.0,1492.0,1005.0,,777399.0,702927.0,0.97,0.97
Arizona,AZ,2013-10,10138.0,9213.0,729.0,4008.0,6073.0,1488.0,1022.0,,887216.0,815930.0,0.97,0.96
Arizona,AZ,2013-11,10491.0,9566.0,732.0,4131.0,6275.0,1499.0,1019.0,,828211.0,778219.0,0.97,0.97
Arizona,AZ,2013-12,10749.0,9838.0,701.0,4190.0,6448.0,1529.0,1044.0,,815247.0,755261.0,0.97,0.96
Arizona,AZ,2014-01,10899.0,10043.0,651.0,4231.0,6539.0,1552.0,1040.0,,817585.0,751806.0,0.97,0.97
Arizona,AZ,2014-02,10927.0,10096.0,630.0,4346.0,6562.0,1590.0,1099.0,,686381.0,628493.0,0.97,0.96
Arizona,AZ,2014-03,11045.0,10141.0,597.0,4391.0,6628.0,1610.0,1114.0,,747792.0,632637.0,0.97,0.96
Arizona,AZ,2014-04,11163.0,10268.0,577.0,4382.0,6743.0,1647.0,1104.0,,937732.0,804150.0,0.97,0.96
California,CA,2008,,,,,,,,0.03,,,,
California,CA,2009,,,,,,,,0.09,,,,
California,CA,2010,,,,,,,,0.15,,,,
California,CA,2011,,,,,,,,0.25,,,,
California,CA,2012,,,,,,,,0.38,,,,
California,CA,2013,,,,,,,,0.48,,,,
California,CA,2008-12,4350.0,3058.0,1150.0,1956.0,1871.0,321.0,184.0,,,,0.75,0.66
California,CA,2009-01,4919.0,3524.0,1256.0,,,,,,,,,0.67
California,CA,2009-02,5488.0,3990.0,1362.0,,,,,,,,,0.67
California,CA,2009-03,6057.0,4456.0,1468.0,,,,,,,,,0.68
California,CA,2009-04,6626.0,4922.0,1574.0,,,,,,,,,0.69
California,CA,2009-05,7195.0,5388.0,1680.0,,,,,,,,,0.7
California,CA,2009-06,7764.0,5854.0,1786.0,,,,,,,,,0.7
California,CA,2009-07,8333.0,6320.0,1892.0,,,,,,,,,0.71
California,CA,2009-08,8902.0,6786.0,1998.0,,,,,,,,,0.72
California,CA,2009-09,9471.0,7252.0,2104.0,,,,,,,,,0.72
California,CA,2009-10,10040.0,7718.0,2210.0,,,,,,,,,0.73
California,CA,2009-11,10609.0,8184.0,2316.0,,,,,,,,,0.74
California,CA,2009-12,11183.0,8654.0,2423.0,4717.0,6056.0,767.0,554.0,,,,0.8,0.75
California,CA,2010-01,11625.0,9049.0,2471.0,,,,,,,,,0.76
California,CA,2010-02,12067.0,9444.0,2519.0,,,,,,,,,0.76
California,CA,2010-03,12509.0,9839.0,2567.0,,,,,,,,,0.77
California,CA,2010-04,12951.0,10234.0,2615.0,,,,,,,,,0.77
California,CA,2010-05,13393.0,10629.0,2663.0,,,,,,,,,0.78
California,CA,2010-06,13838.0,11024.0,2716.0,5826.0,7789.0,1006.0,764.0,,1060613.0,957600.0,0.83,0.79
California,CA,2010-07,14340.0,11446.0,2797.0,,,,,,,,,0.8
California,CA,2010-08,14842.0,11868.0,2878.0,,,,,,,,,0.8
California,CA,2010-09,15344.0,12290.0,2959.0,,,,,,,,,0.81
California,CA,2010-10,15846.0,12712.0,3040.0,,,,,,,,,0.81
California,CA,2010-11,16348.0,13134.0,3121.0,,,,,,,,,0.82
California,CA,2010-12,16852.0,13558.0,3205.0,7067.0,9499.0,1267.0,978.0,,1309421.0,1151279.0,0.86,0.83
California,CA,2011-01,17477.0,14047.0,3336.0,6864.0,9677.0,1384.0,967.0,,1294232.0,1144085.0,0.87,0.84
California,CA,2011-02,18265.0,14786.0,3394.0,7504.0,10439.0,1379.0,1102.0,,1267805.0,1093426.0,0.87,0.83
California,CA,2011-03,18926.0,15302.0,3534.0,7677.0,10940.0,1424.0,1132.0,,1588672.0,1407073.0,0.87,0.83
California,CA,2011-04,20198.0,16500.0,3606.0,7980.0,11923.0,1537.0,1241.0,,1551865.0,1393395.0,0.88,0.85
California,CA,2011-05,22099.0,17533.0,4467.0,8335.0,13445.0,1615.0,1291.0,,1557666.0,1391239.0,0.88,0.85
California,CA,2011-06,26173.0,19952.0,6133.0,9095.0,16716.0,1746.0,1452.0,,1784308.0,1536324.0,0.89,0.86
California,CA,2011-07,25553.0,20133.0,5333.0,9118.0,16060.0,1804.0,1483.0,,1652631.0,1489079.0,0.9,0.87
California,CA,2011-08,25971.0,20839.0,5044.0,9030.0,15738.0,1759.0,1465.0,,1923222.0,1728312.0,0.9,0.88
California,CA,2011-09,26481.0,21532.0,4859.0,9518.0,16550.0,1906.0,1558.0,,1856510.0,1651466.0,0.9,0.88
California,CA,2011-10,27464.0,22538.0,4837.0,9767.0,17253.0,1958.0,1595.0,,1797835.0,1609338.0,0.91,0.88
California,CA,2011-11,28612.0,23593.0,4928.0,10065.0,18070.0,2044.0,1615.0,,1821941.0,1628485.0,0.91,0.89
California,CA,2011-12,29379.0,24278.0,5010.0,10256.0,18626.0,2088.0,1667.0,,2128183.0,1936340.0,0.9,0.9
California,CA,2012-01,29572.0,24750.0,4739.0,10389.0,18677.0,2123.0,1722.0,,1957250.0,1771922.0,0.91,0.9
California,CA,2012-02,29966.0,25218.0,4665.0,10589.0,18875.0,2193.0,1750.0,,2157821.0,1987280.0,0.91,0.9
California,CA,2012-03,30713.0,25930.0,4703.0,10870.0,19301.0,2256.0,1828.0,,2205735.0,2026448.0,0.91,0.9
California,CA,2012-04,31426.0,26635.0,4710.0,11146.0,19721.0,2328.0,1893.0,,2093268.0,1933504.0,0.91,0.9
California,CA,2012-05,32422.0,27532.0,4812.0,11457.0,20378.0,2409.0,1966.0,,2665867.0,2507709.0,0.91,0.9
California,CA,2012-06,34248.0,29064.0,4994.0,12013.0,21580.0,2553.0,2072.0,,2191507.0,2037664.0,0.92,0.91
California,CA,2012-07,34307.0,29668.0,4549.0,12110.0,21465.0,2607.0,2107.0,,2384245.0,2206595.0,0.92,0.92
California,CA,2012-08,34981.0,30395.0,4484.0,12387.0,21786.0,2690.0,2156.0,,2905242.0,2719658.0,0.92,0.91
California,CA,2012-09,35722.0,31319.0,4296.0,12676.0,22177.0,2764.0,2197.0,,2615623.0,2435416.0,0.92,0.92
California,CA,2012-10,36805.0,32403.0,4283.0,12997.0,22871.0,2820.0,2293.0,,3486999.0,3180264.0,0.92,0.91
California,CA,2012-11,37241.0,32800.0,4296.0,13103.0,23125.0,2869.0,2327.0,,2996561.0,2770119.0,0.92,0.91
California,CA,2012-12,37577.0,33135.0,4292.0,13288.0,23250.0,2919.0,2352.0,,3068886.0,2835223.0,0.92,0.92
California,CA,2013-01,38250.0,33858.0,4258.0,13487.0,23651.0,2980.0,2404.0,,3395481.0,3088425.0,0.92,0.92
California,CA,2013-02,38858.0,34579.0,4191.0,13718.0,23909.0,3074.0,2458.0,,3421764.0,3109491.0,0.93,0.92
California,CA,2013-03,39388.0,35173.0,4128.0,13853.0,24218.0,3134.0,2493.0,,3665089.0,3390307.0,0.93,0.92
California,CA,2013-04,40175.0,36001.0,4082.0,14119.0,24664.0,3187.0,2579.0,,3733614.0,3416852.0,0.94,0.93
California,CA,2013-05,40713.0,36517.0,4104.0,14326.0,24912.0,3240.0,2618.0,,4146373.0,3996206.0,0.94,0.93
California,CA,2013-06,41365.0,37354.0,3921.0,14479.0,25328.0,3299.0,2638.0,,3497191.0,3317708.0,0.94,0.93
California,CA,2013-07,41659.0,37911.0,3646.0,14676.0,25211.0,3402.0,2675.0,,3786676.0,3604258.0,0.94,0.93
California,CA,2013-08,42332.0,38198.0,3590.0,16010.0,26037.0,3729.0,2925.0,,4296745.0,4102737.0,0.94,0.93
California,CA,2013-09,43264.0,39385.0,3331.0,16325.0,26699.0,3865.0,2970.0,,3602365.0,3393877.0,0.94,0.94
California,CA,2013-10,43913.0,39980.0,3303.0,16506.0,27122.0,3885.0,3026.0,,4173161.0,3958995.0,0.94,0.94
California,CA,2013-11,44159.0,40413.0,3156.0,16614.0,27213.0,3950.0,3043.0,,3593115.0,3415598.0,0.94,0.93
California,CA,2013-12,44677.0,40888.0,3133.0,16788.0,27500.0,4037.0,3096.0,,3846578.0,3627555.0,0.94,0.93
California,CA,2014-01,45403.0,41660.0,3132.0,17031.0,27922.0,4089.0,3162.0,,3843308.0,3568546.0,0.94,0.93
California,CA,2014-02,45715.0,42093.0,3016.0,17449.0,28171.0,4240.0,3216.0,,2818606.0,2515752.0,0.94,0.93
California,CA,2014-03,46382.0,42357.0,3031.0,17663.0,28605.0,4320.0,3281.0,,2849126.0,2578041.0,0.94,0.93
California,CA,2014-04,46902.0,43094.0,2890.0,17734.0,29025.0,4409.0,3280.0,,2997062.0,2692219.0,0.94,0.93
Colorado,CO,2008,,,,,,,,0.04,,,,
Colorado,CO,2009,,,,,,,,0.11,,,,
Colorado,CO,2010,,,,,,,,0.17,,,,
Colorado,CO,2011,,,,,,,,0.27,,,,
Colorado,CO,2012,,,,,,,,0.39,,,,
Colorado,CO,2013,,,,,,,,0.51,,,,
Colorado,CO,2008-12,1080.0,929.0,121.0,582.0,391.0,103.0,111.0,,,,0.83,0.8
Colorado,CO,2009-01,1156.0,993.0,132.0,,,,,,,,,0.81
Colorado,CO,2009-02,1232.0,1057.0,143.0,,,,,,,,,0.81
Colorado,CO,2009-03,1308.0,1121.0,154.0,,,,,,,,,0.82
Colorado,CO,2009-04,1384.0,1185.0,165.0,,,,,,,,,0.82
Colorado,CO,2009-05,1460.0,1249.0,176.0,,,,,,,,,0.83
Colorado,CO,2009-06,1536.0,1313.0,187.0,,,,,,,,,0.83
Colorado,CO,2009-07,1612.0,1377.0,198.0,,,,,,,,,0.84
Colorado,CO,2009-08,1688.0,1441.0,209.0,,,,,,,,,0.84
Colorado,CO,2009-09,1764.0,1505.0,220.0,,,,,,,,,0.85
Colorado,CO,2009-10,1840.0,1569.0,231.0,,,,,,,,,0.85
Colorado,CO,2009-11,1916.0,1633.0,242.0,,,,,,,,,0.86
Colorado,CO,2009-12,1997.0,1703.0,258.0,1065.0,864.0,203.0,218.0,,,,0.88,0.86
Colorado,CO,2010-01,2097.0,1783.0,277.0,,,,,,,,,0.86
Colorado,CO,2010-02,2197.0,1863.0,296.0,,,,,,,,,0.86
Colorado,CO,2010-03,2297.0,1943.0,315.0,,,,,,,,,0.86
Colorado,CO,2010-04,2397.0,2023.0,334.0,,,,,,,,,0.86
Colorado,CO,2010-05,2497.0,2103.0,353.0,,,,,,,,,0.87
Colorado,CO,2010-06,2601.0,2186.0,374.0,1453.0,1120.0,285.0,316.0,,130928.0,112058.0,0.89,0.87
Colorado,CO,2010-07,2712.0,2288.0,383.0,,,,,,,,,0.87
Colorado,CO,2010-08,2823.0,2390.0,392.0,,,,,,,,,0.88
Colorado,CO,2010-09,2934.0,2492.0,401.0,,,,,,,,,0.88
Colorado,CO,2010-10,3045.0,2594.0,410.0,,,,,,,,,0.88
Colorado,CO,2010-11,3156.0,2696.0,419.0,,,,,,,,,0.89
Colorado,CO,2010-12,3271.0,2802.0,429.0,1788.0,1443.0,386.0,379.0,,193490.0,159872.0,0.9,0.89
Colorado,CO,2011-01,3382.0,2908.0,436.0,1730.0,1462.0,446.0,366.0,,181411.0,145733.0,0.91,0.9
Colorado,CO,2011-02,3585.0,3095.0,451.0,1953.0,1587.0,432.0,421.0,,204012.0,159870.0,0.91,0.89
Colorado,CO,2011-03,3756.0,3215.0,504.0,1994.0,1716.0,431.0,436.0,,221723.0,178153.0,0.91,0.89
Colorado,CO,2011-04,4034.0,3461.0,541.0,2106.0,1891.0,478.0,483.0,,219785.0,180340.0,0.92,0.91
Colorado,CO,2011-05,4430.0,3764.0,633.0,2256.0,2139.0,527.0,527.0,,238897.0,199400.0,0.93,0.91
Colorado,CO,2011-06,5070.0,4231.0,804.0,2390.0,2635.0,556.0,578.0,,267672.0,216657.0,0.93,0.92
Colorado,CO,2011-07,4910.0,4201.0,676.0,2349.0,2508.0,546.0,582.0,,264529.0,224615.0,0.94,0.92
Colorado,CO,2011-08,5214.0,4520.0,659.0,2364.0,2554.0,551.0,581.0,,299375.0,252113.0,0.94,0.93
Colorado,CO,2011-09,5360.0,4668.0,659.0,2460.0,2792.0,599.0,624.0,,327172.0,281873.0,0.94,0.93
Colorado,CO,2011-10,5513.0,4776.0,701.0,2510.0,2892.0,620.0,642.0,,368157.0,321618.0,0.94,0.93
Colorado,CO,2011-11,5654.0,4913.0,706.0,2534.0,3009.0,627.0,661.0,,356102.0,309288.0,0.94,0.93
Colorado,CO,2011-12,5709.0,4943.0,729.0,2574.0,3019.0,646.0,657.0,,423061.0,371840.0,0.94,0.94
Colorado,CO,2012-01,5850.0,5075.0,739.0,2633.0,3093.0,666.0,684.0,,415159.0,362805.0,0.94,0.94
Colorado,CO,2012-02,5928.0,5159.0,724.0,2685.0,3113.0,678.0,697.0,,428130.0,378584.0,0.95,0.94
Colorado,CO,2012-03,5999.0,5232.0,724.0,2705.0,3170.0,692.0,717.0,,421499.0,375773.0,0.94,0.94
Colorado,CO,2012-04,6117.0,5339.0,731.0,2748.0,3241.0,709.0,733.0,,414598.0,372079.0,0.94,0.94
Colorado,CO,2012-05,6299.0,5525.0,728.0,2800.0,3359.0,720.0,767.0,,448965.0,410735.0,0.94,0.94
Colorado,CO,2012-06,6443.0,5667.0,729.0,2864.0,3435.0,739.0,787.0,,376756.0,346467.0,0.95,0.94
Colorado,CO,2012-07,6507.0,5770.0,700.0,2881.0,3439.0,759.0,808.0,,381124.0,335157.0,0.95,0.95
Colorado,CO,2012-08,6656.0,5922.0,699.0,2920.0,3532.0,770.0,803.0,,446477.0,379205.0,0.95,0.95
Colorado,CO,2012-09,6782.0,6038.0,711.0,2963.0,3597.0,782.0,822.0,,418678.0,352915.0,0.95,0.95
Colorado,CO,2012-10,6937.0,6199.0,703.0,3017.0,3694.0,794.0,837.0,,600839.0,495938.0,0.95,0.94
Colorado,CO,2012-11,7037.0,6265.0,736.0,3058.0,3749.0,803.0,854.0,,491813.0,400943.0,0.95,0.95
Colorado,CO,2012-12,7052.0,6280.0,740.0,3071.0,3764.0,811.0,860.0,,434213.0,357916.0,0.94,0.94
Colorado,CO,2013-01,7137.0,6383.0,725.0,3130.0,3774.0,828.0,857.0,,502905.0,409687.0,0.95,0.93
Colorado,CO,2013-02,7247.0,6499.0,720.0,3161.0,3850.0,843.0,883.0,,537111.0,420635.0,0.95,0.94
Colorado,CO,2013-03,7349.0,6606.0,713.0,3198.0,3905.0,855.0,902.0,,453269.0,372180.0,0.96,0.94
Colorado,CO,2013-04,7447.0,6702.0,713.0,3225.0,3972.0,869.0,932.0,,491060.0,401190.0,0.96,0.94
Colorado,CO,2013-05,7529.0,6809.0,686.0,3262.0,4005.0,868.0,956.0,,488616.0,414660.0,0.95,0.94
Colorado,CO,2013-06,7608.0,6894.0,678.0,3299.0,4035.0,884.0,947.0,,410537.0,353097.0,0.96,0.96
Colorado,CO,2013-07,7762.0,7065.0,659.0,3309.0,4130.0,905.0,977.0,,432224.0,377087.0,0.96,0.95
Colorado,CO,2013-08,7898.0,7212.0,647.0,3557.0,4320.0,941.0,1036.0,,437863.0,384107.0,0.96,0.96
Colorado,CO,2013-09,8018.0,7395.0,579.0,3621.0,4375.0,964.0,1051.0,,391717.0,340092.0,0.95,0.95
Colorado,CO,2013-10,8196.0,7574.0,581.0,3696.0,4460.0,980.0,1062.0,,440007.0,385525.0,0.95,0.95
Colorado,CO,2013-11,8392.0,7780.0,566.0,3776.0,4574.0,1010.0,1082.0,,436124.0,389651.0,0.95,0.95
Colorado,CO,2013-12,8435.0,7804.0,573.0,3773.0,4616.0,1018.0,1101.0,,465554.0,412601.0,0.95,0.95
Colorado,CO,2014-01,8459.0,7860.0,549.0,3783.0,4625.0,1025.0,1115.0,,464214.0,400463.0,0.95,0.95
Colorado,CO,2014-02,8515.0,7947.0,525.0,3844.0,4664.0,1053.0,1137.0,,369487.0,298830.0,0.95,0.95
Colorado,CO,2014-03,8547.0,7905.0,544.0,3841.0,4695.0,1055.0,1147.0,,418244.0,308624.0,0.95,0.95
Colorado,CO,2014-04,8601.0,8006.0,535.0,3858.0,4726.0,1083.0,1160.0,,442698.0,309398.0,0.96,0.95
Connecticut,CT,2008,,,,,,,,0.06,,,,
Connecticut,CT,2009,,,,,,,,0.14,,,,
Connecticut,CT,2010,,,,,,,,0.24,,,,
Connecticut,CT,2011,,,,,,,,0.36,,,,
Connecticut,CT,2012,,,,,,,,0.46,,,,
Connecticut,CT,2013,,,,,,,,0.58,,,,
Connecticut,CT,2008-12,1146.0,853.0,248.0,404.0,618.0,110.0,42.0,,,,0.88,0.81
Connecticut,CT,2009-01,1243.0,929.0,270.0,,,,,,,,,0.82
Connecticut,CT,2009-02,1340.0,1005.0,292.0,,,,,,,,,0.82
Connecticut,CT,2009-03,1437.0,1081.0,314.0,,,,,,,,,0.83
Connecticut,CT,2009-04,1534.0,1157.0,336.0,,,,,,,,,0.83
Connecticut,CT,2009-05,1631.0,1233.0,358.0,,,,,,,,,0.84
Connecticut,CT,2009-06,1728.0,1309.0,380.0,,,,,,,,,0.84
Connecticut,CT,2009-07,1825.0,1385.0,402.0,,,,,,,,,0.85
Connecticut,CT,2009-08,1922.0,1461.0,424.0,,,,,,,,,0.85
Connecticut,CT,2009-09,2019.0,1537.0,446.0,,,,,,,,,0.86
Connecticut,CT,2009-10,2116.0,1613.0,468.0,,,,,,,,,0.86
Connecticut,CT,2009-11,2213.0,1689.0,490.0,,,,,,,,,0.87
Connecticut,CT,2009-12,2318.0,1767.0,514.0,749.0,1497.0,231.0,114.0,,,,0.94,0.88
Connecticut,CT,2010-01,2415.0,1852.0,526.0,,,,,,,,,0.88
Connecticut,CT,2010-02,2512.0,1937.0,538.0,,,,,,,,,0.88
Connecticut,CT,2010-03,2609.0,2022.0,550.0,,,,,,,,,0.88
Connecticut,CT,2010-04,2706.0,2107.0,562.0,,,,,,,,,0.88
Connecticut,CT,2010-05,2803.0,2192.0,574.0,,,,,,,,,0.89
Connecticut,CT,2010-06,2904.0,2280.0,589.0,1005.0,1860.0,328.0,154.0,,532885.0,500023.0,0.95,0.89
Connecticut,CT,2010-07,2967.0,2336.0,596.0,,,,,,,,,0.89
Connecticut,CT,2010-08,3030.0,2392.0,603.0,,,,,,,,,0.89
Connecticut,CT,2010-09,3093.0,2448.0,610.0,,,,,,,,,0.89
Connecticut,CT,2010-10,3156.0,2504.0,617.0,,,,,,,,,0.89
Connecticut,CT,2010-11,3219.0,2560.0,624.0,,,,,,,,,0.9
Connecticut,CT,2010-12,3285.0,2620.0,633.0,1174.0,2070.0,389.0,175.0,,709517.0,646468.0,0.96,0.9
