InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1550583,95868,HURSTBOURNE ESTATES,10405 WATERMARK PLACE,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/25,97.0,ROUTINE,False,True,CHLORINE,4.4000001,,7.8000002,True,True,False,True,True," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1779
1550586,105753,POST OAK APARTMENTS,8000 POST OAK PLACE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2020/06/25,94.0,ROUTINE,False,True,CHLORINE,0.40000001,,7.4000001,True,True,True,False,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual",1780
1550587,96775,MEADOWS APARTMENT HOMES,2204 DEERCROSS DR,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2020/06/25,97.0,ROUTINE,False,True,CHLORINE,2.5999999,,7.8000002,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1781
1550588,100223,THE GENTRY,9500 WILLIAMSBURG PLAZA,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2020/06/25,97.0,ROUTINE,False,True,CHLORINE,1.0,,7.4000001,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1782
1550593,96774,BROOKSIDE APARTMENTS,8117 COOPER CREEK DR,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2020/06/30,95.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.8000002,True,True,True,True,True," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1783
1550593,96774,BROOKSIDE APARTMENTS,8117 COOPER CREEK DR,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2020/06/30,95.0,ROUTINE,True,True,CHLORINE,2.4000001,,7.8000002,True,True,True,True,True," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1784
1550595,96778,JAMESTOWN APARTMENTS,902 MARKHAM LANE,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2020/06/30,96.0,ROUTINE,True,True,CHLORINE,2.2,,7.4000001,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",1785
1550601,91655,DISTRICT AT HURSTBOURNE,9811 VIEUX CARRE,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/29,97.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.5999999,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1786
1550605,33308,WATERFORD PLACE,4105 WATERFORD CIR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2020/06/29,95.0,ROUTINE,False,True,CHLORINE,3.0,,7.1999998,True,True,True,True,True," other - total alkalinity (50-180 ppm)| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1787
1550605,33308,WATERFORD PLACE,4105 WATERFORD CIR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2020/06/29,95.0,ROUTINE,True,True,CHLORINE,3.0,,7.1999998,True,True,True,True,True," other - total alkalinity (50-180 ppm)| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1788
1550713,29688,OWL CREEK SUBDIVISION,10607 HOBBS STATION ROAD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/19,94.0,ROUTINE,False,True,CHLORINE,3.5999999,,7.1999998,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1789
1550941,103895,SHAKES RUN,16901 SHAKES CREEK DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/07/01,98.0,ROUTINE,True,True,CHLORINE,2.4000001,,7.3000002,True,True,True,True,True, other - total alkalinity (50-180 ppm),1790
1550942,95523,SIGNATURE POINT,1200 HELM PLACE LANE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/01,95.0,ROUTINE,False,True,CHLORINE,3.2,,7.1999998,True,True,True,False,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",1791
1550942,95523,SIGNATURE POINT,1200 HELM PLACE LANE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/01,95.0,ROUTINE,True,True,CHLORINE,3.2,,7.1999998,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",1792
1550944,64340,RESERVE AT GLENMARY ATTN: JIM BRYAN,10719 PROVIDENCE DR,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2020/07/01,79.0,ROUTINE,False,True,CHLORINE,0.0,,8.1999998,True,True,False,False,False," pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - turover rate ~ hrs.(min.)| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - recirculating piping:  identified, approved materials, good repair| Disinfectant Level - disinfectant free residual",1793
1550945,80012,IVY RIDGE,4411 IVY CREST CIR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2020/07/01,94.0,ROUTINE,False,True,CHLORINE,4.5,,7.1999998,False,True,True,False,True," Disinfectant Level - disinfectant free residual| Enclosure - facility enclosure: adequate, self closing gate, good repair",1794
1550946,67919,CROWNE AT SUMMIT APARTMENTS,4301 CROWNE SPRINGS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2020/07/01,86.0,ROUTINE,False,True,CHLORINE,2.0,,8.1999998,True,True,True,True,False," pH Balance - ph(7.2-7.8)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage",1795
1550947,97165,THE RETREAT AT LOUISVILLE,1000 MANOR PARK DR,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2020/07/01,79.0,ROUTINE,False,True,CHLORINE,1.0,,7.0,True,True,False,True,False," pH Balance - ph(7.2-7.8)| other - flow meter: installation, accessibility, operating, good repair| other - turover rate ~ hrs.(min.)| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - deck drainage, deck/drains, backwash wastewater disposal| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1796
1550983,64173,COOPER FARMS,10500 LEVEN BLVD.,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2020/06/29,97.0,ROUTINE,False,True,CHLORINE,1.4,,7.5999999,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1797
1550985,29469,YMCA SOUTHEAST,5930 SIX MILE LANE,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2020/06/30,97.0,ROUTINE,False,True,CHLORINE,2.0,,7.5,True,True,True,True,True," other - filter type ~, values, sight glass, air release, gauges, operating, good repair",1798
1550986,95700,CLEARWATER FARM APARTMENTS,5401 LOWERFIELD DR,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2020/06/30,97.0,ROUTINE,False,True,CHLORINE,1.8,,7.6999998,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1799
1550987,29467,YMCA SOUTHWEST,2800 FORDHAVEN RD,,LOUISVILLE,KY,40214,JEFFERSON,POOL,2020/07/01,97.0,ROUTINE,False,True,CHLORINE,2.0,,7.5999999,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1800
1550988,47621,ST. XAVIER HIGH SCHOOL,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,JEFFERSON,POOL,2020/07/01,98.0,ROUTINE,True,True,CHLORINE,1.2,,7.8000002,True,True,True,True,True," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",1801
1551018,64209,COPPERSHIRE CONDOMINIUMS,646 BIRCHWOOD AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2020/07/01,92.0,ROUTINE,False,True,CHLORINE,3.0,,7.1999998,True,True,False,False,True," Disinfectant Level - disinfectant free residual| other - chemicals stock: adequate, fresh, storage, usage| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1802
1551018,64209,COPPERSHIRE CONDOMINIUMS,646 BIRCHWOOD AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2020/07/01,92.0,ROUTINE,True,True,CHLORINE,3.0,,7.1999998,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - chemicals stock: adequate, fresh, storage, usage| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1803
1551022,51429,HARBORTOWN CONDOMINIUMS,5401 HARBORTOWN RD,,PROSPECT,KY,40059,JEFFERSON,POOL,2020/07/01,86.0,ROUTINE,False,True,CHLORINE,4.0,,7.8000002,True,True,True,False,True," other - water supply, approved source, entry method, cross-connections, adequate supply| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - turover rate ~ hrs.(min.)",1804
1551083,67054,LANDIS LAKES,14600 LANDIS LAKES DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/19,91.0,ROUTINE,False,True,CHLORINE,4.0,,7.1999998,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| other - recirculating piping:  identified, approved materials, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair",1805
1551083,67054,LANDIS LAKES,14600 LANDIS LAKES DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/19,91.0,ROUTINE,True,True,CHLORINE,4.0,,7.1999998,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| other - recirculating piping:  identified, approved materials, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair",1806
1551084,29376,SYCAMORE CONDOS,217 SYCAMORE DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/22,94.0,ROUTINE,False,True,CHLORINE,4.1999998,,7.4000001,True,True,False,False,True," Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1807
1551085,80487,DORSEY STATION,10431 SHELBYVILLE RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/29,90.0,ROUTINE,False,True,CHLORINE,1.2,,7.1999998,True,True,True,True,True," other - cyanuric acid (25-50 ppm)| other - recirculating piping:  identified, approved materials, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - deck drainage, deck/drains, backwash wastewater disposal| other - toilet tissue, hand-drying, towels, soap provided",1808
1551085,80487,DORSEY STATION,10431 SHELBYVILLE RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/29,90.0,ROUTINE,True,True,CHLORINE,1.2,,7.1999998,True,True,True,True,True," other - cyanuric acid (25-50 ppm)| other - recirculating piping:  identified, approved materials, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - deck drainage, deck/drains, backwash wastewater disposal| other - toilet tissue, hand-drying, towels, soap provided",1809
1551089,53211,POLO FIELDS COUNTRY CLUB,17001 POLO FIELDS LN,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/24,91.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.4000001,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - toilet tissue, hand-drying, towels, soap provided| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1810
1551089,53211,POLO FIELDS COUNTRY CLUB,17001 POLO FIELDS LN,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/24,91.0,ROUTINE,True,True,CHLORINE,2.4000001,,7.4000001,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - toilet tissue, hand-drying, towels, soap provided| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1811
1551091,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2020/06/24,92.0,ROUTINE,False,True,BROMINE,,4.9499998,7.4000001,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1812
1551091,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2020/06/24,92.0,ROUTINE,True,True,BROMINE,,4.9499998,7.4000001,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1813
1551092,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2020/06/24,97.0,ROUTINE,False,True,BROMINE,,4.9499998,7.4000001,True,True,True,False,True, Disinfectant Level - disinfectant free residual,1814
1551093,29265,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/25,91.0,ROUTINE,False,True,CHLORINE,6.4000001,,7.1999998,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - flow meter: installation, accessibility, operating, good repair| other - recirculating piping:  identified, approved materials, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1815
1551093,29265,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2020/06/25,91.0,ROUTINE,True,True,CHLORINE,6.4000001,,7.1999998,True,True,True,True,True," Disinfectant Level - disinfectant free residual| other - flow meter: installation, accessibility, operating, good repair| other - recirculating piping:  identified, approved materials, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1816
1551095,29263,JEFFERSONTOWN-PLAINVIEW SWIM,10235 TIMBERWOOD CIR,,JEFFERSONTOWN,KY,40223,JEFFERSON,POOL,2020/06/25,88.0,ROUTINE,False,True,CHLORINE,0.40000001,,7.0,True,True,True,False,False," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - recirculating piping:  identified, approved materials, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1817
1551095,29263,JEFFERSONTOWN-PLAINVIEW SWIM,10235 TIMBERWOOD CIR,,JEFFERSONTOWN,KY,40223,JEFFERSON,POOL,2020/06/25,88.0,ROUTINE,True,True,CHLORINE,0.40000001,,7.0,True,True,True,True,True," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - recirculating piping:  identified, approved materials, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1818
1551097,29264,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,,JEFFERSONTOWN,KY,40223,JEFFERSON,POOL,2020/06/25,90.0,ROUTINE,False,True,CHLORINE,0.0,,6.8000002,True,True,True,False,False," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - recirculating piping:  identified, approved materials, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1819
1551097,29264,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,,JEFFERSONTOWN,KY,40223,JEFFERSON,POOL,2020/06/25,90.0,ROUTINE,True,True,CHLORINE,0.0,,6.8000002,True,True,True,True,True," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - recirculating piping:  identified, approved materials, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1820
1551099,29267,JEFFERSONTOWN-PLAINVIEW SWIM CLUB,10235 TIMBERWOOD CIR,,JEFFERSONTOWN,KY,40223,JEFFERSON,WADING POOL,2020/06/25,86.0,ROUTINE,False,True,CHLORINE,0.2,,7.0,True,True,True,False,False," other - total alkalinity (50-180 ppm)| pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - flow meter: installation, accessibility, operating, good repair| other - recirculating piping:  identified, approved materials, good repair",1821
1551101,106855,HAVEN ON TUCKER #1,12601 CHARLES FARM CIRCLE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/02,97.0,ROUTINE,False,True,CHLORINE,3.2,,7.4000001,True,True,True,False,True, Disinfectant Level - disinfectant free residual,1822
1551102,106854,HAVEN ON TUCKER #2,12601 CHARLES FARM CIRCLE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/02,97.0,ROUTINE,False,True,CHLORINE,3.0,,7.3000002,True,True,True,False,True, Disinfectant Level - disinfectant free residual,1823
1551104,97302,KENDAL ON TAYLORSVILLE,4004 KEIGHLEY PARK LANE,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2020/07/02,97.0,ROUTINE,False,True,CHLORINE,1.6,,8.1999998,True,True,True,True,False, pH Balance - ph(7.2-7.8),1824
1551105,99462,LITTLE SPRING FARM,11600 VISTA CLUB DRIVE,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2020/07/02,97.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.4000001,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1825
1551106,66059,COUNTRY INN & SUITES,1241 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/02,98.0,ROUTINE,True,True,BROMINE,,2.25,7.3000002,True,True,True,True,True, other - temperature (heated facilities),1826
1551114,29358,CROWNE PLAZA,830 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2020/07/02,98.0,ROUTINE,True,True,CHLORINE,2.4000001,,7.8000002,True,True,True,True,True, other - temperature (heated facilities),1827
1551119,29190,BIG SPRING COUNTRY CLUB,5901 DUTCHMANS LANE,,LOUISVILLE,KY,40205,JEFFERSON,WADING POOL,2020/07/03,97.0,ROUTINE,False,True,CHLORINE,5.0,,7.4000001,True,True,True,False,True, Disinfectant Level - disinfectant free residual,1828
1551136,29314,ROYAL ARMS APTS,1900 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2020/07/02,92.0,ROUTINE,False,True,CHLORINE,1.6,,8.0,True,True,True,True,False," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| pH Balance - ph(7.2-7.8)",1829
1551136,29314,ROYAL ARMS APTS,1900 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2020/07/02,92.0,ROUTINE,True,True,CHLORINE,1.6,,8.0,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| pH Balance - ph(7.2-7.8)",1830
1551137,53324,HAMPTON INN,800 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2020/07/02,95.0,ROUTINE,False,True,CHLORINE,4.0,,7.4000001,True,True,True,False,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",1831
1551137,53324,HAMPTON INN,800 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2020/07/02,95.0,ROUTINE,True,True,CHLORINE,4.0,,7.4000001,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",1832
1551138,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2020/07/02,92.0,ROUTINE,False,True,CHLORINE,1.6,,7.5,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",1833
1551138,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2020/07/02,92.0,ROUTINE,True,True,CHLORINE,1.6,,7.5,True,True,True,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",1834
1551140,44617,SOUTH PARK COUNTRY CLUB,915 SOUTH PARK RD,,LOUISVILLE,KY,40118,JEFFERSON,POOL,2020/07/02,98.0,ROUTINE,True,True,CHLORINE,1.6,,7.5,True,True,True,True,True," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",1835
1551141,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2020/07/06,95.0,FOLLOW-UP,False,True,CHLORINE,1.6,,7.5,True,True,True,True,True," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1836
1551141,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2020/07/06,95.0,FOLLOW-UP,True,True,CHLORINE,1.6,,7.5,True,True,True,True,True," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",1837
1551413,60333,COOPER CREEK VILLAGE APTS,4807 COOPER VILLAGE TERRACE,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2020/07/06,89.0,ROUTINE,False,True,CHLORINE,14.4,,8.1999998,True,True,True,False,False," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8)",1838
1551413,60333,COOPER CREEK VILLAGE APTS,4807 COOPER VILLAGE TERRACE,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2020/07/06,89.0,ROUTINE,True,True,CHLORINE,14.4,,8.1999998,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8)",1839
1551452,109911,AXIS ON LEXINGTON,303 AXIS DR,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2020/07/06,91.0,ROUTINE,False,True,CHLORINE,5.0,,80.0,True,True,False,True,False," pH Balance - ph(7.2-7.8)| other - filter type ~, values, sight glass, air release, gauges, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1840
1551471,105080,BRISTOL BLUFF APARTMENTS,6015 BRISTAL BLUFF CIR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/06,95.0,ROUTINE,False,True,CHLORINE,2.0,,7.8000002,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1841
1551471,105080,BRISTOL BLUFF APARTMENTS,6015 BRISTAL BLUFF CIR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/06,95.0,ROUTINE,True,True,CHLORINE,2.0,,7.8000002,True,True,True,True,True," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1842
1551472,64288,JEFFERSON TRACE HOA INC,11330 JEFFERSON TRACE BLVD,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2020/07/06,95.0,ROUTINE,False,True,CHLORINE,1.4,,7.8000002,True,True,False,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1843
1551472,64288,JEFFERSON TRACE HOA INC,11330 JEFFERSON TRACE BLVD,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2020/07/06,95.0,ROUTINE,True,True,CHLORINE,1.4,,7.8000002,True,True,True,True,True," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1844
1551473,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/06,87.0,ROUTINE,False,True,BROMINE,,4.5999999,7.4000001,True,True,False,True,True," other - temperature (heated facilities)| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1845
1551473,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2020/07/06,87.0,ROUTINE,True,True,BROMINE,,4.5999999,7.4000001,True,True,True,True,True," other - temperature (heated facilities)| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1846
1551575,58233,LAKE FOREST COUNTRY CLUB-WADING POOL,14700 LANDMARK DR,,LOUISVILLE,KY,40245,JEFFERSON,WADING POOL,2020/06/25,94.0,ROUTINE,False,True,CHLORINE,5.0,,7.8000002,True,True,True,False,True," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1847
1551576,58234,LAKE FOREST COUNTRY CLUB-POOL,14700 LANDMARK DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2020/06/25,94.0,ROUTINE,False,True,CHLORINE,2.4000001,,7.5999999,True,True,False,True,True," other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1848
