ObjectId,Permit_Number,Application_Type,Effective_Date,Expiration_Date,Application_Status,Project_Name,Permit_Type,Applicant,Street_Address,City,Zip,ID
260,C-0189-1004,APCDCONS,2018-08-09 16:40:00,2019-08-31 00:00:00,Open,KAC Tank E-KAC-14-152a,TITLE V,Rohm And Haas Chemicals LLC,4300 CAMP GROUND RD,LOUISVILLE,40216-0000,360
261,C-0628-1001,APCDCONS,2004-10-31 00:00:00,2005-10-31 00:00:00,Void,Concrete plant baghouses,FEDOOPSE,"IMI SOUTH, LLC - OUTER LOOP 832",2001 OUTER LOOP,LOUISVILLE,40219-0000,361
262,C-0980-1000,APCDCONS,2007-10-31 00:00:00,2008-10-31 00:00:00,Void,auto body shop,FEDOOPSE,BOB MONTGOMERY CHEVROLET/HONDA,5340 DIXIE HWY,LOUISVILLE,40216-0000,362
263,C-0628-1004,APCDCONS,2003-06-10 00:00:00,2004-06-30 00:00:00,Void,Dry additive silo/baghouse,FEDOOPSE,"IMI SOUTH, LLC - OUTER LOOP 832",2001 OUTER LOOP,LOUISVILLE,40219-0000,363
264,C-1188-1000,APCDCONS,2010-12-21 00:00:00,2011-12-31 00:00:00,Void,builds ladders,MINOR,GREEN BULL INC.,11225 BLUEGRASS PKY,JEFFERSONTOWN,40299-0000,364
265,C-1797-1000,APCDCONS,,,Void,Auto body shop,MINOR,M & L AUTO BODY,700 VINE ST,LOUISVILLE,40204-0000,365
266,C-0415-1000,APCDCONS,2016-09-08 09:47:00,2017-09-30 00:00:00,Void,RAP crusher & screener,FEDOOP,"Flynn Brothers Contracting, Inc.",4620 ROBARDS LN,LOUISVILLE,40218-0000,366
267,C-1850-1000,APCDCONS,,,Void,emergency generators,REGISTERED,CHARTER COMMNICATIONS,10300 ORMSBY PARK PL,LYNDON,40223-0000,367
268,C-1225-1000,APCDCONS,2013-02-28 00:00:00,2014-02-28 00:00:00,Void,SVE production area,FEDOOP,"ATKEMIX TEN, INC.",6100 CAMP GROUND RD,LOUISVILLE,40216-0000,368
269,C-0125-1001,APCDCONS,,,Void,three emergency generators,TITLE V,LG&E Paddy's Run Station,4512 BELLS LN,LOUISVILLE,40211-0000,369
270,C-1845-1000,APCDCONS,2017-12-01 15:14:00,2018-12-31 00:00:00,Void,Coating Booth,FEDOOP,"GROUND EFFECTS, INC",12201 WESTPORT RD,LOUISVILLE,40245-0000,370
271,C-0011-1016,APCDCONS,,,Open,2 propane storage tanks,TITLE V,"American Synthetic Rubber Co, Div Michelin North A",4500 CAMP GROUND RD,LOUISVILLE,40216-0000,371
272,C-0870-1012,APCDCONS,,,Void,Process Heater AP1 hot water rinse,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,372
273,C-0870-1013,APCDCONS,,,Void,Process Heater AP1 Hot Water Wash,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,373
274,C-1440-1000,APCDCONS,2006-08-21 00:00:00,2007-08-31 00:00:00,Void,Cleaning,FEDOOP,Algood Food Company,7401 TRADE PORT DR,LOUISVILLE,40258-0000,374
275,C-1440-1001,APCDCONS,2009-02-28 00:00:00,2010-02-28 00:00:00,Void,Cleaning,FEDOOP,Algood Food Company,7401 TRADE PORT DR,LOUISVILLE,40258-0000,375
276,C-0869-1001,APCDCONS,2011-08-03 00:00:00,2012-08-31 00:00:00,Void,Two (2) emergency generators,MINOR,NORTON WOMEN'S & CHILDREN'S HOSPITAL,4001 DUTCHMANS LN,ST MATTHEWS,40207-0000,376
277,C-0805-1000,APCDCONS,,,Void,Two (2) litho presses and one (1) flexo press,MINOR,STRY-LENKOFF CO.,1100 W BROADWAY,LOUISVILLE,40203-0000,377
278,C-1795-1000,APCDCONS,2012-03-13 00:00:00,2013-03-31 00:00:00,Void,oil reclamation unit,MINOR,ABB INC.,850 BARRET AVE,LOUISVILLE,40204-0000,378
279,C-1639-1000,APCDCONS,,,Void,OxyFuel Cutting Table,FEDOOPSE,MISA METAL FABRICATING INC.,7101 INTERNATIONAL DR,LOUISVILLE,40258-0000,379
280,C-0870-1014,APCDCONS,,,Void,7.5 mmbtu/hr process heater,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,380
281,C-0291-1000,APCDCONS,2018-03-16 12:07:00,2019-03-31 00:00:00,Open,Deodorizer process upgrade,FEDOOPSE,"AAK USA K2, LLC",2520 7TH STREET RD,SHIVELY,40208-0000,381
282,C-0220-1004,APCDCONS,,,Void,Tank 2 diesel operation,FEDOOP,THORNTON TRANSPORTATION INC,7800 CANE RUN RD,LOUISVILLE,40258-0000,382
283,C-0011-1021,APCDCONS,,,Open,Tank D-128 Decanter overflow tank,TITLE V,"American Synthetic Rubber Co, Div Michelin North A",4500 CAMP GROUND RD,LOUISVILLE,40216-0000,383
284,C-1553-1022,APCDCONS,2008-11-30 00:00:00,2009-11-30 00:00:00,Void,small diameter thread line surface coating,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,384
285,C-1553-1023,APCDCONS,2008-11-30 00:00:00,2009-11-30 00:00:00,Void,Coating for large diameter thread line,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,385
286,C-1553-1024,APCDCONS,2009-03-31 00:00:00,2010-03-31 00:00:00,Void,"One (1) 12,750 gallon paint tank, T-2.",FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,386
287,C-1553-1025,APCDCONS,2009-01-31 00:00:00,2010-03-31 00:00:00,Void,Two (2) ultra violet ink printers,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,387
288,C-1553-1026,APCDCONS,2009-01-31 00:00:00,2010-03-31 00:00:00,Void,Three (3) storage tanks,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,388
289,C-1553-1027,APCDCONS,2009-06-30 00:00:00,2010-06-30 00:00:00,Void,Metaullics Zinc Recovery (MZR) system,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,389
290,C-1553-1028,APCDCONS,2010-02-05 00:00:00,2011-02-28 00:00:00,Void,cold solvent parts washer,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,390
291,C-1553-1029,APCDCONS,2010-04-13 00:00:00,2011-04-30 00:00:00,Void,Two (2) cold solvent parts washers,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,391
292,C-0187-1001,APCDCONS,,,Void,F-010 metal mesh filter modify,TITLE V,Eckart America Corporation,4101 CAMP GROUND RD,LOUISVILLE,40211-0000,392
293,C-0283-1001,APCDCONS,2015-12-09 00:00:00,2016-12-31 00:00:00,Void,Revision to Emergency generator construction permi,TITLE V,Zeon Chemicals L.P.,4100 BELLS LN,LOUISVILLE,40211-0000,393
294,C-0230-1000,APCDCONS,,,Deleted,Manufactures barrels,FEDOOPSE,KELVIN CORPORATION,1103 OUTER LOOP,LOUISVILLE,40219-0000,394
295,C-0125-1000,APCDCONS,2016-04-25 00:00:00,2016-10-21 00:00:00,Void,2 natural gas compressors,TITLE V,LG&E Paddy's Run Station,4512 BELLS LN,LOUISVILLE,40211-0000,395
296,C-1264-1003,APCDCONS,2007-06-15 00:00:00,2008-06-30 00:00:00,Void,Silos,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,396
297,C-1264-1005,APCDCONS,2007-06-15 00:00:00,2008-06-30 00:00:00,Void,Dense Phase System,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,397
298,C-1264-1006,APCDCONS,2007-10-31 00:00:00,2008-10-31 00:00:00,Void,Ring Dryer and other equipment,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,398
299,C-1264-1007,APCDCONS,2007-10-31 00:00:00,2008-10-31 00:00:00,Void,Dust Collector - Ring Dryer and other,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,399
300,C-1264-1008,APCDCONS,2008-03-26 00:00:00,2009-03-31 00:00:00,Void,2 Sulfuric Acid Storage Tanks,FEDOOPSE,ZEOCHEM L.L.C.,1314 S 12TH ST,LOUISVILLE,40210-0000,400
301,C-0885-1002,APCDCONS,2008-06-30 00:00:00,2009-06-30 00:00:00,Void,Lithographic printing press,FEDOOPSE,AGISHOREWOOD - CORPORATE,4501 ALLMOND AVE,LOUISVILLE,40209-0000,251
302,C-0885-1003,APCDCONS,2010-05-31 00:00:00,2011-05-31 00:00:00,Void,Inkjet printers,FEDOOPSE,AGISHOREWOOD - CORPORATE,4501 ALLMOND AVE,LOUISVILLE,40209-0000,252
303,C-0586-1000,APCDCONS,2008-05-31 00:00:00,2009-05-31 00:00:00,Void,Two (2) offset lithography printing presses,MINOR,VIVID IMPACT,10116 BUNSEN WAY,JEFFERSONTOWN,40299-0000,253
304,C-0586-1001,APCDCONS,2008-05-31 00:00:00,2009-05-31 00:00:00,Void,One (1) screen press and one (1) digital printer,MINOR,VIVID IMPACT,10116 BUNSEN WAY,JEFFERSONTOWN,40299-0000,254
305,C-1688-1000,APCDCONS,2008-11-30 00:00:00,2009-11-30 00:00:00,Void,metal coating,MINOR,"SONDEX, INC USA",7040 INTERNATIONAL DR,LOUISVILLE,40258-0000,255
306,C-0466-1000,APCDCONS,2010-04-23 00:00:00,2011-04-30 00:00:00,Void,One flexographic printer,MINOR,MULTICORR CORPORATION,5800 CANE RUN RD,LOUISVILLE,40258-0000,256
307,C-1787-1000,APCDCONS,2013-10-31 00:00:00,,Void,Emergency Generator,MINOR,NORTON MEDICAL CENTER,4950 NORTON HEALTHCARE BLVD,LOUISVILLE,40241-0000,257
308,C-1658-1000,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Void,Blending tanks,MINOR,QUANTUM INK COMPANY,4651 MELTON AVE,LOUISVILLE,40213-0000,258
309,C-1658-1001,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Void,Dust Collector,MINOR,QUANTUM INK COMPANY,4651 MELTON AVE,LOUISVILLE,40213-0000,259
310,C-1678-1000,APCDCONS,2008-07-31 00:00:00,2009-07-31 00:00:00,Void,Paint booth,MINOR,MARMON-HERRINGTON CO.,12530 WESTPORT RD,LOUISVILLE,40245-0000,260
311,C-0760-1000,APCDCONS,2011-05-31 00:00:00,2012-05-31 00:00:00,Void,Two (2) temporary boilers,MINOR,STS. MARY AND ELIZABETH HOSP,1850 BLUEGRASS AVE,LOUISVILLE,40215-0000,261
312,C-0760-1001,APCDCONS,2011-05-31 00:00:00,2012-05-31 00:00:00,Void,Two (2) permanent boilers,MINOR,STS. MARY AND ELIZABETH HOSP,1850 BLUEGRASS AVE,LOUISVILLE,40215-0000,262
313,C-0760-1002,APCDCONS,2011-05-31 00:00:00,2012-05-31 00:00:00,Void,Two (2) emergency genetators,MINOR,STS. MARY AND ELIZABETH HOSP,1850 BLUEGRASS AVE,LOUISVILLE,40215-0000,263
314,C-0760-1003,APCDCONS,2011-05-31 00:00:00,2012-05-31 00:00:00,Void,One (1) cooling tower,MINOR,STS. MARY AND ELIZABETH HOSP,1850 BLUEGRASS AVE,LOUISVILLE,40215-0000,264
315,C-1568-1000,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Void,"6 edge grinders, 4 chamfer",FEDOOP,"NHK Spring Precision of America, Inc.",10600 FREEPORT DR,LOUISVILLE,40258-0000,265
316,C-1568-1001,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Void,Two baghouses,FEDOOP,"NHK Spring Precision of America, Inc.",10600 FREEPORT DR,LOUISVILLE,40258-0000,266
317,C-1568-1002,APCDCONS,,,Void,7 shot peening machines,FEDOOP,"NHK Spring Precision of America, Inc.",10600 FREEPORT DR,LOUISVILLE,40258-0000,267
318,C-1568-1004,APCDCONS,,,Void,One small edge grinder,FEDOOP,"NHK Spring Precision of America, Inc.",10600 FREEPORT DR,LOUISVILLE,40258-0000,268
319,C-1553-1000,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Void,LEMT Electro Galvanizing Line,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,269
320,C-1553-1001,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Void,One (1) Wet Scrubber #2 (9G),FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,270
321,C-1553-1003,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Void,Hot Dip Galvanizing Line,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,271
322,C-1553-1009,APCDCONS,2006-03-31 00:00:00,2007-03-31 00:00:00,Void,Zinc Dissolution Process,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,272
323,C-0143-1001,APCDCONS,2009-05-19 00:00:00,2010-05-19 00:00:00,Void,"Vacuum trucks, Gasoline Terminal",FEDOOP,MARATHON ASHLAND PETROLEUM LLC,3920 KRAMERS LN,LOUISVILLE,40216-0000,273
324,C-0143-1002,APCDCONS,2009-05-19 00:00:00,2010-05-19 00:00:00,Void,"Control Device, Gasoline Terminal",FEDOOP,MARATHON ASHLAND PETROLEUM LLC,3920 KRAMERS LN,LOUISVILLE,40216-0000,274
325,C-0143-1003,APCDCONS,2009-01-31 00:00:00,2010-01-31 00:00:00,Void,"Storage tank, Gasoline Terminal",FEDOOP,MARATHON ASHLAND PETROLEUM LLC,3920 KRAMERS LN,LOUISVILLE,40216-0000,275
326,C-0126-1003,APCDCONS,2003-10-31 00:00:00,2004-10-31 00:00:00,Void,Porta Batch lime slurry mixers,TITLE V,LG&E Cane Run Station,5252 CANE RUN RD,LOUISVILLE,40216-0000,276
327,C-0547-1000,APCDCONS,,,Void,2 molding presses and 4 cooling towers,MINOR,BERRY PLASTICS,11601 ELECTRON DR,JEFFERSONTOWN,40299-0000,277
328,C-0870-1007,APCDCONS,,,Void,Recycling Systems,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,278
329,C-0149-1001,APCDCONS,2015-05-13 00:00:00,,Open,wastewater screening & grit collection,FEDOOP,Metropolitan Sewer District,4522 ALGONQUIN PKY,LOUISVILLE,40211-0000,279
330,C-0716-1000,APCDCONS,2008-10-31 00:00:00,2009-10-31 00:00:00,Void,Boilers for Hospital,MINOR,Baptist Health Hospital,4000 KRESGE WAY,ST MATTHEWS,40207-0000,280
331,C-1474-1000,APCDCONS,2010-06-02 00:00:00,2011-06-30 00:00:00,Void,Printing presses,MINOR,"Label Specialties, Inc",2501 TECHNOLOGY DR,JEFFERSONTOWN,40299-0000,281
332,C-0148-1004,APCDCONS,,,Void,Fly Ash baghouse,TITLE V,Lou. Med. Center Inc Steam & Chilled Water Plant,235 ABRAHAM FLEXNER WAY,LOUISVILLE,40202-0000,282
333,C-1900-1000,APCDCONS,2015-11-24 00:00:00,2016-11-25 00:00:00,Void,Fertilizer strge & distribution,FEDOOP,"Oxbow Fertilizer, LLC",8252 PORT RD,LOUISVILLE,40258-0000,283
334,C-0027-1000,APCDCONS,,,Void,Wood working equipment,FEDOOPSE,KENTUCKY INDIANA LUMBER -US LBM,4010 COLLINS LN,LOUISVILLE,40245-0000,284
335,C-0283-1003,APCDCONS,2018-05-18 13:56:00,2019-05-31 00:00:00,Void,revise 358-08-C,TITLE V,Zeon Chemicals L.P.,4100 BELLS LN,LOUISVILLE,40211-0000,285
336,C-0870-1009,APCDCONS,,,Void,Sanding of defective parts,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,286
337,C-0450-1000,APCDCONS,2016-06-13 13:44:00,2017-06-13 00:00:00,Void,Paint spray booth,FEDOOPSE,"PTHV Acquisitions, LLC",7845 NATIONAL TPKE,LOUISVILLE,40214-0000,287
338,C-0187-1002,APCDCONS,,,Void,"2 nat gas units, decanter",TITLE V,Eckart America Corporation,4101 CAMP GROUND RD,LOUISVILLE,40211-0000,288
339,C-0115-1004,APCDCONS,,,Open,Temporary Boiler,FEDOOP,Swift Pork Company,1200 STORY AVE,LOUISVILLE,40206-0000,289
340,C-1027-1002,APCDCONS,2016-04-29 15:52:00,2017-04-29 00:00:00,Void,Plant expansion,FEDOOPSE,HILLERICH AND BRADSBY CO.,800 W MAIN ST,LOUISVILLE,40202-0000,290
341,C-1493-1000,APCDCONS,2008-03-31 00:00:00,2009-03-31 00:00:00,Void,"Washers, Dryers and Boiler",MINOR,"UNIVERSAL LINEN SERVICE, LLC",1803 COMMERCE RD,LOUISVILLE,40208-0000,291
342,C-1556-1000,APCDCONS,2005-10-15 00:00:00,2006-10-31 00:00:00,Void,Dust collector and cup filter,MINOR,BLUEGRASS PACKAGING INDUSTRIES,3651 COLLINS LN,LOUISVILLE,40245-0000,292
343,C-1912-1000,APCDCONS,2016-08-31 15:21:00,2017-08-31 00:00:00,Void,Separation from Chemours,TITLE V,"E.I. du Pont de Nemours and Company, Inc.",4250 CAMP GROUND RD,LOUISVILLE,40216-0000,293
344,C-0870-1010,APCDCONS,,,Void,Natural Gas fired process heater,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,294
345,C-0115-1002,APCDCONS,,,Open,,FEDOOP,Swift Pork Company,1200 STORY AVE,LOUISVILLE,40206-0000,295
346,C-0115-1003,APCDCONS,2016-03-14 11:13:00,2017-03-31 00:00:00,Void,blood dryer,FEDOOP,Swift Pork Company,1200 STORY AVE,LOUISVILLE,40206-0000,296
347,C-0149-1003,APCDCONS,2016-01-22 00:00:00,,Open,0.96 mmbtu natural gas air handler,FEDOOP,Metropolitan Sewer District,4522 ALGONQUIN PKY,LOUISVILLE,40211-0000,297
348,C-1231-1001,APCDCONS,2016-03-24 10:24:00,2017-03-31 00:00:00,Open,Production increase SD-1 and 2 baghouses,FEDOOPSE,"Forth Technologies, Inc.",600 BERGMAN ST,LOUISVILLE,40203-0000,298
349,C-0160-1000,APCDCONS,2005-02-28 00:00:00,2006-02-28 00:00:00,Void,Rollcoaters,FEDOOPSE,OMEGA NATIONAL PRODUCTS,1525 E BRECKINRIDGE ST,LOUISVILLE,40204-0000,299
350,C-0465-1001,APCDCONS,2008-08-31 00:00:00,2009-08-31 00:00:00,Void,Blend Tank,FEDOOPSE,UNIVERSAL MINERALS KENTUCKY INC.,8250 PORT RD,LOUISVILLE,40258-0000,300
351,C-0870-1002,APCDCONS,2014-08-14 00:00:00,2015-08-31 00:00:00,Void,Metallic Powder Coating,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,101
352,C-0011-1018,APCDCONS,,,Open,350 gallon pressurized Ammonia tank,TITLE V,"American Synthetic Rubber Co, Div Michelin North A",4500 CAMP GROUND RD,LOUISVILLE,40216-0000,102
353,C-0036-1008,APCDCONS,,,Open,,TITLE V,Clariant Corporation - West Plant,1227 S 12TH ST,LOUISVILLE,40210-0000,103
354,C-0026-1001,APCDCONS,2018-08-02 10:48:00,2019-08-31 00:00:00,Open,EU U2 Automation,TITLE V,Brown-Forman Corporation (Brown-Forman Cooperage),402 MACLEAN AVE,LOUISVILLE,40209-0000,104
355,C-0187-1005,APCDCONS,,,Void,Various unpermitted equipment,TITLE V,Eckart America Corporation,4101 CAMP GROUND RD,LOUISVILLE,40211-0000,105
356,C-0060-1056,APCDCONS,2018-11-13 17:32:00,2019-11-30 00:00:00,Open,Lime sorbent injection application,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,106
357,C-0870-1020,APCDCONS,,,Open,Indirect and direct fired units,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,107
358,C-0086-1003,APCDCONS,2005-06-10 00:00:00,2006-06-30 00:00:00,Void,Dispersions Baghouse,FEDOOPSE,BASF CORPORATION,3400 BANK ST,LOUISVILLE,40212-0000,108
359,C-1710-1001,APCDCONS,2009-11-30 00:00:00,2010-11-30 00:00:00,Void,Tub Washer,MINOR,HOSTMANN-STEINBERG,6021 FERN VALLEY RD,LOUISVILLE,40228-0000,109
360,C-0463-1000,APCDCONS,2007-04-30 00:00:00,2008-04-30 00:00:00,Void,Spray Booth,FEDOOPSE,"SMI Collision, Inc.",4164 WESTPORT RD,ST MATTHEWS,40207-0000,110
361,C-0463-1001,APCDCONS,,,Void,Blast Cabinet,FEDOOPSE,"SMI Collision, Inc.",4164 WESTPORT RD,ST MATTHEWS,40207-0000,111
362,C-1714-1000,APCDCONS,2009-09-30 00:00:00,2010-09-30 00:00:00,Void,Combustion,MINOR,"ECO POWER SOLUTIONS, INC.",6101 STRAWBERRY LN,LOUISVILLE,40214-0000,112
363,C-1763-1000,APCDCONS,,,Void,Boiler,MINOR,LOUISVILLE MEDICAL CENTER LAUNDRY,1400 STORY AVE,LOUISVILLE,40206-0000,113
364,C-1776-1000,APCDCONS,,,Void,Coating Operation,MINOR,HOTMIX ASPHALT,1100 INDUSTRIAL BLVD,LOUISVILLE,40219-0000,114
365,C-0776-1001,APCDCONS,2007-11-30 00:00:00,2008-11-30 00:00:00,Void,Pyrolysis Oven,FEDOOP,"ZOELLER PUMP COMPANY, LLC",3649 CANE RUN RD,LOUISVILLE,40211-0000,115
366,C-1847-1000,APCDCONS,2015-07-30 09:02:00,2016-07-31 00:00:00,Void,Printing Wallpaper - Rotogravure,FEDOOP,"Koroseal Interior Products, LLC",7929 NATIONAL TPKE,LOUISVILLE,40214-0000,116
367,C-0186-1000,APCDCONS,2012-05-09 00:00:00,2013-05-31 00:00:00,Void,Heavy Oil Scrubber System,TITLE V,Reynolds Consumer Products LLC-Louisville Foil Plt,2827 HALE AVE,LOUISVILLE,40211-0000,117
368,C-0870-1006,APCDCONS,,,Void,Backup Generator with fuel tank,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,118
369,C-1679-1002,APCDCONS,,,Void,Emergency Generators,MINOR,"AT&T Communications South Central States, LLC",521 W CHESTNUT ST,LOUISVILLE,40202-0000,119
370,C-0020-1000,APCDCONS,2003-07-15 00:00:00,2004-07-31 00:00:00,Void,"One (1) pulse-jet baghouse rated at 17,000 acfm",FEDOOP,Quikrete Kentucky,3130 MILLERS LN,SHIVELY,40216-0000,120
371,C-1305-1000,APCDCONS,2010-03-31 00:00:00,2011-03-31 00:00:00,Void,Aerosol spray touch-up operation.,MINOR,"GREENLEE EMERSON, INC.",4601 E INDIAN TRL,WATTERSON PARK,40213-0000,121
372,C-1305-1001,APCDCONS,2010-03-31 00:00:00,2011-03-31 00:00:00,Void,powder paint booths,MINOR,"GREENLEE EMERSON, INC.",4601 E INDIAN TRL,WATTERSON PARK,40213-0000,122
373,C-1305-1003,APCDCONS,,,Void,Laser cutting machine,MINOR,"GREENLEE EMERSON, INC.",4601 E INDIAN TRL,WATTERSON PARK,40213-0000,123
374,C-0060-1054,APCDCONS,2017-11-02 09:05:00,2018-11-30 00:00:00,Open,PAC Injection System,TITLE V,"Kosmos Cement Co., Inc.",15301 DIXIE HWY,LOUISVILLE,40272-0000,124
375,C-0042-1000,APCDCONS,2016-10-31 00:00:00,2017-10-31 00:00:00,Void,101-S24 & 101-S25 mod.,TITLE V,Clariant Corporation - South Plant,4900 CRITTENDEN DR,LOUISVILLE,40209-0000,125
376,C-1610-1002,APCDCONS,,,Void,"Mixer, Hoppers, Sugar Use Bin",FEDOOP,Keebler Company,2287 RALPH AVE,SHIVELY,40216-0000,126
377,C-1553-1036,APCDCONS,,,Open,E18 tank replacement,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,127
378,C-0187-1007,APCDCONS,,,Void,R&D extruder,TITLE V,Eckart America Corporation,4101 CAMP GROUND RD,LOUISVILLE,40211-0000,128
379,C-0852-1003,APCDCONS,,,Open,paint booth,TITLE V,University of Louisville,1800 ARTHUR ST,LOUISVILLE,40208-0000,129
380,C-0193-1005,APCDCONS,,,Void,Cyrel Digitial Imager (CDI),FEDOOP,"MONDI BAGS USA, LLC",6820 ENTERPRISE DR,LOUISVILLE,40214-0000,130
381,C-1553-1035,APCDCONS,,,Void,two fas fired burners on LEMT line,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,131
382,C-0015-1002,APCDCONS,,,Void,Laminator #10 modification,TITLE V,"LLFlex, LLC",1225 W BURNETT AVE,LOUISVILLE,40210-0000,132
383,C-0323-1000,APCDCONS,,,Void,Dust Collectors,FEDOOPSE,KENTUCKY-INDIANA LUMBER CO,1670 S FLOYD ST,LOUISVILLE,40208-0000,133
384,C-0150-1000,APCDCONS,2007-03-31 00:00:00,2008-03-31 00:00:00,Void,Mod HMA prod increase,FEDOOPSE,RIVERSIDE PAVING & CONTRACTING,263 EILER AVE,LOUISVILLE,40214-0000,134
385,C-0150-1001,APCDCONS,2007-03-31 00:00:00,2008-03-31 00:00:00,Void,HMA baghouse control,FEDOOPSE,RIVERSIDE PAVING & CONTRACTING,263 EILER AVE,LOUISVILLE,40214-0000,135
386,C-0189-1002,APCDCONS,,,Void,barge unloading line cleaning,TITLE V,Rohm And Haas Chemicals LLC,4300 CAMP GROUND RD,LOUISVILLE,40216-0000,136
387,C-0776-1002,APCDCONS,2008-04-30 00:00:00,2009-04-30 00:00:00,Void,Blast Cabinet,FEDOOP,"ZOELLER PUMP COMPANY, LLC",3649 CANE RUN RD,LOUISVILLE,40211-0000,137
388,C-1575-1003,APCDCONS,2011-10-21 00:00:00,2012-10-31 00:00:00,Void,Emergency generator,MINOR,UPS SUPPLY CHAIN SOLUTIONS,1920 OUTER LOOP,LOUISVILLE,40219-0000,138
389,C-1553-1030,APCDCONS,2012-05-30 00:00:00,2013-05-31 00:00:00,Void,change to water based paint,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,139
390,C-1553-1031,APCDCONS,,,Void,COOLANT FOR MILLS AND TREADLINES&nbsp; DM# 61613,FEDOOP,Republic Conduit Manufacturing,7301 LOGISTICS DR,LOUISVILLE,40258-0000,140
391,C-0465-1004,APCDCONS,2016-06-13 14:46:00,2017-06-30 00:00:00,Void,Powerscreen Chieftain Screener,FEDOOPSE,UNIVERSAL MINERALS KENTUCKY INC.,8250 PORT RD,LOUISVILLE,40258-0000,141
392,C-0870-1008,APCDCONS,,,Void,Ultrasonic cleaner,TITLE V,"GE Appliances A Haier US Appliance Solutions, Inc.",4000 BUECHEL BANK RD,LOUISVILLE,40225-0000,142
393,C-0186-1004,APCDCONS,,,Void,U6 Core Winder Replacement,TITLE V,Reynolds Consumer Products LLC-Louisville Foil Plt,2827 HALE AVE,LOUISVILLE,40211-0000,143
394,C-0028-1002,APCDCONS,2015-02-24 09:50:00,2016-02-29 09:50:00,Open,modification of monitoring for metal oxide oxidize,TITLE V,MOMENTIVE SPECIALTY CHEMICALS,6200 CAMP GROUND RD,LOUISVILLE,40216-0000,144
395,C-0233-1001,APCDCONS,2008-08-31 00:00:00,2009-08-31 00:00:00,Void,lift manufacturer,FEDOOPSE,CHALLENGER LIFTS,200 CABEL ST,LOUISVILLE,40206-0000,145
