X,Y,OBJECTID,GLOBALID,DAMAGE,STRUCTURETYPE
-13279355.9232,4374721.6399,1651,4d5f2fd8-8ed0-45c6-b254-09136675ad49,No Damage,Single Family Residence Single Story
-13246967.0672,4391032.1744,1652,63c4d13b-bc77-4a79-8972-cf53d265ade7,No Damage,Single Family Residence Single Story
-13247325.5945,4391267.3156,1653,193cc0c0-0eb0-4b22-8563-c94d456046a2,No Damage,Single Family Residence Single Story
-13279580.315,4373622.5325,1654,8f6b7613-eea3-455d-91b9-abaa61db2285,No Damage,Single Family Residence Single Story
-13279603.4764,4373625.3181,1655,d595786a-fdd4-4d7b-b606-54c7402f466f,Affected (1-9%),Single Family Residence Single Story
-13241705.2119,4384707.9593,1656,35a4b28e-7e73-4e38-83f6-58876ea39dbb,No Damage,Single Family Residence Single Story
-13247093.0384,4391154.6043,1657,bb0513a5-7fd4-4f93-ada6-66cac2c77be3,No Damage,Utility Misc Structure
-13279625.2942,4373179.9419,1658,ab3ba91e-316c-4544-817f-2e495de77748,No Damage,Single Family Residence Single Story
-13247245.5993929,4391019.29021427,1659,f1ed5a63-7d54-45d7-b582-581e6206d36c,No Damage,Single Family Residence Multi Story
-13247096.5217464,4391179.51712142,1660,dd9fc9e5-f0eb-4a8a-bf8d-caa16806d2c5,No Damage,Mobile Home Double Wide
-13279578.6712,4373233.8953,1661,b4582e85-e550-4ce5-ab9f-f8d482018175,No Damage,Single Family Residence Single Story
-13279650.5219,4373140.3723,1662,eb7b0275-666c-46b8-a29a-551680490a1b,No Damage,Utility Misc Structure
-13279639.1712523,4373134.13615233,1663,4a484ed1-eb2f-47ec-9564-6d2a7adf9faa,No Damage,Utility Misc Structure
-13279656.9606,4373111.0873,1664,92b6c6e6-4278-4a50-8139-7e4b78909330,No Damage,Single Family Residence Single Story
-13247002.3959,4391092.4295,1665,37fcf233-7ae9-4540-84e0-ce28f112be94,Inaccessible,Single Family Residence Single Story
-13279735.2241,4373317.0222,1666,85b61f2d-7751-4e89-8874-a4c9fd1b53fd,No Damage,Single Family Residence Single Story
-13247174.7005072,4391289.297,1667,1fcf914f-5127-43f4-b18f-49dea247c390,No Damage,Commercial Building Single Story
-13247173.3229,4391312.051,1668,9fb58824-64f6-480d-91d0-b53fea200a67,No Damage,Single Family Residence Single Story
-13279719.9146,4373315.0962,1669,e320b202-ee3d-4568-9da2-27dcf7fed55c,No Damage,Single Family Residence Single Story
-13245519.3061,4386341.4287,1670,b7c62ad1-5ef2-4da0-b6b7-fa148c95bb7d,Inaccessible,Single Family Residence Single Story
-13245478.4434,4386392.1569,1671,a9da468c-710c-4793-b317-ae821087f536,Affected (1-9%),Mobile Home Single Wide
-13245394.0876,4386653.5228,1672,887cf91f-e119-403c-ae31-ef0fa4c94d58,Inaccessible,Single Family Residence Single Story
-13241606.2905143,4387296.15192364,1673,3d55b68c-4d22-4220-a4ab-cac638ff75e2,Inaccessible,Single Family Residence Single Story
-13279702.8322,4373305.3074,1674,d666827c-e8d7-43de-a101-6d5b74c9e1dd,No Damage,Single Family Residence Single Story
-13247119.7727214,4391250.82979285,1675,5110a79a-7f87-44f4-86fa-86993aeec2ac,No Damage,Church
-13279658.0425,4373316.4189,1676,17f74c3a-ec08-48d9-8bb8-303a9f8d9c26,Affected (1-9%),Single Family Residence Single Story
-13280005.7026,4373784.5205,1677,79245d77-2a73-4572-89e0-303910133c49,Minor (10-25%),Single Family Residence Single Story
-13280179.8742,4373790.1223,1678,e5e09644-3bb5-4036-9d58-9e0f618d3430,No Damage,Single Family Residence Single Story
-13280091.489,4373748.5919,1679,91bc7618-d995-4a42-abec-18b8206d97ee,Affected (1-9%),Mobile Home Double Wide
-13280116.7021,4373788.8406,1680,ef19ee08-df0c-4e2c-8da7-81aa0a4cc017,Affected (1-9%),Single Family Residence Single Story
-13248240.5906,4390376.0722,1681,05d67d8a-4c88-4982-ab74-39e1666248e3,No Damage,Single Family Residence Single Story
-13248256.351,4390433.6732,1682,c3d3ff3c-55ce-40d2-8bbb-ad550b64e0dd,No Damage,Single Family Residence Single Story
-13248234.9306,4390502.0393,1683,09fb1142-ff22-4bca-b9b8-d58101e65f18,No Damage,Single Family Residence Single Story
-13248237.996,4390461.0276,1684,e4bd483e-12f5-40f6-9a78-1d78e37fc212,No Damage,Single Family Residence Single Story
-13248335.8452571,4390144.37413322,1685,88e35c10-478b-4b32-9895-629fa8b01a07,No Damage,Utility Misc Structure
-13248306.1667,4390228.7274,1686,77b8ec0c-b77a-4787-bbd0-5c4999e62fe7,No Damage,Mobile Home Single Wide
-13208497.2027,4283235.9717,1687,11166940-7d6a-4833-aac9-5e187e706b66,No Damage,Single Family Residence Single Story
-13208495.3864,4283278.3549,1688,fbc7e551-8bff-4f60-9fde-9f1e6c1fdd7e,No Damage,Single Family Residence Single Story
-13208479.8232,4283335.9372,1689,b17a367a-2e36-403d-a3fd-1eaa2edf4e3f,Affected (1-9%),Single Family Residence Multi Story
-13208492.8289,4283311.2131,1690,58258126-e25b-4714-b2cf-8031585fefe2,No Damage,Single Family Residence Single Story
-13208498.0669214,4283141.69427621,1691,378a5c91-7c16-4ae0-b87b-42a43b462f68,No Damage,Single Family Residence Single Story
-13208496.9027997,4283414.54027621,1692,861b67a5-9a7a-446d-b11c-86b07f2d3467,No Damage,Single Family Residence Single Story
-13208495.1779,4283393.5381,1693,082ed140-a8c8-4152-ae17-ea50a2a66a30,No Damage,Utility Misc Structure
-13208498.9049592,4283478.32192585,1694,a063fd54-4d94-4748-886c-230602b29c21,Affected (1-9%),Mobile Home Double Wide
-13208492.0477548,4283496.86152622,1695,68a32c61-b6cf-4bdc-b422-d0c59209ca25,Affected (1-9%),Single Family Residence Single Story
-13208587.4745239,4283116.603369,1696,42043a00-7d55-449a-bcd0-47bf5f674507,No Damage,Single Family Residence Multi Story
-13208551.73915,4283262.941169,1697,4751d0c1-001d-437d-89ea-4b8dfb557cb0,Affected (1-9%),Single Family Residence Multi Story
-13208538.4481049,4283303.76876668,1698,9c0b840c-9f2a-40b7-9f29-26b236bcfae1,No Damage,Single Family Residence Multi Story
-13208530.2733096,4283372.49246428,1699,43c6940f-4dde-45ae-82fc-2816fc6daaa6,Minor (10-25%),Single Family Residence Single Story
-13208466.3014,4283176.4691,1700,1fece876-88c8-4d4e-af2e-10e3811ad29c,No Damage,Single Family Residence Single Story
-13208537.7814643,4283413.33870962,1701,0e4ee5eb-82c7-4f4e-8220-19c39490b314,No Damage,Single Family Residence Single Story
-13208597.3304618,4283576.91224309,1702,03ba557f-7f27-4c8e-8767-c1db8857feca,Minor (10-25%),Single Family Residence Single Story
-13208578.2377668,4283595.02502389,1703,f2964ff8-b479-4c17-8aee-eb0cd0a1cfbc,No Damage,Single Family Residence Single Story
-13208494.7509527,4283533.52104726,1704,c15b4fb0-401a-4521-b0a7-9153f7b0c108,No Damage,Single Family Residence Multi Story
-13208529.1215212,4283600.11940468,1705,cdc5bdb7-09ea-40a0-9093-f78cc0e88674,No Damage,Single Family Residence Multi Story
-13208553.9653547,4283587.21616666,1706,07ee270f-2ef4-4d12-bb15-897a3ccf2b63,Minor (10-25%),Multi Family Residence Multi Story
-13242132.2421,4390705.2725,1707,b20da523-5f9b-439f-89be-ed7b9b1fefb4,No Damage,Church
-13242407.9051,4391378.4256,1708,abdb1dc7-a8da-45ba-b1ce-7ce5dff0fc41,Minor (10-25%),Single Family Residence Multi Story
-13242386.4839,4391299.473,1709,b1ff01da-f410-428f-a0e7-266c54ac1ee1,No Damage,Single Family Residence Single Story
-13241318.7992,4384836.4562,1710,79f43fb5-8760-472c-b487-a05310e000a2,Inaccessible,Single Family Residence Single Story
-13242028.7251,4384898.4073,1711,5431eb52-ab08-44be-b72a-39bc2e1f6d4b,Inaccessible,Single Family Residence Single Story
-13242640.027338,4386636.63800949,1712,4152b137-a3d5-4500-8df2-5114c837a8f8,No Damage,Single Family Residence Single Story
-13242583.5934,4386568.4778,1713,8c2720d4-8af0-4068-9933-54f299b2bb9d,No Damage,Multi Family Residence Single Story
-13242579.0377,4386563.6782,1714,541e3211-fbe9-483a-92d8-b0fbc0d7505e,No Damage,Multi Family Residence Single Story
-13242572.4425691,4386624.72620244,1715,2967ebf7-4af8-4733-a0db-15f3979ca786,No Damage,Utility Misc Structure
-13243396.1569,4388297.5664,1716,00b422a6-5c7f-46b2-8bae-c6e8574242db,Inaccessible,Single Family Residence Single Story
-13242205.2869857,4390929.72166788,1717,5041b96f-bd84-4d74-81fc-2076c7e9d3aa,No Damage,Commercial Building Single Story
-13242396.3677,4391470.87,1718,05027bc1-9de3-477b-bf76-53b33b0dacce,Major (26-50%),Single Family Residence Multi Story
-13242609.8278,4386546.1137,1719,4d7b93c2-9bbb-4e28-a7ff-75069e885a9d,Affected (1-9%),Single Family Residence Single Story
-13242593.9069714,4386543.58668102,1720,06d6d8e7-baf2-42b6-a5ab-7ee631baa116,No Damage,Utility Misc Structure
-13242596.5789431,4386646.7256285,1721,b4faf141-2a87-4c8c-a641-9ae971e217be,No Damage,Utility Misc Structure
-13243545.7252,4385539.1887,1722,1c60ae35-3396-483e-ab4c-ef679bc3a7b0,No Damage,Single Family Residence Single Story
-13243543.0848,4385570.047,1723,9f2a4552-4df3-44b5-b660-fb85194ffe32,No Damage,Single Family Residence Single Story
-13248382.3175165,4387985.8637,1724,9c22b9da-be9e-49ad-981b-323cfaf657a4,No Damage,Single Family Residence Single Story
-13248393.8414,4387940.9019,1725,8395a1f5-d00f-4c60-947e-dcea46d74eab,Affected (1-9%),Mobile Home Single Wide
-13245543.1977,4387562.3923,1726,9030ba22-4adf-4721-bfd2-635f83753a8d,No Damage,Utility Misc Structure
-13245569.6222,4387558.6063,1727,bd79bb1a-6e7a-4396-a8c2-2c71d5c086e4,No Damage,Utility Misc Structure
-13245464.5799,4387593.7005,1728,aa3a38f1-6403-4fd6-ac33-8543ebc9d110,No Damage,Multi Family Residence Multi Story
-13248396.6117,4388621.7794,1729,c540ebe6-96cf-4bd4-96e8-e9d9c98cdebe,No Damage,Infrastructure
-13207193.3757,4275131.7165,1730,bb05662b-5ee9-42fd-808c-5cc3c2f49b47,Inaccessible,Single Family Residence Single Story
-13207519.7019,4274865.7752,1731,9d436f5c-3ea1-48a5-a61f-9cda5ad53539,No Damage,Single Family Residence Single Story
-13207088.0443,4275115.654,1732,c5b1d859-9064-4efa-adda-fbb86a45f6d2,Inaccessible,Single Family Residence Single Story
-13206609.5515,4274733.4011,1733,5909ffb4-b7ed-46b7-863c-5840afa97ea1,No Damage,Single Family Residence Single Story
-13206567.0225,4274730.5615,1734,f2194aff-4b59-4770-af64-fe9291f9e9dd,Affected (1-9%),Single Family Residence Single Story
-13206900.9703215,4274769.70478403,1735,e9803bba-fcba-4e24-817e-d42e94bf54df,Inaccessible,Single Family Residence Single Story
-13208399.6709,4273720.8493,1736,5a76fb3c-8c55-41ee-8fdc-951f7690b4fc,No Damage,Single Family Residence Multi Story
-13208535.5855,4273661.3718,1737,2dffa6f9-97f6-43d0-8b26-e136d54c314f,No Damage,Single Family Residence Multi Story
-13211255.6123,4273953.2854,1738,2a01cc5d-3ac6-48b1-8c6b-2df7cfe42825,Affected (1-9%),Single Family Residence Single Story
-13211280.0231951,4273979.97496194,1739,82dc6399-52ec-4fab-bd50-94c59aab1614,Affected (1-9%),Single Family Residence Single Story
-13211313.0255072,4273985.27292594,1740,b14deb8b-fc1d-4c1f-8ccb-353a3d664ef5,Affected (1-9%),Single Family Residence Single Story
-13211334.7769,4273979.4866,1741,5edbb438-b4b5-498a-a5e9-f6638173ba7a,Affected (1-9%),Single Family Residence Multi Story
-13211437.2438118,4273968.13402142,1742,fff49685-9bba-4c16-bba7-acdc6ea8a3a8,Minor (10-25%),Mobile Home Double Wide
-13211418.8698,4273963.3778,1743,08eff4eb-2078-4f00-a436-efe8c7c8a90b,No Damage,Utility Misc Structure
-13211507.6903859,4273865.23027615,1744,97c13102-d22b-486d-913b-0f209d202f87,No Damage,Mobile Home Double Wide
-13211621.153,4273952.3134,1745,a097d82e-8664-4af1-bf86-b5ff7aadad6b,Inaccessible,Single Family Residence Single Story
-13211778.6229094,4273589.59806428,1746,f0bc6c89-0958-4783-a769-8f20f2fca860,Affected (1-9%),Single Family Residence Single Story
-13211823.0158571,4273500.5521882,1747,ee416619-7c7a-4af3-844d-46130b990963,No Damage,Single Family Residence Single Story
-13212051.8308,4273467.2246,1748,49acd716-c37f-47ba-87c0-49faf8838adf,Inaccessible,Single Family Residence Single Story
-13212137.5382857,4273264.62269532,1749,e546c69a-2df5-4439-a1b5-cc9b5ab9f4d5,No Damage,Utility Misc Structure
-13212077.1558596,4273273.80445947,1750,ae1083e8-68aa-4820-8d8f-c652c3096783,Affected (1-9%),Single Family Residence Single Story
-13212063.0715429,4273272.78823081,1751,e1211b32-8905-4df4-bbb4-6b1d1197c872,Affected (1-9%),Single Family Residence Single Story
-13212062.9443,4273291.3572,1752,809fac3a-a6a2-413f-9b1b-ff35c138f78b,No Damage,Utility Misc Structure
-13212060.0248226,4273324.26154046,1753,fa89630c-ab3d-4d3b-9201-0de3123975ac,No Damage,Single Family Residence Multi Story
-13211999.2483,4273372.6465,1754,818a3964-c9e8-4173-a71b-9c40c65fd12b,Minor (10-25%),Utility Misc Structure
-13211981.9041525,4273382.58293572,1755,38673879-20b9-497f-9ccd-28b916fce2ea,Affected (1-9%),Single Family Residence Multi Story
-13211217.512,4273946.9765,1756,63915261-a35a-4574-83f7-602daeca9d6c,Affected (1-9%),Utility Misc Structure
-13211244.7308763,4273905.43625242,1757,949b74f8-10b7-4cb9-8bb8-6798c66287be,Major (26-50%),Single Family Residence Single Story
-13211197.7932465,4273922.78435625,1758,9f8b5297-e407-4432-899b-93e6a8ef71de,No Damage,Single Family Residence Multi Story
-13211151.1793,4273886.182,1759,47519854-2ba2-4200-99c6-db06e3302351,No Damage,Single Family Residence Multi Story
-13211367.0528,4273977.7886,1760,49a8a88c-675c-47c5-820d-5dc8d7ce9aeb,Affected (1-9%),Single Family Residence Single Story
-13211519.7674,4273944.6349,1761,f937d493-04fa-4497-a2d8-7f94900e40e3,No Damage,Single Family Residence Single Story
-13211759.5567571,4273648.66769991,1762,3db3e641-c4e1-4d03-b7b1-5e56b34e0387,Inaccessible,Single Family Residence Single Story
-13212102.839433,4273255.36960962,1763,d3c6bf02-dde7-44c8-af1f-4d56e357fef5,No Damage,Single Family Residence Multi Story
-13212086.0937381,4273240.74129769,1764,1c290751-3f5d-4c9f-8faa-ca8e1c563de3,Affected (1-9%),Single Family Residence Single Story
-13212056.1547522,4273217.27031909,1765,d7a328c4-736c-4218-a3bf-8ef7e8bd9edb,Affected (1-9%),Single Family Residence Single Story
-13212050.4293,4273260.3832,1766,dab19718-5767-4244-a12d-2c9875f7e295,No Damage,Single Family Residence Single Story
-13212041.9922,4273331.9909,1767,f852d08a-3438-4546-83cc-67b880dd8a89,Minor (10-25%),Single Family Residence Single Story
-13212014.3918501,4273360.30884296,1768,618f8a10-53fa-4164-bcff-4bc736438d0f,Affected (1-9%),Single Family Residence Single Story
-13211964.8832,4273327.6169,1769,a03135ef-82a3-4371-a4c6-c921270751e2,Affected (1-9%),Single Family Residence Single Story
-13211928.5802,4273354.055,1770,f18e2858-1207-47e6-8857-e1f38b13882a,No Damage,Single Family Residence Multi Story
-13248436.5536404,4387966.7141714,1771,a06969d6-d2f1-4612-9680-8aca17c748a7,No Damage,Commercial Building Single Story
-13248422.0186,4387996.9478,1772,a52449e4-5a85-42af-b87a-77078cf0d554,Affected (1-9%),Utility Misc Structure
-13248408.73245,4388008.99352622,1773,7274a7f5-1488-46fc-b49d-544b77799ffc,No Damage,Mobile Home Single Wide
-13248410.8916,4387941.9361,1774,066b8bed-7e40-42d2-8f01-9c576e8de7db,No Damage,Mixed Commercial/Residential
-13248485.1101,4388119.0787,1775,964b8e9d-fd33-44f5-b46c-48e9ed6c7a93,No Damage,Utility Misc Structure
-13245641.1064,4388129.2748,1776,601789ad-ab2d-4eab-a329-41991e8e80d3,No Damage,Single Family Residence Single Story
-13245640.2236,4388108.9589,1777,23a0c5e5-ca00-4f4d-86ed-08ab91b6d1f4,No Damage,Utility Misc Structure
-13248487.5766,4388064.9714,1778,38a28284-c792-453d-8acc-c338b60b6c1c,No Damage,Single Family Residence Single Story
-13248480.1962,4387812.4941,1780,5d09d37a-72b0-432b-b013-f0453c9737b8,No Damage,Single Family Residence Single Story
-13248508.2779,4387866.1022,1781,0cac5f7b-71c4-4564-8041-2da529753cb9,No Damage,Single Family Residence Single Story
-13248494.6249,4387916.5035,1782,a2ba87fb-48b5-4c69-841d-6702fb38b818,No Damage,Single Family Residence Single Story
-13208547.7660571,4283531.42549045,1783,792d3332-57ed-41d7-9898-753f8dcfa149,No Damage,Single Family Residence Single Story
-13206682.7188,4282866.1677,1784,0d4d3738-98fe-4137-b040-bfa7daa20c33,No Damage,Commercial Building Multi Story
-13208049.002,4284061.0095,1785,fc05c3db-8a14-4c85-99b6-34fc9fb1e464,No Damage,Commercial Building Single Story
-13248531.2427,4381366.5829,1790,9a2b4067-fee0-4644-8912-851d30b4b879,Affected (1-9%),Single Family Residence Single Story
-13248554.9858,4381378.8264,1791,c108d591-a198-4b4e-a1d1-6e56fe63da3b,Minor (10-25%),Single Family Residence Single Story
-13248525.2171,4381344.885,1792,75a2324e-a358-4403-953d-ed23fa5b646a,No Damage,Utility Misc Structure
-13248485.7661,4381367.3586,1793,325b65a7-25d7-4470-91ff-1da9873ad73d,No Damage,Utility Misc Structure
-13248492.3944,4381385.5867,1794,83618f7b-87f5-43e1-95cd-bb563480f732,No Damage,Utility Misc Structure
-13248518.0924,4381433.5824,1795,84346ccd-4b37-4430-8f2c-82c500205178,No Damage,Utility Misc Structure
-13248527.3228,4381509.681,1796,68ba8074-cd35-4f47-a6cd-3b421fb1d190,No Damage,Single Family Residence Single Story
-13248559.8576839,4381455.1512143,1797,e17dc6ff-dda3-425d-b89e-60b7f0242317,No Damage,Single Family Residence Single Story
-13248517.231,4382050.3342,1798,c39288b4-97df-433a-8145-3f49cbf4fb33,Major (26-50%),Single Family Residence Multi Story
-13248527.0512594,4382033.28154804,1799,836ff061-1f98-45fa-b863-3077dcfc1dae,Major (26-50%),Multi Family Residence Multi Story
-13248519.0896986,4382064.45567687,1800,ca26ddbb-f21b-48b7-9101-e03a495045b8,Major (26-50%),Single Family Residence Multi Story
-13248506.0316978,4382044.35179002,1801,85322dc5-29e1-446c-a2d0-9106fc695b72,Major (26-50%),Multi Family Residence Multi Story
-13248516.5806396,4382014.23901401,1802,ccb597e1-c4d4-4dd0-9527-c4c2157353f9,Major (26-50%),Multi Family Residence Multi Story
-13248510.658,4381349.8543,1803,2d45556b-ae90-4d66-a7e9-6be09e03ec29,No Damage,Utility Misc Structure
-13248494.0733,4381357.361,1804,44e0176a-b0f5-4dec-abec-753fd12c2eba,Affected (1-9%),Utility Misc Structure
-13248481.3773724,4381895.00811442,1807,fcc9aff0-cd95-4c65-ad64-d2281e887ede,Major (26-50%),Single Family Residence Multi Story
-13248582.2769,4381883.2479,1808,26f0ed91-e088-4b4a-869a-0fb1f8c7b334,Affected (1-9%),Single Family Residence Single Story
-13248262.2269,4387282.5773,1809,3e023964-79fd-4e38-953f-20e157549458,No Damage,Mobile Home Single Wide
-13242412.2780191,4391101.66961427,1810,a9e58a1c-15b0-4e99-b7d4-88145891517e,Minor (10-25%),Utility Misc Structure
-13242351.4876,4390993.0428,1811,7b263b6c-b0e7-4de9-a3cc-6ace6542d9de,Affected (1-9%),Single Family Residence Single Story
-13249200.9260238,4386252.79327618,1812,541660f3-542c-4fa9-87bb-76605c0be9ef,Affected (1-9%),Commercial Building Single Story
-13242594.6343478,4391411.82473315,1813,ec5bd890-0fd1-475a-bd05-9972d075302e,Affected (1-9%),Single Family Residence Single Story
-13149431.5841286,4303246.49531427,1814,e15e3538-ea7a-42f5-aff1-70fcda0a6787,No Damage,Commercial Building Single Story
-13149442.3283482,4303291.92261249,1815,8c691b98-ef70-4c90-959c-c4a0c15de804,No Damage,Mobile Home Single Wide
-13149593.3039,4303184.3051,1816,64d59cb1-d982-4c39-8533-b72b140f4821,No Damage,Mobile Home Single Wide
-13149594.9957929,4303229.23700356,1817,b8898af6-16d0-4e9a-8461-60700a71cff6,No Damage,Mobile Home Single Wide
-13149712.3949589,4303305.38065358,1818,4c3d8a17-c95f-46d1-83fa-406f269c8036,No Damage,Utility Misc Structure
-13149611.0985036,4303342.23233928,1819,b64be671-193a-4c37-af33-964b9cb5fdfc,No Damage,Single Family Residence Single Story
-13149508.9560303,4303370.31940356,1820,2240a107-6fb6-4f4d-a981-5b3cb4610dcf,No Damage,Single Family Residence Single Story
-13149487.0726839,4303424.97603572,1821,3dc82236-e950-4f40-8d59-dff86dfd5bcf,No Damage,Single Family Residence Single Story
-13149837.1622571,4303426.83208574,1822,ca316338-5e81-4013-a3bc-ac719aaca9de,No Damage,Single Family Residence Single Story
-13149773.3993286,4303395.20826965,1823,24677ef5-959b-419a-ab6c-fa8dbbd3b8c1,No Damage,Utility Misc Structure
-13149781.3556214,4303348.24820712,1824,68dcf237-0a92-46c7-9469-22a87f4d0abd,No Damage,Single Family Residence Multi Story
-13149846.979875,4303277.4338714,1825,b88ed106-d90c-44b7-acdc-3b924105d803,No Damage,Utility Misc Structure
-13149876.6213946,4303279.41625354,1826,094688ae-ac59-4e5a-b35f-23bd376eda1d,No Damage,Single Family Residence Single Story
-13242652.0704,4391478.7472,1827,cb59eb90-7898-425d-8b55-952cd748c1c6,Affected (1-9%),Single Family Residence Single Story
-13242606.2458,4391463.8935,1828,75d362e0-639e-4699-b025-eb820a296d31,Affected (1-9%),Utility Misc Structure
-13242601.3842904,4391469.09,1829,4363c735-2b1b-48bf-bd69-f6d3df0caebf,No Damage,Single Family Residence Single Story
-13149069.6252545,4304082.50343839,1830,4281ae65-4086-45ba-882e-386d2a93b630,No Damage,Single Family Residence Single Story
-13149008.4691928,4304027.40136784,1831,5a1768bf-01e3-4810-9884-b35f7ccb2e4c,No Damage,Mobile Home Single Wide
-13149008.1746,4304000.4554,1832,d0fb1e95-b524-4169-961b-30f124fc4895,No Damage,Utility Misc Structure
-13149186.0165839,4303317.33609285,1833,256ee5ce-6a06-478e-86c4-d2a96c10b631,No Damage,Single Family Residence Single Story
-13149162.1172393,4303321.67186607,1834,076262b5-ff4c-44b3-937b-63714a5afe2c,No Damage,Utility Misc Structure
-13149434.2335303,4303036.47231427,1835,bebb6480-cbc6-45c7-9556-81d16ed79f0d,No Damage,Mobile Home Single Wide
-13149563.9580571,4303029.88134821,1836,f97e37c9-58f9-4fb4-ba2d-e7b6b34c932c,No Damage,Mobile Home Single Wide
-13149828.7055321,4303063.72148571,1837,f06894c6-6163-4c01-a8b9-ca6125f38eb5,No Damage,Mobile Home Double Wide
-13149888.4369589,4303153.47250534,1838,ac0bb629-fcec-49ee-ad6e-4cda8eef26be,No Damage,Single Family Residence Single Story
-13149876.1533286,4303162.43006517,1839,842a9733-59ea-4349-b8e6-49d20aa7c501,No Damage,Utility Misc Structure
-13149061.613875,4302930.30075532,1840,01a5f226-9368-4a3a-9382-14d67ba0b82c,No Damage,Single Family Residence Single Story
-13149193.9732232,4302655.73558571,1841,5a42df0c-8d84-4bd9-bdf2-3152b3e34c3f,No Damage,Utility Misc Structure
-13148934.4142179,4302502.45334646,1842,6970be00-bd9d-49a2-8e47-e2b3131b89e1,No Damage,Single Family Residence Single Story
-13149086.8415411,4302552.57660356,1843,592d09bd-c432-4143-aa8f-c829a1e1506c,No Damage,Single Family Residence Multi Story
-13149009.5943179,4302073.74372857,1844,0804bd1c-ff53-43f2-85e6-6b1715cd90fb,No Damage,Motor Home
-13242311.2533758,4391116.88538102,1845,2f5f6e84-aab6-4ce5-bcd5-0e8778b1b74a,Affected (1-9%),Single Family Residence Single Story
-13242328.1595,4391344.4723,1846,b6d4bf1f-6ab8-4c65-8ee6-aac3c1324dbd,Affected (1-9%),Single Family Residence Single Story
-13242029.2316093,4390106.32701405,1847,75f0e578-c9be-4043-9adb-e050736aa6f7,Minor (10-25%),Single Family Residence Single Story
-13242043.4340001,4390142.64913815,1848,6175e116-855b-4523-882b-b7ce8cfa86f9,Minor (10-25%),Single Family Residence Single Story
-13260601.1064,4345496.0057,1849,32a02f0b-1d30-4372-b8aa-e67864038400,Minor (10-25%),Utility Misc Structure
-13245732.2294,4388291.6277,1850,a81c6c0a-09c3-4729-b54d-345e9954ba18,No Damage,Mobile Home Double Wide
-13245450.1762452,4387772.31754066,1851,e6de446a-aac7-43d7-a36f-1c4168bdc281,No Damage,Single Family Residence Single Story
-13245700.42,4388275.5835,1852,a87f273c-c09c-49a1-b226-c4b75ccbc92c,Affected (1-9%),Mobile Home Single Wide
-13246263.1775,4388506.7821,1853,1b095f4d-72c2-47c6-be56-ab304e70679d,Inaccessible,Single Family Residence Multi Story
-13246564.7984145,4387869.36929533,1854,2c05c57e-3d18-4255-ad95-b433f0a53b34,No Damage,Single Family Residence Single Story
-13246537.7187,4388188.5901,1855,2f7c2437-c7c2-46e3-98a9-424048ab716f,No Damage,Infrastructure
-13261068.7722,4345505.8715,1856,1288dc53-abc2-41eb-93ee-10d70d8504bc,No Damage,Utility Misc Structure
-13246825.4081,4388797.5072,1857,53d64514-044e-4021-9e01-b4477a265277,No Damage,Mobile Home Single Wide
-13246570.6793,4388074.5735,1858,506495da-2706-402b-a493-57d20000229f,No Damage,Single Family Residence Multi Story
-13246614.7081,4388147.6389,1859,e8b9fe3b-b519-4e35-879c-0a0a9e5b9e11,Inaccessible,Commercial Building Single Story
-13246876.9399,4388350.8795,1860,193ff899-605f-472c-bf19-3125f084f325,No Damage,Mobile Home Double Wide
-13246894.067,4388363.4022,1861,7e4ddeaf-8c7a-4d08-bcd0-d2c7568f419d,No Damage,Utility Misc Structure
-13261002.0604,4345299.7196,1862,791218ec-228d-4546-89eb-09f31c016b1d,No Damage,Single Family Residence Single Story
-13261079.5423,4345346.6807,1863,33f0ebb7-c78c-481b-a4ff-3c5abb2643ca,No Damage,Single Family Residence Single Story
-13246731.8535,4388768.3616,1864,bff56c29-cd1c-4424-b813-2fa05735b200,No Damage,Mobile Home Double Wide
-13260629.3039,4345475.3176,1865,27370a67-55e0-427b-9263-58d997a04cd4,No Damage,Single Family Residence Single Story
-13246682.6324,4388751.9064,1866,380f4681-bb9d-484a-b3be-aba5e37d8da1,No Damage,Mobile Home Double Wide
-13246813.6808,4388875.099,1867,a5999bf9-d9e1-408d-8d46-41b855c568c0,No Damage,Mobile Home Single Wide
-13246753.8676786,4388778.83587875,1868,6cfeb411-af70-4099-8105-0455a7dc3e9a,No Damage,Mobile Home Single Wide
-13246747.9772882,4388856.76416897,1869,0d5f9102-0a25-4e58-b262-8c73865475ed,No Damage,Motor Home
-13246770.5002739,4388850.5221218,1870,dc9dc0ff-2ff5-42da-9fc1-935eb68cd40e,No Damage,Mobile Home Single Wide
-13246789.1390834,4388851.75385904,1871,538637a9-3b3b-4895-bfef-4773688414ef,No Damage,Motor Home
-13246801.8904,4388836.3103,1872,da678d7a-8603-460c-ba1e-de1bbb5b37e0,No Damage,Motor Home
-13258469.9094,4381851.1833,1873,19c310b8-e45a-49c3-843b-568cdb55abfc,No Damage,Single Family Residence Single Story
-13246745.3813002,4388323.3765146,1874,68569ce1-d51e-40f8-b9c9-9589a697b9aa,Inaccessible,Single Family Residence Single Story
-13246720.5599,4387792.9244,1875,deaa776e-f01d-451d-8218-4d5ca196b24e,No Damage,Single Family Residence Single Story
-13246774.5113,4388088.2283,1876,5f30d11f-de25-4561-9c9e-0c71774a9962,No Damage,Single Family Residence Single Story
