X,Y,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,Facility_Name,Notification_ID,Facility_Address,Abatement_Contractor,Demo_Contractor,DateStartActual,MonthStart,DayStart,YearStart,DateEndActual,MonthEnd,DayEnd,YearEnd,GEOID10_Tract,ZCTA5CE10,DRPS_ResStr,D3_SurveyParcelID
13448851.9773622,280892.248359576,4856,ParcelLocator_,M,100.0,A,"3308 EDSEL ST, DETROIT, MI, 48217",20014667-9,StreetAddress,,3308 EDSEL ST,Detroit,MI,482,ABANDONED,20120129,3308 EDSEL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/20 00:00:00+00,10,20,2011,2011/10/24 00:00:00+00,10.0,24,2011,26163524800.0,48217.0,1.0,20014667-9
13437188.6069554,312945.622375324,4857,ParcelLocator_,M,100.0,A,"8209 METTETAL ST, DETROIT, MI, 48228",22060814-5,StreetAddress,,8209 METTETAL ST,Detroit,MI,482,ABANDONED,20120128,8209 METTETAL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/28 00:00:00+00,10,28,2011,2011/11/10 00:00:00+00,11.0,10,2011,26163545400.0,48228.0,1.0,22060814-5
13437560.7913386,315550.27395013,4858,ParcelLocator_,M,100.0,A,"8928 ST MARYS ST, DETROIT, MI, 48228",22058358.,StreetAddress,,8928 ST MARYS ST,Detroit,MI,482,ABANDONED,20120126,8928 ST MARYS,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/28 00:00:00+00,10,28,2011,2011/11/10 00:00:00+00,11.0,10,2011,26163545300.0,48228.0,1.0,22058358.6766
13438664.8973097,315855.473425195,4859,ParcelLocator_,M,100.0,A,"9106 FORRER AVE, DETROIT, MI, 48228",22053669.,StreetAddress,,9106 FORRER AVE,Detroit,MI,482,ABANDONED,20120124,9106 FORRER,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/31 00:00:00+00,10,31,2011,2011/11/04 00:00:00+00,11.0,4,2011,26163545300.0,48228.0,1.0,22053669.7383
13435881.0711942,317214.915026248,4860,ParcelLocator_,M,100.0,A,"9384 ABINGTON AVE, DETROIT, MI, 48228",22066103.,StreetAddress,,9384 ABINGTON AVE,Detroit,MI,482,ABANDONED,20120123,9384 ABINGTON,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/31 00:00:00+00,10,31,2011,2011/11/04 00:00:00+00,11.0,4,2011,26163545300.0,48228.0,1.0,22066103.7703
13435555.9937664,317028.38057743,4861,ParcelLocator_,M,100.0,A,"9350 MEMORIAL ST, DETROIT, MI, 48228",22067552.,StreetAddress,,9350 MEMORIAL ST,Detroit,MI,482,ABANDONED,20120122,9350 MEMORIAL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/31 00:00:00+00,10,31,2011,2011/11/04 00:00:00+00,11.0,4,2011,26163545300.0,48228.0,1.0,22067552.7693
13460101.5980971,334461.835301831,4862,ParcelLocator_,M,100.0,A,"1953 EASON ST, DETROIT, MI, 48203",08005328.,StreetAddress,,1953 EASON ST,Detroit,MI,482,ABANDONED,20120121,1953 EASON,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/26 00:00:00+00,10,26,2011,2011/11/18 00:00:00+00,11.0,18,2011,26163530100.0,48203.0,1.0,08005328.18420
13460900.8261155,333319.770341203,4863,ParcelLocator_,M,100.0,A,"1723 PILGRIM AVE, DETROIT, MI, 48238",08005101.,StreetAddress,,1723 PILGRIM AVE,Detroit,MI,482,ABANDONED,20120120,1723 PILGRIM,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/26 00:00:00+00,10,26,2011,2011/11/18 00:00:00+00,11.0,18,2011,26163530100.0,48238.0,1.0,08005101.17614
13459813.4819554,334885.8933727,4864,ParcelLocator_,M,100.0,A,"2004 LOUISE ST, DETROIT, MI, 48203",08005395.,StreetAddress,,2004 LOUISE ST,Detroit,MI,482,ABANDONED,20120119,2004 LOUISE,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/25 00:00:00+00,10,25,2011,2011/11/18 00:00:00+00,11.0,18,2011,26163530100.0,48203.0,1.0,08005395.18684
13460691.7916667,333443.6433727,4865,ParcelLocator_,M,100.0,A,"1800 PILGRIM AVE, DETROIT, MI, 48238",08005156.,StreetAddress,,1800 PILGRIM AVE,Detroit,MI,482,ABANDONED,20120118,1800 PILGRIM,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/25 00:00:00+00,10,25,2011,2011/11/18 00:00:00+00,11.0,18,2011,26163530100.0,48238.0,1.0,08005156.17668
13460813.0144357,333300.538713917,4866,ParcelLocator_,M,100.0,A,"1739 PILGRIM AVE, DETROIT, MI, 48238",08005104.,StreetAddress,,1739 PILGRIM AVE,Detroit,MI,482,ABANDONED,20120117,1739 PILGRIM,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/25 00:00:00+00,10,25,2011,2011/11/18 00:00:00+00,11.0,18,2011,26163530100.0,48238.0,1.0,08005104.17614
13460000.0711942,334737.193241477,4867,ParcelLocator_,M,100.0,A,"1973 LOUISE ST, DETROIT, MI, 48203",08005384.,StreetAddress,,1973 LOUISE ST,Detroit,MI,482,ABANDONED,20120116,1973 LOUISE,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/25 00:00:00+00,10,25,2011,2011/11/18 00:00:00+00,11.0,18,2011,26163530100.0,48203.0,1.0,08005384.18589
13455616.9520997,331207.245406821,4868,ParcelLocator3,M,100.0,A,"15106-08 HOLMUR ST, DETROIT, MI, 48238",12012394.,StreetAddress,,15106-08 HOLMUR ST,Detroit,MI,482,ABANDONED,20120115,15106-08 HOLMUR,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/24 00:00:00+00,10,24,2011,2011/11/18 00:00:00+00,11.0,18,2011,26163530300.0,48238.0,1.0,12012394.16413
13459413.6893045,333134.608595803,4869,ParcelLocator_,M,100.0,A,"15626 INVERNESS ST, DETROIT, MI, 48238",08009740.,StreetAddress,,15626 INVERNESS ST,Detroit,MI,482,ABANDONED,20120114,15626 INVERNESS,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/24 00:00:00+00,10,24,2011,2011/11/18 00:00:00+00,11.0,18,2011,26163530100.0,48238.0,1.0,08009740.17539
13459710.9370079,335467.582349077,4870,ParcelLocator_,M,100.0,A,"2018 GENEVA ST, DETROIT, MI, 48203",08005477.,StreetAddress,,2018 GENEVA ST,Detroit,MI,482,ABANDONED,20120113,2018 GENEVA,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/24 00:00:00+00,10,24,2011,2011/11/18 00:00:00+00,11.0,18,2011,26163530100.0,48203.0,1.0,08005477.19074
13460131.5895669,334462.890419945,4871,ParcelLocator_,M,100.0,A,"1947 EASON ST, DETROIT, MI, 48203",08005327.,StreetAddress,,1947 EASON ST,Detroit,MI,482,ABANDONED,20120112,1947 EASON,LAKESHORE ENG SERVIC,GLO WRECKING COMPANY,2011/10/24 00:00:00+00,10,24,2011,2011/10/31 00:00:00+00,10.0,31,2011,26163530100.0,48203.0,1.0,08005327.18420
13452959.9606299,287364.699146986,4872,ParcelLocator_,M,100.0,A,"1078 PATRICIA ST, DETROIT, MI, 48217",20014849.,StreetAddress,,1078 PATRICIA ST,Detroit,MI,482,ABANDONED,20120111,1078 PATRICIA,LAKESHORE ENG SERVIC,"1 WAY SERVICE, INC.",2011/10/20 00:00:00+00,10,20,2011,2011/10/26 00:00:00+00,10.0,26,2011,26163524700.0,48217.0,1.0,20014849.285
13491155.0810367,328822.355314955,4873,ParcelLocator_,M,100.0,A,"9987 GRATIOT AVE, DETROIT, MI, 48213",19001738.,StreetAddress,,9987 GRATIOT AVE,Detroit,MI,482,VACANT BUILDING,20120110,9987 GRATIOT,FEDERAL ENVIRONMENTA,AGGRESSIVE DEMOLITIO,2011/10/10 00:00:00+00,10,10,2011,2011/11/26 00:00:00+00,11.0,26,2011,26163505500.0,48213.0,,19001738.14967
13438748.9429134,316802.426509187,4874,ParcelLocator_,M,100.0,A,"9233 MONTROSE AVE, DETROIT, MI, 48228",22053397.,StreetAddress,,9233 MONTROSE AVE,Detroit,MI,482,ABANDONED,20120108,9233 MONTROSE,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/19 00:00:00+00,10,19,2011,2011/10/24 00:00:00+00,10.0,24,2011,26163545300.0,48228.0,1.0,22053397.7384
13450895.5459318,284266.995406821,4875,ParcelLocator_,M,100.0,A,"2226 EDSEL ST, DETROIT, MI, 48217",20014778.,StreetAddress,,2226 EDSEL ST,Detroit,MI,482,ABANDONED,20120107,2226 EDSEL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/20 00:00:00+00,10,20,2011,2011/10/25 00:00:00+00,10.0,25,2011,26163524700.0,48217.0,1.0,20014778.194
13438606.8284121,317271.35826771,4876,ParcelLocator_,M,100.0,A,"9376 FORRER AVE, DETROIT, MI, 48228",22053706.,StreetAddress,,9376 FORRER AVE,Detroit,MI,482,ABANDONED,20120106,9376 FORRER,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/31 00:00:00+00,10,31,2011,2011/11/04 00:00:00+00,11.0,4,2011,26163545300.0,48228.0,1.0,22053706.7765
13449398.1755249,281787.477690294,4877,ParcelLocator_,M,100.0,A,"3004 EDSEL ST, DETROIT, MI, 48217",20014687.,StreetAddress,,3004 EDSEL ST,Detroit,MI,482,ABANDONED,20120105,3004 EDSEL,LAKESHORE ENG SERVIC,"1 WAY SERVICE, INC.",2011/10/20 00:00:00+00,10,20,2011,2011/10/26 00:00:00+00,10.0,26,2011,26163524800.0,48217.0,1.0,20014687.120
13454254.6430446,286687.524934381,4878,ParcelLocator_,M,90.87,A,"1054 S DEACON ST, DETROIT, MI, 48217",20012505.,StreetAddress,,1054 DEACON ST,DETROIT,MI,482,ABANDONED,20120104,1054 DEACON,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/21 00:00:00+00,10,21,2011,2011/10/26 00:00:00+00,10.0,26,2011,26163524700.0,48217.0,1.0,20012505.268
13421962.2329396,335467.190616801,4879,ParcelLocator_,M,100.0,A,"17168 REDFORD ST, DETROIT, MI, 48219",22014179.,StreetAddress,,17168 REDFORD ST,Detroit,MI,482,COMMERCIAL,20120086,17168 REDFORD,,UPRIGHT WRECKING,2011/10/19 00:00:00+00,10,19,2011,2011/10/21 00:00:00+00,10.0,21,2011,26163541400.0,48219.0,,22014179.19221
13421942.2867454,335458.763451442,4880,ParcelLocator_,M,100.0,A,"17166 REDFORD ST, DETROIT, MI, 48219",22014180.,StreetAddress,,17166 REDFORD ST,Detroit,MI,482,COMMERCIAL,20120085,17166 REDFORD,,UPRIGHT WRECKING,2011/10/19 00:00:00+00,10,19,2011,2011/10/21 00:00:00+00,10.0,21,2011,26163541400.0,48219.0,,22014180.19221
13421962.2152231,335391.525590554,4881,ParcelLocator_,M,100.0,A,"22250 W MCNICHOLS RD, DETROIT, MI, 48219",22013557.,StreetAddress,,22250 W. MCNICHOLS RD,DETROIT,MI,482,HOUSE,20120084,22250 W. MCNICH,,UPRIGHT WRECKING,2011/10/19 00:00:00+00,10,19,2011,2011/10/21 00:00:00+00,10.0,21,2011,26163541400.0,48219.0,1.0,22013557.19221
13460121.3940289,314801.817585304,4882,ParcelLocator_,M,100.0,A,"4628 PACIFIC ST, DETROIT, MI, 48204",14002095.,StreetAddress,,4628 PACIFIC ST,Detroit,MI,482,VACANT,20120083,4628 PACIFIC,,JOY CONSTRUCTION LEA,2011/10/05 00:00:00+00,10,5,2011,2011/10/30 00:00:00+00,10.0,30,2011,26163533600.0,48204.0,1.0,14002095.6446
13458819.6568241,320807.897965878,4883,ParcelLocator_,M,100.0,A,"9908 PETOSKEY AVE, DETROIT, MI, 48204",14007004.,StreetAddress,,9908 PETOSKEY AVE,Detroit,MI,482,VACANT,20120082,9908 PETOSKEY,,JOY CONSTRUCTION LEA,2011/10/05 00:00:00+00,10,5,2011,2011/10/30 00:00:00+00,10.0,30,2011,26163530900.0,48204.0,,14007004.10632
13461484.8179134,314189.908136487,4884,ParcelLocator_,M,100.0,A,"4361 LARCHMONT AVE, DETROIT, MI, 48204",14001688.,StreetAddress,,4361 LARCHMONT AVE,Detroit,MI,482,VACANT,20120081,4361 LARCHMONT,,JOY CONSTRUCTION LEA,2011/10/05 00:00:00+00,10,5,2011,2011/10/30 00:00:00+00,10.0,30,2011,26163533600.0,48204.0,1.0,14001688.6145
13455003.339895,317527.13615486,4885,ParcelLocator_,M,100.0,A,"9344 STOEPEL ST, DETROIT, MI, 48204",16018700.,StreetAddress,,9344 STOEPEL ST,Detroit,MI,482,VACANT,20120080,9344 STOEPEL,,JOY CONSTRUCTION LEA,2011/10/05 00:00:00+00,10,5,2011,2011/10/30 00:00:00+00,10.0,30,2011,26163534500.0,48204.0,1.0,16018700.8037
13454729.5275591,317074.222769022,4886,ParcelLocator_,M,100.0,A,"9184 MONICA ST, DETROIT, MI, 48204",16020906.,StreetAddress,,9184 MONICA ST,Detroit,MI,482,VACANT,20120079,9184 MONICA,,JOY CONSTRUCTION LEA,2011/10/05 00:00:00+00,10,5,2011,2011/10/30 00:00:00+00,10.0,30,2011,26163534500.0,48204.0,1.0,16020906.7671
13429300.6259843,325571.495078743,4887,ParcelLocator_,M,100.0,A,"13992 AUBURN ST, DETROIT, MI, 48223",22092452.,StreetAddress,,13992 AUBURN ST,Detroit,MI,482,ABANDONED,20120076,13992 AUBURN,,GLO WRECKING COMPANY,2011/10/20 00:00:00+00,10,20,2011,2011/10/24 00:00:00+00,10.0,24,2011,26163543700.0,48223.0,1.0,22092452.13165
13449726.3110236,279462.359580055,4888,ParcelLocator_,M,100.0,A,"3511 BEATRICE ST, DETROIT, MI, 48217",20012673.,StreetAddress,,3511 BEATRICE ST,Detroit,MI,482,ABANDONED,20120073,3511 BEATRICE,ENVIRONMENTAL MAINTE,ADAMO DEMOLITION CO,2011/10/12 00:00:00+00,10,12,2011,2011/10/31 00:00:00+00,10.0,31,2011,26163524800.0,48217.0,1.0,20012673.23
13435723.9068241,316353.429461941,4889,ParcelLocator_,M,100.0,A,"9187 ABINGTON AVE, DETROIT, MI, 48228",22066548.,StreetAddress,,9187 ABINGTON AVE,Detroit,MI,482,ABANDONED,20120071,9187 ABINGTON,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/19 00:00:00+00,10,19,2011,2011/10/26 00:00:00+00,10.0,26,2011,26163545300.0,48228.0,1.0,22066548.7315
13486825.6259843,317234.821850389,4890,ParcelLocator_,M,100.0,A,"6328 PULFORD ST, DETROIT, MI, 48207",15014020.001,StreetAddress,,6328 PULFORD ST,Detroit,MI,482,VACANT STRUCTURE,20120050,6328 PULFORD,,"DMC CONSULTANTS, INC",2011/10/06 00:00:00+00,10,6,2011,2011/10/08 00:00:00+00,10.0,8,2011,26163516200.0,48207.0,1.0,15014020.001
13507084.2536089,328533.055774271,4891,ParcelLocator_,M,100.0,A,"4135 BEACONSFIELD ST, DETROIT, MI, 48224",21066313.,StreetAddress,,4135 BEACONSFIELD ST,DETROIT,MI,482,RESIDENTIAL STRUCTURE,20120049,4135 BEACONSFIE,,ABLE DEMOLITION INC,2011/10/17 00:00:00+00,10,17,2011,2011/10/31 00:00:00+00,10.0,31,2011,26163502000.0,48224.0,1.0,21066313.14991
13507084.0958005,329830.898622051,4892,ParcelLocator_,M,100.0,A,"4603 SOMERSET AVE, DETROIT, MI, 48224",21067546.,StreetAddress,,4603 SOMERSET AVE,Detroit,MI,482,RESIDENTIAL STRUCTURE,20120048,4603 SOMERSET,,ABLE DEMOLITION INC,2011/10/17 00:00:00+00,10,17,2011,2011/10/31 00:00:00+00,10.0,31,2011,26163502000.0,48224.0,1.0,21067546.15889
13507455.1729003,334060.490813643,4893,ParcelLocator_,M,100.0,A,"5752 BEDFORD ST, DETROIT, MI, 48224",21070846.,StreetAddress,,5752 BEDFORD ST,Detroit,MI,482,RESIDENTIAL STRUCTURE,20118164,5752 BEDFORD,PROFESSIONAL ABATEME,ABLE DEMOLITION INC,2011/10/13 00:00:00+00,10,13,2011,2011/11/01 00:00:00+00,11.0,1,2011,26163501400.0,48224.0,1.0,21070846.18375
13507431.0219816,334368.682742789,4894,ParcelLocator_,M,100.0,A,"5801 THREE MILE DR, DETROIT, MI, 48224",21071229.,StreetAddress,,5801 THREE MILE DR,Detroit,MI,482,RESIDENTIAL STRUCTURE,20118163,5801 THREE MILE,PROFESSIONAL ABATEME,ABLE DEMOLITION INC,2011/10/13 00:00:00+00,10,13,2011,2011/11/01 00:00:00+00,11.0,1,2011,26163501400.0,48224.0,1.0,21071229.18375
13507575.0711942,334485.202099741,4895,ParcelLocator_,M,100.0,A,"5810 THREE MILE DR, DETROIT, MI, 48224",21071210.,StreetAddress,,5810 THREE MILE DR,Detroit,MI,482,RESIDENTIAL STRUCTURE,20118161,5810 THREE MILE,PROFESSIONAL ABATEME,ABLE DEMOLITION INC,2011/10/13 00:00:00+00,10,13,2011,2011/11/01 00:00:00+00,11.0,1,2011,26163501400.0,48224.0,1.0,21071210.18454
13508038.7152231,333565.341207355,4896,ParcelLocator_,M,100.0,A,"5540 THREE MILE DR, DETROIT, MI, 48224",21071194.,StreetAddress,,5540 THREE MILE DR,Detroit,MI,482,RESIDENTIAL STRUCTURE,20118160,5540 THREE MILE,PROFESSIONAL ABATEME,ABLE DEMOLITION INC,2011/10/13 00:00:00+00,10,13,2011,2011/11/01 00:00:00+00,11.0,1,2011,26163501400.0,48224.0,1.0,21071194.17908
13507716.0770997,333543.007874012,4897,ParcelLocator_,M,100.0,A,"5566 BEDFORD ST, DETROIT, MI, 48224",21070835.,StreetAddress,,5566 BEDFORD ST,Detroit,MI,482,RESIDENTIAL STRUCTURE,20118158,5566 BEDFORD,PROFESSIONAL ABATEME,ABLE DEMOLITION INC,2011/10/13 00:00:00+00,10,13,2011,2011/11/01 00:00:00+00,11.0,1,2011,26163501400.0,48224.0,1.0,21070835.17891
13464976.9757218,324077.818569556,4898,ParcelLocator_,M,100.0,A,"1705 GLYNN CT, DETROIT, MI, 48206",08003136.,StreetAddress,,1705 GLYNN CT ,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118150,1705 GLYNN CT,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/18 00:00:00+00,10,18,2011,2011/10/21 00:00:00+00,10.0,21,2011,26163531200.0,48206.0,1.0,08003136.12244
13454219.5823491,285349.990813643,4899,ParcelLocator_,M,100.0,A,"1328 BASSETT ST, DETROIT, MI, 48217",20011523.,StreetAddress,,1328 BASSETT ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118149,1328 BASSETT,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/12 00:00:00+00,10,12,2011,2011/10/17 00:00:00+00,10.0,17,2011,26163524700.0,48217.0,1.0,20011523.241
13437061.0872703,315602.853018373,4900,ParcelLocator_,M,100.0,A,"8943 METTETAL ST, DETROIT, MI, 48228",22060754.,StreetAddress,,8943 METTETAL ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118148,8943 METTETAL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/07 00:00:00+00,10,7,2011,2011/10/12 00:00:00+00,10.0,12,2011,26163545300.0,48228.0,1.0,22060754.6757
13437059.6738845,315637.865485564,4901,ParcelLocator_,M,100.0,A,"8951 METTETAL ST, DETROIT, MI, 48228",22060753.,StreetAddress,,8951 METTETAL ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118147,8951 METTETAL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/07 00:00:00+00,10,7,2011,2011/10/12 00:00:00+00,10.0,12,2011,26163545300.0,48228.0,1.0,22060753.6757
13437255.8152887,315440.731299207,4902,ParcelLocator_,M,100.0,A,"8910 METTETAL ST, DETROIT, MI, 48228",22059705.,StreetAddress,,8910 METTETAL ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118146,8910 METTETAL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/10 00:00:00+00,10,10,2011,2011/10/14 00:00:00+00,10.0,14,2011,26163545300.0,48228.0,1.0,22059705.6758
13437064.0134514,315532.930774271,4903,ParcelLocator_,M,100.0,A,"8929 METTETAL ST, DETROIT, MI, 48228",22060756.,StreetAddress,,8929 METTETAL ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118145,8929 METTETAL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/10 00:00:00+00,10,10,2011,2011/10/14 00:00:00+00,10.0,14,2011,26163545300.0,48228.0,1.0,22060756.6757
13463565.0921916,320931.217847764,4904,ParcelLocator_,M,100.0,A,"2502 CLAIRMOUNT ST, DETROIT, MI, 48206",10002432.,StreetAddress,,2502 CLAIRMOUNT ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118144,2502 CLAIRMOUNT,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/13 00:00:00+00,10,13,2011,2011/10/18 00:00:00+00,10.0,18,2011,26163531200.0,48206.0,1.0,10002432.10421
13450075.6062992,283756.569881886,4905,ParcelLocator_,M,100.0,A,"12741 DOWNING ST, DETROIT, MI, 48217",20018386.,StreetAddress,,12741 DOWNING ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118143,12741 DOWNING,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/12 00:00:00+00,10,12,2011,2011/10/17 00:00:00+00,10.0,17,2011,26163524700.0,48217.0,1.0,20018386.189
13437279.4616142,315967.96358268,4906,ParcelLocator_,M,100.0,A,"9110 METTETAL ST, DETROIT, MI, 48228",22059336.020,StreetAddress,,9110 METTETAL ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118142,9110 METTETAL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/11 00:00:00+00,10,11,2011,2011/10/14 00:00:00+00,10.0,14,2011,26163545300.0,48228.0,,22059336.7050
13465096.1811024,324138.531496063,4907,ParcelLocator_,M,100.0,A,"1679 GLYNN CT, DETROIT, MI, 48206",08003132.,StreetAddress,,1679 GLYNN CT ,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118141,1679 GLYNN CT,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/14 00:00:00+00,10,14,2011,2011/10/21 00:00:00+00,10.0,21,2011,26163531200.0,48206.0,1.0,08003132.12244
13449743.2076772,282354.738188982,4908,ParcelLocator_,M,100.0,A,"2740 EDSEL ST, DETROIT, MI, 48217",20014707.,StreetAddress,,2740 EDSEL ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118140,2740 EDSEL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/11 00:00:00+00,10,11,2011,2011/10/14 00:00:00+00,10.0,14,2011,26163524700.0,48217.0,1.0,20014707.147
13467016.9445538,322712.517060369,4909,ParcelLocator_,M,100.0,A,"1452 CLAIRMOUNT ST, DETROIT, MI, 48206",06002281.,StreetAddress,,1452 CLAIRMOUNT ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118139,1452 CLAIRMOUNT,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/17 00:00:00+00,10,17,2011,2011/10/21 00:00:00+00,10.0,21,2011,26163531200.0,48206.0,,06002281.11446
13465408.0872703,324297.339238852,4910,ParcelLocator_,M,100.0,A,"1611 GLYNN CT, DETROIT, MI, 48206",08003122.,StreetAddress,,1611 GLYNN CT ,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118138,1611 GLYNN CT,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/14 00:00:00+00,10,14,2011,2011/10/21 00:00:00+00,10.0,21,2011,26163531200.0,48206.0,1.0,08003122.12244
13462875.0190289,322995.579068244,4911,ParcelLocator_,M,100.0,A,"2441 GLYNN CT, DETROIT, MI, 48206",10002856.,StreetAddress,,2441 GLYNN CT ,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118137,2441 GLYNN CT,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/13 00:00:00+00,10,13,2011,2011/10/18 00:00:00+00,10.0,18,2011,26163531200.0,48206.0,1.0,10002856.11581
13437062.5022966,315567.841863513,4912,ParcelLocator_,M,100.0,A,"8937 METTETAL ST, DETROIT, MI, 48228",22060755.,StreetAddress,,8937 METTETAL ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118136,8937 METTETAL,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/10 00:00:00+00,10,10,2011,2011/10/14 00:00:00+00,10.0,14,2011,26163545300.0,48228.0,1.0,22060755.6757
13463658.3290682,320979.495734915,4913,ParcelLocator_,M,100.0,A,"2482 CLAIRMOUNT ST, DETROIT, MI, 48206",10002435.,StreetAddress,,2482 CLAIRMOUNT ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118135,2482 CLAIRMOUNT,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/13 00:00:00+00,10,13,2011,2011/10/18 00:00:00+00,10.0,18,2011,26163531200.0,48206.0,1.0,10002435.10421
13466561.5997375,322483.005249351,4914,ParcelLocator_,M,100.0,A,"1548 CLAIRMOUNT ST, DETROIT, MI, 48206",06002267.,StreetAddress,,1548 CLAIRMOUNT ST,Detroit,MI,482,ABANDONED SCHEDULED FOR D,20118134,1548 CLAIRMOUNT,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/13 00:00:00+00,10,13,2011,2011/10/18 00:00:00+00,10.0,18,2011,26163531200.0,48206.0,1.0,06002267.11446
13436939.8152887,315213.818897635,4915,ParcelLocator_,M,100.0,A,"8866 ASBURY PARK AVE, DETROIT, MI, 48228",22061100.,StreetAddress,,8866 ASBURY PARK AVE,DETROIT,MI,482,ABANDONED SCHEDULED FOR D,20118133,8866 ASBURY PAR,PROFESSIONAL ABATEME,"1 WAY SERVICE, INC.",2011/10/11 00:00:00+00,10,11,2011,2011/10/14 00:00:00+00,10.0,14,2011,26163545300.0,48228.0,1.0,22061100.6757
13508630.5843176,332664.802493438,4916,ParcelLocator_,M,100.0,A,"5091 COURVILLE ST, DETROIT, MI, 48224",21071696.,StreetAddress,,5091 COURVILLE ST,Detroit,MI,482,RESIDENTIAL STRUCTURE,20118132,5091 COURVILLE,PROFESSIONAL ABATEME,ABLE DEMOLITION INC,2011/10/06 00:00:00+00,10,6,2011,2011/10/21 00:00:00+00,10.0,21,2011,26163501400.0,48224.0,1.0,21071696.17269
13493553.5826772,334755.863188982,4917,ParcelLocator_,M,100.0,A,"11744 WILFRED ST, DETROIT, MI, 48213",21010982.,StreetAddress,,11744 WILFRED ST,DETROIT,MI,482,VACANT STRUCTURE,20118127,11744 WILFRED S,QUALIFIED ABATEMENT,,2011/10/24 00:00:00+00,10,24,2011,2011/10/25 00:00:00+00,10.0,25,2011,26163505400.0,48213.0,1.0,21010982.18711
13470194.0416667,307092.737860888,4918,ParcelLocator_,M,100.0,A,"3036 18TH ST, DETROIT, MI, 48216",10007232.,StreetAddress,,3036 18TH ST ,Detroit,MI,482,VACANT STRUCTURE,20118126,3036 18TH ST,QUALIFIED ABATEMENT,,2011/10/19 00:00:00+00,10,19,2011,2011/10/21 00:00:00+00,10.0,21,2011,26163521500.0,48216.0,,10007232.2983
