OBJECTID,TRBG80,TRACT80,BLKGRP80,AREA_SQFT,AREA_ACRES,SF1LOGRECNO,SF3LOGRECNO,SHAPE_Length,SHAPE_Area
558,11100.2,11100,2,5763565.92386161,132.3,6719.0,3324.0,12892.1036568029,5763565.99018919
559,11100.3,11100,3,4742732.57419475,108.9,6723.0,3325.0,8887.76313945886,4742732.31078808
560,11100.4,11100,4,2402497.99017675,55.2,6725.0,3326.0,8090.6052891133,2402498.11943646
561,11100.5,11100,5,4068736.33467713,93.4,6729.0,3327.0,10200.5163316353,4068736.27766724
562,11100.6,11100,6,4180440.04186086,96.0,6731.0,3328.0,9726.52891607792,4180440.00177687
563,11200.1,11200,1,5855832.63101633,134.4,6737.0,3330.0,15628.4624904247,5855832.94720845
564,11200.3,11200,3,6205960.10754779,142.5,6744.0,3332.0,11649.9450171477,6205960.19149335
565,11200.4,11200,4,12453168.9380127,285.9,6746.0,3333.0,18551.0099481645,12453168.8832385
566,11300.1,11300,1,23427745.75744,537.8,6752.0,3335.0,21419.2914951505,23427745.7537879
567,11300.2,11300,2,2789852.01719606,64.0,6755.0,3336.0,6845.16868327322,2789852.13452812
568,11300.3,11300,3,2771597.39795136,63.6,6759.0,3337.0,6817.4529958706,2771597.28797026
569,11300.4,11300,4,3832856.87877562,88.0,6762.0,3338.0,10893.0539146641,3832856.87249942
570,11300.5,11300,5,3132793.12072689,71.9,6764.0,3339.0,7184.46261988553,3132793.03794475
571,11400.1,11400,1,7382886.26995626,169.5,6771.0,3341.0,13521.6942608921,7382885.6506765
572,11400.2,11400,2,5896597.22929703,135.4,6773.0,3342.0,11927.466201436,5896597.46513455
573,11400.3,11400,3,5335367.38169065,122.5,6776.0,3343.0,10660.4836015228,5335367.62686407
574,11400.4,11400,4,2801836.52107787,64.3,6779.0,3344.0,7711.60047963694,2801836.34295046
575,11400.5,11400,5,4647679.73918897,106.7,6782.0,3345.0,9657.89028066816,4647679.42655828
576,11500.1,11500,1,3112299.6613804,71.4,6788.0,3347.0,8653.4947732088,3112299.61736712
577,11500.2,11500,2,2853415.95495506,65.5,6791.0,3348.0,7294.05525918758,2853416.03347147
578,11500.3,11500,3,3228003.94024639,74.1,6794.0,3349.0,7256.09197805241,3228004.06444715
579,11500.4,11500,4,2499693.21176724,57.4,6797.0,3350.0,9887.25099197783,2499693.12795491
580,11500.5,11500,5,1988283.45412585,45.6,6800.0,3351.0,6518.63597496705,1988283.33747123
581,11500.6,11500,6,2879693.79143847,66.1,6804.0,3352.0,8621.07705009115,2879693.75810377
582,11600.1,11600,1,4544227.80743793,104.3,6809.0,3354.0,9491.87433528879,4544227.84670646
583,11600.2,11600,2,2126425.96912297,48.8,6812.0,3355.0,5847.79174146428,2126425.81152449
584,11600.3,11600,3,6312059.11432291,144.9,6816.0,3356.0,13285.2830396207,6312059.43800811
585,11600.4,11600,4,6220583.88569554,142.8,6819.0,3357.0,12951.2594489903,6220583.91356461
586,11600.5,11600,5,3531947.9962532,81.1,6821.0,3358.0,11406.7788543184,3531947.9687796
587,11600.6,11600,6,10706936.6545841,245.8,6824.0,3359.0,19156.0596846903,10706936.5576921
588,11700.1,11700,1,5894614.1028608,135.3,6830.0,3361.0,13723.8698666053,5894613.97327804
589,11700.2,11700,2,26620340.3693902,611.1,6834.0,3362.0,33420.3803467569,26620340.6182735
590,11700.3,11700,3,5647312.169384,129.6,6837.0,3363.0,16513.2433470107,5647312.04976856
591,11800.1,11800,1,3936910.96191881,90.4,6843.0,3365.0,18437.7315158914,3936911.02050487
592,11800.2,11800,2,3621683.73255363,83.1,6845.0,3366.0,8384.28355175096,3621683.58400784
593,11800.3,11800,3,3652241.70940984,83.8,6848.0,3367.0,7764.43227897051,3652241.49429373
594,11800.4,11800,4,4214341.02364021,96.7,6852.0,3368.0,10910.2748498572,4214341.0532483
595,11800.5,11800,5,3216226.01839218,73.8,6855.0,3369.0,7783.42954189056,3216226.05183474
596,11800.6,11800,6,5789769.87743374,132.9,6857.0,3370.0,12871.0809282759,5789770.04632869
597,11900.2,11900,2,6047658.58385928,138.8,6866.0,3373.0,13837.6409862132,6047658.46108608
598,11900.3,11900,3,4791463.6924481,110.0,6870.0,3374.0,11677.9044434368,4791463.79342204
599,11900.4,11900,4,6497728.89958098,149.2,6872.0,3375.0,11879.7137978714,6497729.00018535
600,11900.5,11900,5,9212449.45581205,211.5,6875.0,3376.0,15437.267078323,9212449.45852981
601,11900.6,11900,6,3640852.69491007,83.6,6878.0,3377.0,9119.88217223538,3640852.69017882
602,12000.1,12000,1,3277426.4518087,75.2,6884.0,3379.0,8062.69472246924,3277426.62227967
603,12000.2,12000,2,3073870.85679863,70.6,6888.0,3380.0,9415.68119321104,3073870.84342655
604,12000.3,12000,3,2443731.48513224,56.1,6891.0,3381.0,6723.688774199,2443731.54627677
605,12000.4,12000,4,3310009.8775114,76.0,6893.0,3382.0,7634.10201667923,3310009.80473414
606,12000.5,12000,5,3578914.94845285,82.2,6896.0,3383.0,8069.4989295575,3578914.86246665
607,12100.1,12100,1,8530990.14524457,195.8,6903.0,3385.0,24264.881666139,8530989.82145957
608,12100.2,12100,2,3056176.1489729,70.2,6905.0,3386.0,9661.70618866975,3056176.49425897
609,12100.3,12100,3,6962784.49738032,159.8,6908.0,3387.0,16987.0944807169,6962784.41799805
610,26500.1,26500,1,3349691.74610512,76.9,,,9371.00339476047,3349691.82673489
611,11200.2,11200,2,4927334.46563754,113.1,6741.0,3331.0,12750.1931497278,4927334.36518055
612,9399.1,9399,1,2663.23625822,0.1,6330.0,3194.0,236.190566499177,2663.2450275081
613,5899.2,5899,2,2663.28310622,0.1,5796.0,2982.0,236.19120342667,2663.27920917998
614,6699.2,6699,2,2672.39075205,0.1,5906.0,3037.0,236.553082328522,2672.37694141027
615,5799.2,5799,2,2663.27839294,0.1,5766.0,2967.0,236.19138608977,2663.28555289125
616,3299.1,3299,1,2672.22394646,0.1,5456.0,2812.0,236.547992775538,2672.22048725583
617,9999.1,9999,1,2610.27917401,0.1,6477.0,3243.0,226.746358405122,2610.28069983274
618,5899.1,5899,1,2672.39584958,0.1,5794.0,2981.0,236.55356361973,2672.4045650043
619,5499.1,5499,1,2667.92373159,0.1,5724.0,2946.0,236.372197176847,2667.91409480367
620,6400.2,6400,2,1239100.06064263,28.4,5872.0,3020.0,7955.21013262111,1239100.07893014
621,6400.5,6400,5,406813.14479873,9.3,5878.0,3023.0,3266.28636320073,406813.138278476
622,26400.4,26400,4,605615.03315601,13.9,,,5893.50816766913,605615.017959624
623,9900.6,9900,6,1109026.99963895,25.5,6470.0,3241.0,5467.33344048358,1109026.83547931
624,600.1,600,1,4349150.29123251,99.8,5150.0,2659.0,11526.0882755772,4349150.15317107
625,300.2,300,2,4124200.10672758,94.7,5118.0,2643.0,8587.62534180645,4124200.34595583
626,6300.4,6300,4,941017.30253522,21.6,5862.0,3015.0,4244.35189285046,941017.318920289
627,26300.1,26300,1,526467.83596116,12.1,6914.0,3389.0,3041.78915697339,526467.791240705
628,11900.1,11900,1,4749228.7257771,109.0,6863.0,3372.0,16214.3977214405,4749228.96660225
629,9500.1,9500,1,6197214.14254553,142.3,6356.0,3203.0,21818.0593302156,6197214.07843471
630,1600.2,1600,2,659978.70180458,15.2,5254.0,2711.0,3482.75726184951,659978.694695295
631,5801.7,5801,7,4371102.69652571,100.3,5774.0,2971.0,11033.0604673264,4371102.56411735
