OBJECTID,LANDUSE_TYPE,LANDUSE_SUBTYPE,LANDUSE_KEY,SHAPE_Length,SHAPE_Area
916,1,207,5-8 DU/AC,1418.28671320737,-119836.65967725
917,1,207,5-8 DU/AC,4505.59664241155,-1254039.85081678
918,1,207,5-8 DU/AC,3273.1239275067,-476796.523274812
919,1,207,5-8 DU/AC,1984.04550104346,-182421.619875378
920,1,207,5-8 DU/AC,4347.30905372772,-1008160.26092146
922,1,207,5-8 DU/AC,1380.04920110153,-87801.5479470309
923,1,207,5-8 DU/AC,1861.54226735183,-202281.610546437
924,1,207,5-8 DU/AC,2359.93318683953,-185373.05791787
925,1,207,5-8 DU/AC,5162.47458409578,-1051886.90947903
926,1,207,5-8 DU/AC,3399.71615390553,-454416.559334391
927,1,207,5-8 DU/AC,8667.60320573439,-3032294.12065035
928,1,207,5-8 DU/AC,5024.54218475355,-1414425.96827175
929,1,207,5-8 DU/AC,3849.50680795986,-446808.160503027
930,1,207,5-8 DU/AC,2130.9719550665,-289428.788394635
931,1,207,5-8 DU/AC,2219.46946019576,-252574.37622034
932,1,207,5-8 DU/AC,2755.54221094327,-446307.802597193
933,1,207,5-8 DU/AC,2776.23854812764,-313736.476209754
934,1,207,5-8 DU/AC,9989.97253934382,-2427793.26087311
936,1,207,5-8 DU/AC,1199.04039783623,-40961.3851503127
937,1,207,5-8 DU/AC,2710.34261506475,-248417.986971395
938,1,207,5-8 DU/AC,4144.2987485805,-977464.05026945
939,1,207,5-8 DU/AC,4828.72237551337,-635755.203604775
940,1,207,5-8 DU/AC,2772.34394990441,-374322.241339116
941,1,208,8-12 DU/AC,8087.26245306466,-3964668.1491478
942,1,208,8-12 DU/AC,1701.9447463791,-145105.298766193
943,1,208,8-12 DU/AC,9388.52737000338,-2160368.10629725
944,1,208,8-12 DU/AC,8930.42036363598,-2712398.74119961
945,1,208,8-12 DU/AC,2336.31754474766,-276019.074625337
946,1,208,8-12 DU/AC,8443.68139573557,-1827097.3510167
947,1,208,8-12 DU/AC,8651.94448000961,-1710290.46040119
948,1,208,8-12 DU/AC,1453.77993420854,-130493.715441826
949,1,208,8-12 DU/AC,6257.85084297714,-1212903.82503925
950,1,208,8-12 DU/AC,2437.01173121282,-173631.423240006
951,1,208,8-12 DU/AC,9443.74770361284,-2782148.90748922
952,1,208,8-12 DU/AC,5512.69646623813,-792604.156638421
953,1,208,8-12 DU/AC,9203.84034008686,-3470219.53687099
954,1,208,8-12 DU/AC,2459.29807688696,-309843.041343732
955,1,208,8-12 DU/AC,4640.74885612046,-1118687.48147591
956,1,208,8-12 DU/AC,4765.02355019148,-1100241.16274163
957,1,208,8-12 DU/AC,6326.12221880777,-1854847.07898981
958,1,208,8-12 DU/AC,4709.25179696194,-880259.569534559
959,1,208,8-12 DU/AC,3751.35610746954,-557291.563673441
960,1,208,8-12 DU/AC,4422.16771870841,-899079.969686016
961,1,208,8-12 DU/AC,9099.63577545882,-1826654.53986881
962,1,208,8-12 DU/AC,3115.57384826858,-600128.983292504
963,1,208,8-12 DU/AC,2530.85189577335,-256466.142887777
965,1,208,8-12 DU/AC,3092.49793085874,-416771.149323968
966,1,208,8-12 DU/AC,2671.50227403141,-357704.594576869
967,1,208,8-12 DU/AC,10517.3553004202,-4094175.56733999
968,1,208,8-12 DU/AC,3699.17275640499,-713310.168582255
969,1,208,8-12 DU/AC,4712.60877697337,-1179570.94823013
970,1,208,8-12 DU/AC,3797.82571657882,-695896.859582095
971,1,208,8-12 DU/AC,1182.27111951995,-84938.7227150947
972,1,208,8-12 DU/AC,1600.1846206614,-119721.803581854
973,1,208,8-12 DU/AC,11481.5817184606,-3245150.60169484
974,1,208,8-12 DU/AC,2834.28694577219,-392750.280218065
975,1,208,8-12 DU/AC,9576.17824098699,-3005281.95025479
976,1,208,8-12 DU/AC,2994.40572665045,-503884.085987888
977,1,208,8-12 DU/AC,12637.0928241252,-3537127.86866591
978,1,208,8-12 DU/AC,5276.74738305082,-1628172.65323947
979,1,208,8-12 DU/AC,3993.49501838251,-488812.959713856
980,1,208,8-12 DU/AC,7502.21169522476,-1280481.32181617
981,1,208,8-12 DU/AC,6053.98545130949,-1896854.90401128
982,1,208,8-12 DU/AC,4406.97094309356,-1087600.40538666
983,1,208,8-12 DU/AC,2923.53516336064,-298564.234804969
984,1,208,8-12 DU/AC,3596.44138177321,-600791.137527835
985,1,208,8-12 DU/AC,3561.27331765916,-628771.849620183
986,1,208,8-12 DU/AC,1427.75517756369,-102635.112602069
987,1,208,8-12 DU/AC,4204.09795883471,-829051.274626854
988,1,208,8-12 DU/AC,7859.22302372312,-2340316.1083377
989,1,208,8-12 DU/AC,4248.0142780128,-590717.530338086
990,1,208,8-12 DU/AC,11473.5630154796,-3161834.36026638
991,1,208,8-12 DU/AC,3780.4187593649,-825987.89433832
992,1,208,8-12 DU/AC,4859.35180059247,-922780.715512414
993,1,208,8-12 DU/AC,2907.9751137412,-443361.958838851
994,1,208,8-12 DU/AC,13425.4788639385,-6195331.43274557
995,1,208,8-12 DU/AC,961.745403015533,-53182.2976375852
996,1,208,8-12 DU/AC,1460.85563390906,-123275.009783671
997,1,208,8-12 DU/AC,5987.97119131515,-1544266.60574673
998,1,208,8-12 DU/AC,5633.9075476123,-1300974.26945086
999,1,208,8-12 DU/AC,1449.98563672339,-98013.1515841457
1000,1,208,8-12 DU/AC,3368.92512685973,-464534.371312822
1001,1,208,8-12 DU/AC,3190.97978393883,-635375.83322064
1002,1,208,8-12 DU/AC,7380.30802312894,-1986210.29915709
1003,1,208,8-12 DU/AC,8633.72416199949,-1771232.67499827
1004,1,208,8-12 DU/AC,4191.10669975519,-908732.078952655
1005,1,208,8-12 DU/AC,8244.67930045069,-3287473.76520794
1006,1,208,8-12 DU/AC,1355.67618810928,-108114.673543141
1007,1,208,8-12 DU/AC,4687.16397385495,-816152.911021559
1008,1,208,8-12 DU/AC,4833.67443104901,-1027183.92866218
1009,1,208,8-12 DU/AC,3140.41355251561,-344003.560728878
1010,1,208,8-12 DU/AC,5644.30577724507,-1349240.89354199
1011,1,208,8-12 DU/AC,6478.23739756922,-1284716.74938073
1012,1,208,8-12 DU/AC,2172.1855506693,-237972.64531481
1013,1,208,8-12 DU/AC,6711.34554414846,-1968544.5635417
1014,1,208,8-12 DU/AC,6785.4980197784,-1429472.70059434
1015,1,208,8-12 DU/AC,9136.87488700931,-3180656.20617717
1016,1,208,8-12 DU/AC,1999.96463295565,-205495.355461063
1017,1,208,8-12 DU/AC,2427.80359888175,-356840.56140318
1019,1,208,8-12 DU/AC,1978.43570951356,-205600.177145331
1020,1,208,8-12 DU/AC,10532.8838814652,-2267579.43383843
1021,1,208,8-12 DU/AC,4533.56615851316,-958319.12870488
1022,1,208,8-12 DU/AC,6254.66034386558,-1555710.74141919
1023,1,208,8-12 DU/AC,4061.13962696026,-888077.566674997
1024,1,208,8-12 DU/AC,3160.50980288061,-423997.950775141
1025,1,208,8-12 DU/AC,3591.08026981078,-829115.481608514
1026,1,208,8-12 DU/AC,3760.53151779863,-549398.960281698
1027,1,208,8-12 DU/AC,1179.6385176231,-70728.1637753762
1028,1,208,8-12 DU/AC,5572.07160700578,-1087409.02491686
1029,1,208,8-12 DU/AC,5665.24924475683,-1422880.26142949
1030,1,208,8-12 DU/AC,12576.4892604279,-3073321.88742657
1031,1,208,8-12 DU/AC,8733.70347795567,-2358277.24638265
1032,1,208,8-12 DU/AC,3374.59965519772,-562734.423976225
1033,1,209,12-16 DU/AC,4990.60743409353,-1292119.8246194
1034,1,209,12-16 DU/AC,3698.31310376456,-333785.590809722
1035,1,209,12-16 DU/AC,3908.41645892337,-705125.277993775
1036,1,209,12-16 DU/AC,1977.70248981422,-227613.357762645
1037,1,209,12-16 DU/AC,9164.14597854128,-2762835.31828439
1038,1,209,12-16 DU/AC,3408.08749382127,-523492.666899388
1039,1,209,12-16 DU/AC,2266.01801898495,-280682.392486604
1040,1,209,12-16 DU/AC,4965.56148055831,-1119873.32351041
1041,1,209,12-16 DU/AC,4166.52850430785,-403551.370478347
1042,1,209,12-16 DU/AC,3930.99836273085,-562972.095490591
1043,1,209,12-16 DU/AC,2200.28032445007,-281788.444203227
1044,1,209,12-16 DU/AC,5443.0558279933,-1564030.77119147
1045,1,209,12-16 DU/AC,7577.08777062068,-2062191.54514363
1046,1,209,12-16 DU/AC,3433.38697389028,-566810.90052462
1047,1,209,12-16 DU/AC,2136.61128058762,-238774.110145314
1048,1,209,12-16 DU/AC,2100.87505116929,-215278.837508206
1049,1,209,12-16 DU/AC,5793.39024523297,-1570484.59976214
1050,1,209,12-16 DU/AC,1942.07515255663,-222231.650702062
1051,1,209,12-16 DU/AC,1645.60114385969,-160675.65420085
1052,1,209,12-16 DU/AC,1923.23360292702,-138615.647375299
1053,1,209,12-16 DU/AC,1828.82164289174,-166311.855955146
1054,1,209,12-16 DU/AC,4062.23652206905,-1012432.97940601
1055,1,209,12-16 DU/AC,4055.39999042131,-831632.648026661
1056,1,209,12-16 DU/AC,6094.64053948587,-1994304.56885501
1057,1,207,5-8 DU/AC,2468.66136985706,-357096.958410008
1058,1,209,12-16 DU/AC,5229.93607408768,-1273440.00047526
1059,1,210,16-20 DU/AC,1088.24539270522,-73290.6699869488
1060,1,210,16-20 DU/AC,1514.49999197547,-94063.9959140291
1061,1,210,16-20 DU/AC,6160.86043263813,-1642609.27975441
1062,1,210,16-20 DU/AC,1913.40274418633,-197107.439254562
1063,1,210,16-20 DU/AC,3161.65239237213,-412791.270519941
1064,1,210,16-20 DU/AC,7405.625513015,-1614171.59587965
1065,1,210,16-20 DU/AC,7737.33075254894,-3466171.96146927
1066,1,210,16-20 DU/AC,3281.65370575176,-271819.552151254
1067,1,210,16-20 DU/AC,6297.82069577205,-1717221.88231282
1068,1,210,16-20 DU/AC,2550.93001593771,-350568.888390661
1069,1,210,16-20 DU/AC,2586.57014331038,-402990.030957185
1070,1,210,16-20 DU/AC,14419.6185865147,-2265839.06569326
1071,1,210,16-20 DU/AC,5985.90296894916,-1084323.00362342
1072,1,210,16-20 DU/AC,2483.05852078291,-359771.92429052
1073,1,210,16-20 DU/AC,10623.1691819721,-3442468.35690067
1074,1,210,16-20 DU/AC,2848.04901600963,-291085.285751551
1075,1,210,16-20 DU/AC,11025.6739670373,-3527145.85216679
1076,1,210,16-20 DU/AC,1925.66652286026,-217232.186227964
1077,1,210,16-20 DU/AC,5476.25339872089,-1222960.61782031
1078,1,210,16-20 DU/AC,4378.04880101606,-605943.268919392
1079,1,210,16-20 DU/AC,10627.2904752929,-4178165.76644475
1080,1,210,16-20 DU/AC,6936.5456838154,-1711017.35497372
1081,1,210,16-20 DU/AC,4395.52486174814,-968500.245897814
1082,1,210,16-20 DU/AC,2105.73933430199,-211695.095201313
1083,1,210,16-20 DU/AC,1246.06087036976,-97220.9846476187
1084,1,210,16-20 DU/AC,1339.7922991612,-110594.793299606
1085,1,210,16-20 DU/AC,5030.28303538353,-1160587.29570392
1086,1,210,16-20 DU/AC,6185.83781575598,-1102686.39909934
1087,1,210,16-20 DU/AC,2141.95193027344,-243433.477905477
1088,1,210,16-20 DU/AC,1953.43017931842,-204478.399411157
1089,1,210,16-20 DU/AC,2595.26352049723,-370969.600283772
1090,1,210,16-20 DU/AC,4429.11762791873,-332861.397544279
1091,1,210,16-20 DU/AC,4765.57423982411,-901754.854372469
1092,1,210,16-20 DU/AC,4338.31162774293,-912912.25686813
1093,1,210,16-20 DU/AC,2728.71537410758,-340186.655826167
1094,1,210,16-20 DU/AC,2299.88155741856,-281721.094195089
1095,1,210,16-20 DU/AC,1040.07569504059,-39250.778525473
1096,1,210,16-20 DU/AC,6510.65081513064,-1423680.00887506
1097,1,210,16-20 DU/AC,3517.3472951904,-623151.181963087
1098,1,210,16-20 DU/AC,3898.49897310652,-902543.994260228
1099,1,210,16-20 DU/AC,4748.03224625339,-1041686.34748145
1100,1,210,16-20 DU/AC,15946.596793385,-4621193.64713421
1101,1,210,16-20 DU/AC,2577.50706249925,-392488.70153453
1102,1,210,16-20 DU/AC,7632.776363749,-1681076.73968186
1103,1,210,16-20 DU/AC,6709.96734936855,-2061405.32073558
1104,1,210,16-20 DU/AC,2418.59768009097,-339190.857350132
1105,1,210,16-20 DU/AC,2804.84332572844,-411102.422886571
1106,1,210,16-20 DU/AC,3910.85177026865,-631705.535478135
1107,1,210,16-20 DU/AC,5971.69918287795,-1871353.69394253
1108,1,210,16-20 DU/AC,4846.61300753657,-1325493.07953882
1109,1,210,16-20 DU/AC,4192.56219873875,-676443.335467662
1110,1,210,16-20 DU/AC,4041.30978691482,-828996.857592564
1111,1,210,16-20 DU/AC,2892.21118504375,-446985.693482454
1112,1,210,16-20 DU/AC,3149.78894523112,-402629.205039687
1113,1,210,16-20 DU/AC,1793.2245725901,-48822.3034182099
1114,1,210,16-20 DU/AC,3505.14441068405,-375124.583383559
1115,1,210,16-20 DU/AC,4817.31869120317,-1391577.95281428
1116,1,210,16-20 DU/AC,10130.0337135589,-3251370.11005192
1117,1,210,16-20 DU/AC,5204.13506152012,-1562063.87110553
1118,1,210,16-20 DU/AC,5062.88740082555,-1514257.94722509
1119,1,210,16-20 DU/AC,2745.04302672301,-385512.459378163
1120,1,210,16-20 DU/AC,8537.25622023219,-1947229.50835155
1121,1,210,16-20 DU/AC,2270.06797253385,-306309.242599741
1122,1,210,16-20 DU/AC,6133.42120554683,-1421939.30548547
1123,1,210,16-20 DU/AC,2454.63712452922,-347628.571770745
1124,1,210,16-20 DU/AC,3336.55855536795,-635763.343010579
1125,1,210,16-20 DU/AC,4107.37889205969,-765493.400394151
1126,1,210,16-20 DU/AC,5130.05335505551,-1421443.07180683
1127,1,210,16-20 DU/AC,7073.24520173554,-1876661.3682027
1128,1,210,16-20 DU/AC,6651.635793912,-1001032.00844653
1129,1,210,16-20 DU/AC,4965.93086254682,-1470382.54345493
1130,1,210,16-20 DU/AC,9834.62895343186,-4348015.99083898
1131,1,210,16-20 DU/AC,2412.75032125556,-295651.994966899
1132,1,210,16-20 DU/AC,8094.74707363331,-2047079.32788975
1133,1,210,16-20 DU/AC,3184.1194406335,-293179.560814083
1134,1,210,16-20 DU/AC,1751.53925848827,-126953.186237703
1135,1,210,16-20 DU/AC,5046.96769627319,-1299950.82692587
1136,1,210,16-20 DU/AC,6379.09096218474,-1733448.81630735
1137,1,210,16-20 DU/AC,6602.96942088772,-2029992.52494622
1139,1,210,16-20 DU/AC,5617.85024679939,-1481156.34445835
1140,1,210,16-20 DU/AC,18807.8084368372,-6000193.00037087
1141,1,210,16-20 DU/AC,2711.75050744878,-415763.426591469
1142,1,210,16-20 DU/AC,3432.90666520124,-668204.640736259
1143,1,210,16-20 DU/AC,1739.22848933254,-170408.210381841
1144,1,210,16-20 DU/AC,9758.5945889825,-3664813.41604111
1145,1,210,16-20 DU/AC,3464.81544362158,-492907.515401485
1146,1,210,16-20 DU/AC,3420.57676239903,-543819.62906492
1147,1,210,16-20 DU/AC,4060.77573111773,-997562.206161889
1148,1,210,16-20 DU/AC,4146.02211818192,-975756.599884537
1149,1,210,16-20 DU/AC,1773.11186447797,-178084.464197491
1150,1,211,20+ DU/AC,2737.67884141234,-325250.658553318
1151,1,211,20+ DU/AC,7198.45994792484,-1788681.0037169
1152,1,211,20+ DU/AC,5116.33632178832,-513706.895233634
1153,1,211,20+ DU/AC,6312.90300437816,-2185498.21493229
1154,1,211,20+ DU/AC,5898.67055135797,-1249896.46717682
1155,1,211,20+ DU/AC,4652.10445214565,-851483.199023092
1156,1,211,20+ DU/AC,4428.80851527282,-821472.165489192
1157,1,211,20+ DU/AC,4090.8157183331,-769933.995465399
1158,1,211,20+ DU/AC,3926.99065720144,-732413.882958191
1159,1,211,20+ DU/AC,15353.2598476946,-5016268.3006337
1160,1,211,20+ DU/AC,2805.50104694719,-504684.224910838
1161,1,212,RPC,4103.05765774252,-882456.352361444
1162,1,212,RPC,2471.79560173191,-217255.023861871
1163,1,212,RPC,3278.99545268698,-432261.327304173
1164,1,212,RPC,3641.37347960747,-418049.469242972
1165,1,212,RPC,52491.9134831123,-22199136.5744419
1166,1,212,RPC,3322.67210890498,-595679.143194266
1167,1,212,RPC,66584.3788434921,-56327020.5412018
1168,1,212,RPC,2855.31410938984,-472015.953610346
1169,1,212,RPC,2360.31314219191,-227605.933280318
1170,1,212,RPC,5392.08738293766,-1159588.46062446
1171,1,212,RPC,5276.18760416463,-1667988.34949579
1172,1,212,RPC,13025.0160819015,-7060928.7753653
1173,1,212,RPC,33298.2592632404,-15779469.4948838
1174,1,212,RPC,14448.3085887023,-8518889.86820924
1175,1,212,RPC,9324.52651741967,-4023487.94075529
1176,1,212,RPC,60633.5465426959,-38136006.3368151
1177,1,212,RPC,2303.39902241352,-235708.056858322
1178,1,212,RPC,3557.89997408287,-616317.652841389
1179,1,212,RPC,67565.8835974994,-37726048.5440915
1180,1,212,RPC,3560.68783216659,-746712.152166117
1181,1,212,RPC,4939.6492292063,-1474061.76085394
1182,1,212,RPC,1020.72727468005,-47669.1421675997
1183,1,212,RPC,15473.9367522398,-4284849.71824666
1184,1,212,RPC,14130.673303307,-7010818.74831072
1185,1,212,RPC,3237.97406278775,-496383.983832022
1186,1,212,RPC,2670.09156027856,-307758.016721302
1187,1,212,RPC,106604.805298236,-99397290.1576891
1188,2,213,Office,2906.3699406124,-157722.190685524
1189,2,213,Office,3564.91240793477,-291648.970892301
1190,2,213,Office,11441.0385560608,-2349707.12018634
1191,2,213,Office,1128.37281753655,-79625.5860139867
1192,2,213,Office,893.538131453381,-47331.537458789
1193,2,213,Office,3465.12994296843,-375893.668106076
1194,2,213,Office,1860.99587059947,-153836.14864097
1195,2,213,Office,868.397718929364,-48528.2475357433
1196,2,213,Office,2974.0138290414,-424028.489963592
1197,2,213,Office,5018.01834117158,-476580.534536437
1198,2,213,Office,1067.91379981599,-60609.0612377705
1199,2,213,Office,2178.10725513056,-237416.88497107
1200,2,213,Office,1755.861017577,-128504.228450564
1201,2,213,Office,6590.29113684628,-1653573.46078815
1202,2,213,Office,706.116306626952,-29939.1322373178
1203,2,213,Office,1847.09095518276,-159130.706840054
1204,2,213,Office,2624.43261959212,-260964.455195323
1205,2,213,Office,4502.07518083319,-1092271.93744224
1206,2,213,Office,791.041986051081,-40017.8590036185
1207,2,213,Office,1239.95304649213,-83705.849701374
1208,2,213,Office,963.836285576539,-56366.6519413395
1209,2,213,Office,1606.5044236669,-143744.994272854
1210,2,213,Office,1115.08813501215,-72425.8086528948
1211,2,213,Office,1627.66187289414,-116280.519490753
1212,2,213,Office,1229.70591387348,-46136.3156470857
1213,2,213,Office,1533.07059769318,-147466.46985032
1214,2,213,Office,3359.03854144699,-312442.513462099
1215,2,213,Office,1961.21821686103,-160818.0635993
1216,2,213,Office,1277.64229865289,-78148.7436261942
1217,2,213,Office,661.67166847867,-17036.0348087557
1218,2,213,Office,3556.29671386849,-249240.051185579
1219,2,213,Office,2927.50535823734,-340427.547284496
1220,2,213,Office,1291.83232866198,-73153.4372561529
1221,2,213,Office,2965.15736244397,-393491.606960826
1222,2,213,Office,2879.92860370602,-479197.707163254
1223,2,213,Office,11395.8580418192,-2395617.10426862
1224,2,213,Office,3727.63422283805,-539314.000198125
1225,2,213,Office,6147.95594550917,-733132.955320226
1226,1,207,5-8 DU/AC,1650.70924333651,-154007.882280555
1227,2,213,Office,2726.13372579031,-216077.755438355
1228,2,213,Office,1601.50747937511,-150854.000389756
1229,2,213,Office,1756.88055564888,-83939.1583841313
1230,2,213,Office,4203.04107510229,-716370.788945187
1231,2,213,Office,6424.80873336932,-912737.665920581
1232,2,213,Office,2096.69650002079,-196761.935456781
1233,2,213,Office,598.84009546365,-19183.9602878902
1234,2,213,Office,620.649691620023,-23880.4528248627
1235,2,213,Office,794.334862299425,-38417.7604914428
1236,2,213,Office,1931.58879262603,-150361.037235655
1237,2,213,Office,1137.02736168949,-61766.8707558745
1238,2,213,Office,1239.97650194831,-96675.3629556785
1239,2,213,Office,2713.13625973348,-378870.460142813
1240,2,213,Office,906.954091922353,-48262.6524750227
1241,2,213,Office,1366.04965571662,-113486.760533797
1242,2,213,Office,5756.64226837862,-652793.485014784
1243,2,213,Office,1179.64630511869,-72017.2679612984
1244,2,213,Office,3522.44090098073,-596141.137824696
1245,2,213,Office,733.040318084643,-33005.9343935073
1246,2,213,Office,878.306883397675,-46946.5369823208
1247,2,213,Office,865.933308909796,-45821.5973231723
1248,2,213,Office,1527.72209960785,-145461.23645516
1249,2,213,Office,2199.91847886415,-216951.086073167
1250,2,213,Office,695.518144867268,-24975.7899089567
1251,2,213,Office,1019.68701961126,-62680.3159100512
1252,2,213,Office,1707.85239786275,-123998.063291627
1253,2,213,Office,1717.56552839595,-144493.173522525
1254,2,213,Office,1917.17983259586,-152621.427647863
1256,2,213,Office,2841.71730821852,-396346.614367183
1257,2,213,Office,3047.46222510865,-472178.45491004
1258,2,213,Office,2389.72845530434,-183392.669366643
1259,2,213,Office,2837.60966687786,-445967.502465128
1260,2,213,Office,1697.83307235175,-173685.213817658
1261,2,213,Office,1264.04247397188,-89750.7366211863
1262,2,213,Office,2691.45955611046,-429327.526504102
1263,2,213,Office,9194.82899794355,-5131445.45601182
1264,2,213,Office,7245.47053804588,-2346783.63812738
1265,2,213,Office,1645.08558188517,-124868.970660636
1266,2,213,Office,3650.35506346938,-293832.556959651
1267,2,213,Office,999.523755169301,-55198.6109593049
1268,2,213,Office,2051.7893931443,-154679.977418781
1269,2,213,Office,9634.44731419682,-3161779.81443731
1270,2,213,Office,1995.67263274967,-224083.35466282
1271,2,213,Office,1826.39738044806,-74454.2159138981
1272,2,213,Office,7158.55343374564,-707159.288750084
1273,2,213,Office,1648.82579748026,-169845.080284139
1274,2,213,Office,4278.17040507301,-527108.228957887
1275,2,213,Office,1395.72747511359,-108344.083581145
1276,2,213,Office,10884.7755292166,-2732966.94490609
1277,2,213,Office,1214.86042879443,-83795.1989757921
1278,2,213,Office,1017.57351740699,-63023.671058956
1279,2,213,Office,1475.29795045962,-83267.8638548086
1280,2,213,Office,1050.30694042762,-62152.6125398142
1281,2,213,Office,1080.95535436431,-52177.2779545881
1282,2,213,Office,3895.3499782763,-354398.854554636
1283,2,213,Office,6222.60318448239,-1924016.58504244
1284,2,213,Office,2302.10042660917,-200436.873314292
1285,2,213,Office,1142.0218855659,-75949.6693201591
1286,2,213,Office,1197.18151738673,-66919.9174240993
1287,2,213,Office,2331.26854467312,-261310.186578194
1288,2,213,Office,2199.75935918152,-239575.907371022
1289,2,213,Office,1027.51368521209,-59880.0991141937
1290,2,213,Office,3146.22390847769,-298690.330984366
1291,2,213,Office,1572.72830847504,-151586.419692104
1292,2,213,Office,4266.23258029932,-754214.629905879
1293,2,213,Office,2120.16825385865,-293561.587730059
1294,2,213,Office,4492.63655435682,-639260.664500204
1295,2,213,Office,4317.3852010747,-1021786.30734154
1296,2,213,Office,2381.88891827536,-237892.818460499
1297,2,213,Office,19537.5366026484,-6394438.73530819
1298,2,213,Office,1028.51933881526,-57094.0840278516
1299,2,213,Office,2572.2914572656,-431070.886110139
1300,2,213,Office,6805.08958973558,-2131574.31646772
1301,2,213,Office,3026.58652544811,-435712.075549843
1302,2,213,Office,2185.42327472459,-296445.822531361
1303,2,213,Office,8100.31346308919,-2552817.05255507
1304,2,213,Office,4473.19563511847,-1255226.92834128
1305,2,213,Office,2371.35314052216,-234304.810154822
1306,2,213,Office,12714.0277144095,-5265195.1112379
1307,2,213,Office,980.900584507586,-38626.7950630309
1308,2,213,Office,12327.2183122656,-3023931.12466516
1309,2,213,Office,2553.35213976839,-394636.154481878
1310,2,213,Office,3253.57879381239,-251267.020089166
1311,2,213,Office,3534.91855078737,-633663.378899505
1312,2,213,Office,4054.3015704209,-692865.505862563
1313,2,213,Office,14243.2287951162,-8684946.62946658
1314,2,213,Office,8049.40572223092,-1707030.28560936
1316,2,213,Office,5093.84401774219,-456199.608118566
1317,2,213,Office,9334.58555193646,-2968171.23227567
1318,2,213,Office,5079.30711763995,-1055898.43632412
1319,2,213,Office,18613.6196549178,-7475182.82191706
1320,2,213,Office,5296.94598154586,-1695585.28759432
1321,2,213,Office,6192.93319520275,-1819688.37645792
1322,2,213,Office,17502.1534544139,-7417277.07735647
1323,2,213,Office,3676.49402890279,-296078.273122431
1324,2,213,Office,3140.91680532773,-600474.964834236
1325,2,213,Office,4511.79484853812,-1094928.49025176
1326,2,213,Office,1045.14706479411,-69379.2189771858
1327,2,213,Office,348.943243275968,-20.9305526226651
1328,2,213,Office,1627.68167267729,-99553.9415368859
1329,2,214,Retail and Other,1469.27246117488,-130877.461728309
1330,2,214,Retail and Other,3367.66357297989,-592570.770732859
1331,2,214,Retail and Other,759.802405209794,-35048.9957934766
1332,2,214,Retail and Other,1206.23750406879,-93348.1458004397
1333,2,214,Retail and Other,6115.81896371391,-1146062.87732929
1334,2,214,Retail and Other,4883.80386243817,-1181223.84571424
1335,2,214,Retail and Other,699.337591902667,-30455.5772498973
1336,2,214,Retail and Other,1007.71025099105,-60804.9318270751
1337,2,214,Retail and Other,1106.24188267091,-74366.6679702143
1338,2,214,Retail and Other,1169.57784878907,-80083.3687096436
1339,2,214,Retail and Other,2444.73827117865,-360925.990303116
1340,2,214,Retail and Other,6698.18463461186,-1210217.20114825
1341,2,214,Retail and Other,814.26628085784,-42465.0460978205
1342,2,214,Retail and Other,4325.63795681906,-606970.869983205
1343,2,214,Retail and Other,2414.30593878275,-255711.513400047
1344,2,214,Retail and Other,1886.41851782284,-199119.32234195
1345,2,214,Retail and Other,1937.10742687083,-208472.766488247
1346,2,214,Retail and Other,2478.94740634855,-245722.236730838
1347,2,214,Retail and Other,2132.54772056644,-249818.899397963
1348,2,214,Retail and Other,6420.78411021427,-1114026.8476996
1349,2,214,Retail and Other,1995.60115744964,-235976.569941377
1350,2,214,Retail and Other,3320.57485135696,-403043.375127153
1351,2,214,Retail and Other,2494.5190464826,-162444.512026946
1352,2,214,Retail and Other,3302.27212243507,-641134.626662738
1353,2,214,Retail and Other,2850.41689576987,-515771.412993803
1354,2,214,Retail and Other,3395.508869496,-445200.284526323
1355,2,214,Retail and Other,755.145438075729,-24676.1356856159
1356,2,214,Retail and Other,1027.78607580627,-65776.3201273698
1357,2,214,Retail and Other,1850.91061134741,-185983.309877756
1358,2,214,Retail and Other,17896.175178723,-5512177.28800289
1359,2,214,Retail and Other,1264.97969616941,-42083.9973809179
1360,2,214,Retail and Other,611.874796214354,-20651.5055530434
1361,2,214,Retail and Other,3993.09747757564,-887865.604345394
1362,2,214,Retail and Other,2345.03823762564,-208078.466514512
1363,2,214,Retail and Other,3278.47068074368,-278539.843841056
1364,2,214,Retail and Other,726.675943302888,-31985.9347279327
1365,2,214,Retail and Other,3811.48010949453,-923711.923838514
1366,2,214,Retail and Other,9938.75102981183,-4203786.20824289
1367,2,214,Retail and Other,3758.96376558659,-792802.082096635
1368,2,214,Retail and Other,3076.35698089511,-622657.449368728
1369,2,214,Retail and Other,1875.06095253905,-220051.034265925
1370,2,214,Retail and Other,11431.9526559986,-2083367.8242405
1371,2,214,Retail and Other,1031.92194659238,-53697.6274464232
1372,2,214,Retail and Other,1945.44185525408,-178878.923573893
1373,2,214,Retail and Other,3981.66128385677,-812989.597853754
1374,2,214,Retail and Other,4057.69375620456,-845721.430399863
1375,2,214,Retail and Other,2751.39434668568,-260370.571145343
1376,2,214,Retail and Other,1106.51939839931,-67627.4610615321
1377,2,214,Retail and Other,1066.64029148696,-66286.6991502253
1378,2,214,Retail and Other,3995.37782648799,-662491.920553404
1379,2,214,Retail and Other,4320.449518097,-487258.210409473
1380,2,214,Retail and Other,5865.90503719184,-1891618.42817813
